type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_option_Size,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13
product,2476,343.28,Premium Boot shoes,"De gewatteerde kraag kreeg een dubbele schuimvulling en werd versterkt met nylon, om de enkel te omhullen met comfort. De klassieke laarsveters zijn volledig gemaakt van gerecycled nylon en werden speciaal ontwikkeld om langer mee te gaan. De isolatie van 400 gram PrimaLoft® biedt een uitstekende bescherming tegen de koude. Het voetbed, dat vermoeidheid tegengaat, is gevoerd met leder en biedt actieve personen nog meer comfort.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72286&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Timberland,Schoenen & Accessoires,Schoenen Lifestyle / Leisure,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72286&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72284&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72285&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2476,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2476,,,,,,,,,,,Size,40 EU (7 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2476,,,,,,,,,,,Size,41 EU (7.5 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2476,,,,,,,,,,,Size,42 EU (8.5 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2476,,,,,,,,,,,Size,43 EU (9 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2476,,,,,,,,,,,Size,44 EU (10 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2476,,,,,,,,,,,Size,45 EU (11 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2476,,,,,,,,,,,Size,46 EU (12 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2476,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_66347_62211,Black,,,,,,,40 EU (7 US),,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_66347_62212,Black,,,,,,,41 EU (7.5 US),,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_66347_62213,Black,,,,,,,42 EU (8.5 US),,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_66347_62214,Black,,,,,,,43 EU (9 US),,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_66347_62215,Black,,,,,,,44 EU (10 US),,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_66347_62216,Black,,,,,,,45 EU (11 US),,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_66347_62217,Black,,,,,,,46 EU (12 US),,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_62218_62211,Yellow,,,,,,,,,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_62218_62212,Yellow,,,,,,,,,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_62218_62213,Yellow,,,,,,,,,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_62218_62214,Yellow,,,,,,,,,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_62218_62215,Yellow,,,,,,,,,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_62218_62216,Yellow,,,,,,,,,,,,,,,,,
product_variation,2476,343.28,,,,,,,,TB010061_62218_62217,Yellow,,,,,,,,,,,,,,,,,
product,2477,213.88,Bradstreet Chukka shoes,"Nerfleer en premium nubuck van een leerlooierij met Leather Working Group Silver label. Gewatteerde kraag. Veters van 100% biologisch katoen. Zool en voering in 100% gerecycled, ultrazacht PET. OrthoLite® zool gemaakt van PU met 5% gerecycled rubber. De technologie SensorFlex™ geeft steun aan de onderkant van de voet, belooft een onafhankelijke ophanging en meer soepelheid.|Kleine rubberen inkepingen (42% gerecycled rubber)|Met een drievoudig ophangsysteem dat iedere stap dempt, is SensorFlex™ de technologie die zich onmiddellijk aanpast aan ieder terrein, voor een stabiele en comfortabele pas.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72290&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Timberland,Schoenen & Accessoires,Schoenen Lifestyle / Leisure,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72290&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72287&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72288&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72289&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2477,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2477,,,,,,,,,,,Size,40 EU (7 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2477,,,,,,,,,,,Size,41 EU (7.5 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2477,,,,,,,,,,,Size,42 EU (8.5 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2477,,,,,,,,,,,Size,43 EU (9 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2477,,,,,,,,,,,Size,44 EU (10 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2477,,,,,,,,,,,Size,45 EU (11 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2477,,,,,,,,,,,Size,46 EU (12 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2477,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2477,,,,,,,,,,,Color,Wheat,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62226_62219,Black,,,,,,,40 EU (7 US),,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62226_62220,Black,,,,,,,41 EU (7.5 US),,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62226_62221,Black,,,,,,,42 EU (8.5 US),,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62226_62222,Black,,,,,,,43 EU (9 US),,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62226_62223,Black,,,,,,,44 EU (10 US),,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62226_62224,Black,,,,,,,45 EU (11 US),,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62226_62225,Black,,,,,,,46 EU (12 US),,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62227_62219,Brown,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62227_62220,Brown,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62227_62221,Brown,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62227_62222,Brown,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62227_62223,Brown,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62227_62224,Brown,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_62227_62225,Brown,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_66348_62219,Wheat,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_66348_62220,Wheat,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_66348_62221,Wheat,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_66348_62222,Wheat,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_66348_62223,Wheat,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_66348_62224,Wheat,,,,,,,,,,,,,,,,,
product_variation,2477,213.88,,,,,,,,TBA146Q_66348_62225,Wheat,,,,,,,,,,,,,,,,,
product,2478,53.54,Baseball-Cap,100% katoenen canvas. Enzymgewassen. In 3D geborduurd boompje van Timberland®. Afgeronde sandwichklep. Regelbaar lipje met gespsluiting aan de zijkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=445067&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Timberland,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=445067&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=445069&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=445068&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Color,Alloy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Color,Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Color,Cameo rose,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Color,Grape leaf,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Color,Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Color,Pavement,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Color,Peacoat,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2478,,,,,,,,,,,Color,Wheat,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2478,53.54,,,,,,,,TBA1E9M_71058_62230,Alloy,,,,,,,One Size,,,,,,,,,,
product_variation,2478,53.54,,,,,,,,TBA1E9M_62231_62230,Black,,,,,,,,,,,,,,,,,
product_variation,2478,53.54,,,,,,,,TBA1E9M_66349_62230,Blue,,,,,,,,,,,,,,,,,
product_variation,2478,53.54,,,,,,,,TBA1E9M_77925_62230,Cameo rose,,,,,,,,,,,,,,,,,
product_variation,2478,53.54,,,,,,,,TBA1E9M_77926_62230,Grape leaf,,,,,,,,,,,,,,,,,
product_variation,2478,53.54,,,,,,,,TBA1E9M_66350_62230,Green,,,,,,,,,,,,,,,,,
product_variation,2478,53.54,,,,,,,,TBA1E9M_66351_62230,Pavement,,,,,,,,,,,,,,,,,
product_variation,2478,53.54,,,,,,,,TBA1E9M_62232_62230,Peacoat,,,,,,,,,,,,,,,,,
product_variation,2478,53.54,,,,,,,,TBA1E9M_66352_62230,Red,,,,,,,,,,,,,,,,,
product_variation,2478,53.54,,,,,,,,TBA1E9M_62233_62230,Wheat,,,,,,,,,,,,,,,,,
product,2479,221.42,Adventure 2.0 Cupsole Chukka schoes,"Exclusief nerfleer van een ecologische leerlooierij met Leather Working Group Silver label, voor een groot comfort en opmerkelijke duurzaamheid. De gewatteerde kraag biedt de enkel een groot comfort. Comfortabele voering en in ademend mesh. Zool in EVA voor schokdemping. De buitenzool, gemaakt van rubber, is heel sterk, voor een uitstekende grip op allerlei ondergronden.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72296&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Timberland,Schoenen & Accessoires,Schoenen Lifestyle / Leisure,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72296&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72293&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72294&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72295&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2479,,,,,,,,,,,Color,Dark Olive,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2479,,,,,,,,,,,Size,40 EU (7 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2479,,,,,,,,,,,Size,41 EU (7.5 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2479,,,,,,,,,,,Size,42 EU (8.5 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2479,,,,,,,,,,,Size,43 EU (9 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2479,,,,,,,,,,,Size,44 EU (10 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2479,,,,,,,,,,,Size,45 EU (11 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2479,,,,,,,,,,,Size,46 EU (12 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2479,,,,,,,,,,,Color,Wheat,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62241_62234,Dark Olive,,,,,,,40 EU (7 US),,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62241_62235,Dark Olive,,,,,,,41 EU (7.5 US),,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62241_62236,Dark Olive,,,,,,,42 EU (8.5 US),,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62241_62237,Dark Olive,,,,,,,43 EU (9 US),,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62241_62238,Dark Olive,,,,,,,44 EU (10 US),,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62241_62239,Dark Olive,,,,,,,45 EU (11 US),,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62241_62240,Dark Olive,,,,,,,46 EU (12 US),,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62242_62234,Wheat,,,,,,,,,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62242_62235,Wheat,,,,,,,,,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62242_62236,Wheat,,,,,,,,,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62242_62237,Wheat,,,,,,,,,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62242_62238,Wheat,,,,,,,,,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62242_62239,Wheat,,,,,,,,,,,,,,,,,
product_variation,2479,221.42,,,,,,,,TBA1JUC_62242_62240,Wheat,,,,,,,,,,,,,,,,,
product,2480,5.04,Microfibre Guest Towel,100% microvezel polyester. Geschikt voor sublimatie. Rand met overlock stiksels.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72336&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72338&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72339&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=139211&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,2480,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2480,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2480,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2480,5.04,,,,,,,,TC016_48325_48324,Navy,,,,,,,One Size,,,,,,,,,,
product_variation,2480,5.04,,,,,,,,TC016_48326_48324,White,,,,,,,,,,,,,,,,,
product,2481,7.38,Microfibre Sports Towel,100% microvezel polyester. Geschikt voor sublimatie. Rand met overlock stiksels.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72345&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72345&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=139212&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2481,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2481,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2481,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2481,7.38,,,,,,,,TC017_48328_48327,Navy,,,,,,,One Size,,,,,,,,,,
product_variation,2481,7.38,,,,,,,,TC017_48329_48327,White,,,,,,,,,,,,,,,,,
product,2482,14.06,Microfibre Bath Towel,100% microvezel polyester. Geschikt voor sublimatie. Rand met overlock stiksels.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72348&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72349&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2482,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2482,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2482,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2482,14.06,,,,,,,,TC018_48331_48330,Navy,,,,,,,One Size,,,,,,,,,,
product_variation,2482,14.06,,,,,,,,TC018_48332_48330,White,,,,,,,,,,,,,,,,,
product,2483,6.96,Microfibre golf towel,100% microvezelpolyester. Metalen oog. Bevestigingshaak. Afmetingen: 40 x 55 cm. 100% polyester. Geschikt voor sublimatie. Rand met overlock stiksels.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72351&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72351&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72350&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,2483,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2483,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2483,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2483,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2483,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2483,6.96,,,,,,,,TC019_58728_58727,Black,,,,,,,One Size,,,,,,,,,,
product_variation,2483,6.96,,,,,,,,TC019_58729_58727,Bright Royal,,,,,,,,,,,,,,,,,
product_variation,2483,6.96,,,,,,,,TC019_58730_58727,Navy,,,,,,,,,,,,,,,,,
product_variation,2483,6.96,,,,,,,,TC019_58731_58727,White,,,,,,,,,,,,,,,,,
product,2484,9.64,Luxury Hand Towel,100% ringgesponnen gekamd katoen. Ophanglusje. Met visgraatmotief aan beide uiteinden.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72353&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72353&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72361&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72352&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72360&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72355&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72356&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72357&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72359&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,2484,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2484,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2484,,,,,,,,,,,Color,Cream,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2484,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2484,9.64,,,,,,,,TC03_11918_11916,Black,,,,,,,One Size,,,,,,,,,,
product_variation,2484,9.64,,,,,,,,TC03_11919_11916,Cream,,,,,,,,,,,,,,,,,
product_variation,2484,9.64,,,,,,,,TC03_11922_11916,Grey,,,,,,,,,,,,,,,,,
product,2485,18.5,Luxury Bath Towel,100% ringgesponnen gekamd katoen. Ophanglusje. Met visgraatmotief aan beide uiteinden.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72368&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72368&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72362&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72363&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72364&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72360&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72355&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72356&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72357&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72359&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72367&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72366&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,2485,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2485,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2485,,,,,,,,,,,Color,Cream,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2485,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2485,18.5,,,,,,,,TC04_11899_11897,Black,,,,,,,One Size,,,,,,,,,,
product_variation,2485,18.5,,,,,,,,TC04_11900_11897,Cream,,,,,,,,,,,,,,,,,
product_variation,2485,18.5,,,,,,,,TC04_11903_11897,Grey,,,,,,,,,,,,,,,,,
product,2486,23.52,Women's Short Pyjama Set,100% katoen single jersey (Heather Grey: 85% katoen / 15% viscose). Korte pyjama met een witte racerback en short in met een elastische taille en trekkoord en een zakje met koord. Zijsplitten voor bewegingsvrijheid.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391950&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391950&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72375&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,2486,,,,,,,,,,,Color,White / Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2486,,,,,,,,,,,Size,36 EU (XS),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2486,,,,,,,,,,,Size,38 EU (S),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2486,,,,,,,,,,,Size,40 EU (M),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
