type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_variation_option_Size,product_media_gallery_image_url_8,product_media_gallery_image_url_9
product_option,130,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,130,,,,,,,,,,,,,Size,36 EU (8 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,130,,,,,,,,,,,,,Size,38 EU (10 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,130,,,,,,,,,,,,,Size,40 EU (12 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,130,,,,,,,,,,,,,Size,42 EU (14 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,130,,,,,,,,,,,,,Size,44 EU (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,130,,,,,,,,,,,,,Size,46 EU (18 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,130,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,130,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61210_61204,Black,,,,,,,,,36 EU (8 UK),,
product_variation,130,59.96,,,,,,,,,,BT2280_61210_61205,Black,,,,,,,,,38 EU (10 UK),,
product_variation,130,59.96,,,,,,,,,,BT2280_61210_61206,Black,,,,,,,,,40 EU (12 UK),,
product_variation,130,59.96,,,,,,,,,,BT2280_61210_61207,Black,,,,,,,,,42 EU (14 UK),,
product_variation,130,59.96,,,,,,,,,,BT2280_61210_61208,Black,,,,,,,,,44 EU (16 UK),,
product_variation,130,59.96,,,,,,,,,,BT2280_61210_61209,Black,,,,,,,,,46 EU (18 UK),,
product_variation,130,59.96,,,,,,,,,,BT2280_61211_61204,Navy,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61211_61205,Navy,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61211_61206,Navy,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61211_61207,Navy,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61211_61208,Navy,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61211_61209,Navy,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61212_61204,Sky Blue,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61212_61205,Sky Blue,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61212_61206,Sky Blue,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61212_61207,Sky Blue,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61212_61208,Sky Blue,,,,,,,,,,,
product_variation,130,59.96,,,,,,,,,,BT2280_61212_61209,Sky Blue,,,,,,,,,,,
product,131,131.12,Jurk Neptune,95% polyester / 5% elasthan. Jurk met ronde halsopening en 3/4-mouwen. Decoratieve strik op de taille voor een flatterende aanpassing. Stretchvoering. Wasbaar in de machine.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63837&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Jurk,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63837&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,131,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,131,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,131,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,131,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,131,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,131,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,131,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,131,131.12,,,,,,,,,,BT2287_56038_56037,Black,,,,,,,,,XS,,
product_variation,131,131.12,,,,,,,,,,BT2287_56038_56035,Black,,,,,,,,,S,,
product_variation,131,131.12,,,,,,,,,,BT2287_56038_56034,Black,,,,,,,,,M,,
product_variation,131,131.12,,,,,,,,,,BT2287_56038_56033,Black,,,,,,,,,L,,
product_variation,131,131.12,,,,,,,,,,BT2287_56038_56036,Black,,,,,,,,,XL,,
product_variation,131,131.12,,,,,,,,,,BT2287_56039_56037,Navy,,,,,,,,,,,
product_variation,131,131.12,,,,,,,,,,BT2287_56039_56035,Navy,,,,,,,,,,,
product_variation,131,131.12,,,,,,,,,,BT2287_56039_56034,Navy,,,,,,,,,,,
product_variation,131,131.12,,,,,,,,,,BT2287_56039_56033,Navy,,,,,,,,,,,
product_variation,131,131.12,,,,,,,,,,BT2287_56039_56036,Navy,,,,,,,,,,,
product,132,223.22,Teramo Dress,Klassieke jurk. Korte mouwen. Sierstiksels. Split aan de achterkant. Rekbare voering.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390318&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Jurk,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390318&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,132,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,132,,,,,,,,,,,,,Size,34 EU (6 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,132,,,,,,,,,,,,,Size,36 EU (8 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,132,,,,,,,,,,,,,Size,38 EU (10 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,132,,,,,,,,,,,,,Size,40 EU (12 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,132,,,,,,,,,,,,,Size,42 EU (14 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,132,,,,,,,,,,,,,Size,44 EU (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,132,,,,,,,,,,,,,Size,46 EU (18 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,132,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,132,223.22,,,,,,,,,,BT2289_54619_54612,Black,,,,,,,,,34 EU (6 UK),,
product_variation,132,223.22,,,,,,,,,,BT2289_54619_54613,Black,,,,,,,,,36 EU (8 UK),,
product_variation,132,223.22,,,,,,,,,,BT2289_54619_54614,Black,,,,,,,,,38 EU (10 UK),,
product_variation,132,223.22,,,,,,,,,,BT2289_54619_54615,Black,,,,,,,,,40 EU (12 UK),,
product_variation,132,223.22,,,,,,,,,,BT2289_54619_54616,Black,,,,,,,,,42 EU (14 UK),,
product_variation,132,223.22,,,,,,,,,,BT2289_54619_54617,Black,,,,,,,,,44 EU (16 UK),,
product_variation,132,223.22,,,,,,,,,,BT2289_54619_54618,Black,,,,,,,,,46 EU (18 UK),,
product_variation,132,223.22,,,,,,,,,,BT2289_54622_54612,Navy,,,,,,,,,,,
product_variation,132,223.22,,,,,,,,,,BT2289_54622_54613,Navy,,,,,,,,,,,
product_variation,132,223.22,,,,,,,,,,BT2289_54622_54614,Navy,,,,,,,,,,,
product_variation,132,223.22,,,,,,,,,,BT2289_54622_54615,Navy,,,,,,,,,,,
product_variation,132,223.22,,,,,,,,,,BT2289_54622_54616,Navy,,,,,,,,,,,
product_variation,132,223.22,,,,,,,,,,BT2289_54622_54617,Navy,,,,,,,,,,,
product_variation,132,223.22,,,,,,,,,,BT2289_54622_54618,Navy,,,,,,,,,,,
product,133,66.56,Austin chino Skirt,97% katoen / 3% elasthan. Rok in chino met riemlussen en zakken vooraan. 2 achterzakken (lengte: 56 cm).,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63842&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Rok,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63842&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,133,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,
product_option,133,,,,,,,,,,,,,Size,34 EU (6 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,133,,,,,,,,,,,,,Size,36 EU (8 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,133,,,,,,,,,,,,,Size,38 EU (10 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,133,,,,,,,,,,,,,Size,40 EU (12 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,133,,,,,,,,,,,,,Size,42 EU (14 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,133,,,,,,,,,,,,,Size,44 EU (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,133,,,,,,,,,,,,,Size,46 EU (18 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,133,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,133,66.56,,,,,,,,,,BT2302_61220_61213,Beige,,,,,,,,,34 EU (6 UK),,
product_variation,133,66.56,,,,,,,,,,BT2302_61220_61214,Beige,,,,,,,,,36 EU (8 UK),,
product_variation,133,66.56,,,,,,,,,,BT2302_61220_61215,Beige,,,,,,,,,38 EU (10 UK),,
product_variation,133,66.56,,,,,,,,,,BT2302_61220_61216,Beige,,,,,,,,,40 EU (12 UK),,
product_variation,133,66.56,,,,,,,,,,BT2302_61220_61217,Beige,,,,,,,,,42 EU (14 UK),,
product_variation,133,66.56,,,,,,,,,,BT2302_61220_61218,Beige,,,,,,,,,44 EU (16 UK),,
product_variation,133,66.56,,,,,,,,,,BT2302_61220_61219,Beige,,,,,,,,,46 EU (18 UK),,
product_variation,133,66.56,,,,,,,,,,BT2302_61222_61213,Navy,,,,,,,,,,,
product_variation,133,66.56,,,,,,,,,,BT2302_61222_61214,Navy,,,,,,,,,,,
product_variation,133,66.56,,,,,,,,,,BT2302_61222_61215,Navy,,,,,,,,,,,
product_variation,133,66.56,,,,,,,,,,BT2302_61222_61216,Navy,,,,,,,,,,,
product_variation,133,66.56,,,,,,,,,,BT2302_61222_61217,Navy,,,,,,,,,,,
product_variation,133,66.56,,,,,,,,,,BT2302_61222_61218,Navy,,,,,,,,,,,
product_variation,133,66.56,,,,,,,,,,BT2302_61222_61219,Navy,,,,,,,,,,,
product,134,164.04,Jupiter Tailored Fit Jacket,Herenblazer met 2 knopen. Getailleerde snit. 2 splitten aan de achterkant. 3 binnenzakken.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246959&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246959&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,134,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,134,,,,,,,,,,,,,Size,44 EU (34 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,134,,,,,,,,,,,,,Size,46 EU (36 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,134,,,,,,,,,,,,,Size,48 EU (38 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,134,,,,,,,,,,,,,Size,50 EU (40 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,134,,,,,,,,,,,,,Size,52/54 EU (42 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,134,,,,,,,,,,,,,Size,56 EU (44 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,134,,,,,,,,,,,,,Size,58 EU (46 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,134,,,,,,,,,,,,,Size,60 EU (48 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,134,,,,,,,,,,,,,Size,62/64 EU (50 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,134,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,134,164.04,,,,,,,,,,BT3344_50406_50405,Black,,,,,,,,,44 EU (34 UK),,
product_variation,134,164.04,,,,,,,,,,BT3344_50406_50407,Black,,,,,,,,,46 EU (36 UK),,
product_variation,134,164.04,,,,,,,,,,BT3344_50406_50408,Black,,,,,,,,,48 EU (38 UK),,
product_variation,134,164.04,,,,,,,,,,BT3344_50406_51061,Black,,,,,,,,,50 EU (40 UK),,
product_variation,134,164.04,,,,,,,,,,BT3344_50406_50410,Black,,,,,,,,,52/54 EU (42 UK),,
product_variation,134,164.04,,,,,,,,,,BT3344_50406_50411,Black,,,,,,,,,56 EU (44 UK),,
product_variation,134,164.04,,,,,,,,,,BT3344_50406_51566,Black,,,,,,,,,58 EU (46 UK),,
product_variation,134,164.04,,,,,,,,,,BT3344_50406_66589,Black,,,,,,,,,60 EU (48 UK),,
product_variation,134,164.04,,,,,,,,,,BT3344_50406_66588,Black,,,,,,,,,62/64 EU (50 UK),,
product_variation,134,164.04,,,,,,,,,,BT3344_51567_50405,Navy,,,,,,,,,,,
product_variation,134,164.04,,,,,,,,,,BT3344_51567_50407,Navy,,,,,,,,,,,
product_variation,134,164.04,,,,,,,,,,BT3344_51567_50408,Navy,,,,,,,,,,,
product_variation,134,164.04,,,,,,,,,,BT3344_51567_51061,Navy,,,,,,,,,,,
product_variation,134,164.04,,,,,,,,,,BT3344_51567_50410,Navy,,,,,,,,,,,
product_variation,134,164.04,,,,,,,,,,BT3344_51567_50411,Navy,,,,,,,,,,,
product_variation,134,164.04,,,,,,,,,,BT3344_51567_51566,Navy,,,,,,,,,,,
product_variation,134,164.04,,,,,,,,,,BT3344_51567_66589,Navy,,,,,,,,,,,
product_variation,134,164.04,,,,,,,,,,BT3344_51567_66588,Navy,,,,,,,,,,,
product,135,195.68,Phoenix jacket,"Vest 2 knopen, fitted pasvorm, 2 splitten achteraan.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=151052&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=151052&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=151050&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,135,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,135,,,,,,,,,,,,,Size,44 EU (34 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,135,,,,,,,,,,,,,Size,46 EU (36 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,135,,,,,,,,,,,,,Size,48 EU (38 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,135,,,,,,,,,,,,,Size,50 EU (40 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,135,,,,,,,,,,,,,Size,52/54 EU (42 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,135,,,,,,,,,,,,,Size,56 EU (44 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,135,,,,,,,,,,,,,Size,58 EU (46 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,135,,,,,,,,,,,,,Color,Charcoal Pin Dot,RADIOBUTTONS,TRUE,,,,,,,
product_option,135,,,,,,,,,,,,,Color,Navy Pin Dot,RADIOBUTTONS,TRUE,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56047_56040,Black,,,,,,,,,44 EU (34 UK),,
product_variation,135,195.68,,,,,,,,,,BT3552_56047_56041,Black,,,,,,,,,46 EU (36 UK),,
product_variation,135,195.68,,,,,,,,,,BT3552_56047_56042,Black,,,,,,,,,48 EU (38 UK),,
product_variation,135,195.68,,,,,,,,,,BT3552_56047_56043,Black,,,,,,,,,50 EU (40 UK),,
product_variation,135,195.68,,,,,,,,,,BT3552_56047_56044,Black,,,,,,,,,52/54 EU (42 UK),,
product_variation,135,195.68,,,,,,,,,,BT3552_56047_56045,Black,,,,,,,,,56 EU (44 UK),,
product_variation,135,195.68,,,,,,,,,,BT3552_56047_56046,Black,,,,,,,,,58 EU (46 UK),,
product_variation,135,195.68,,,,,,,,,,BT3552_56048_56040,Charcoal Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56048_56041,Charcoal Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56048_56042,Charcoal Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56048_56043,Charcoal Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56048_56044,Charcoal Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56048_56045,Charcoal Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56048_56046,Charcoal Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56049_56040,Navy Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56049_56041,Navy Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56049_56042,Navy Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56049_56043,Navy Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56049_56044,Navy Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56049_56045,Navy Pin Dot,,,,,,,,,,,
product_variation,135,195.68,,,,,,,,,,BT3552_56049_56046,Navy Pin Dot,,,,,,,,,,,
product,136,277.22,Cassino Slim Fit Jacket,Herenblazer met 2 knopen. Nauwsluitende korte blazer. Revers met sierstiksels. Ticketzakje. 2 splitten aan de achterkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63855&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63855&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63853&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,136,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,136,,,,,,,,,,,,,Size,44 EU (34 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,136,,,,,,,,,,,,,Size,46 EU (36 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,136,,,,,,,,,,,,,Size,48 EU (38 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,136,,,,,,,,,,,,,Size,50 EU (40 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,136,,,,,,,,,,,,,Size,52/54 EU (42 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,136,,,,,,,,,,,,,Size,56 EU (44 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,136,,,,,,,,,,,,,Size,58 EU (46 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,136,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,136,277.22,,,,,,,,,,BT5985_50312_50311,Black,,,,,,,,,44 EU (34 UK),,
product_variation,136,277.22,,,,,,,,,,BT5985_50312_50313,Black,,,,,,,,,46 EU (36 UK),,
product_variation,136,277.22,,,,,,,,,,BT5985_50312_50314,Black,,,,,,,,,48 EU (38 UK),,
product_variation,136,277.22,,,,,,,,,,BT5985_50312_51063,Black,,,,,,,,,50 EU (40 UK),,
product_variation,136,277.22,,,,,,,,,,BT5985_50312_50316,Black,,,,,,,,,52/54 EU (42 UK),,
product_variation,136,277.22,,,,,,,,,,BT5985_50312_50317,Black,,,,,,,,,56 EU (44 UK),,
product_variation,136,277.22,,,,,,,,,,BT5985_50312_51569,Black,,,,,,,,,58 EU (46 UK),,
product_variation,136,277.22,,,,,,,,,,BT5985_50319_50311,Navy,,,,,,,,,,,
product_variation,136,277.22,,,,,,,,,,BT5985_50319_50313,Navy,,,,,,,,,,,
product_variation,136,277.22,,,,,,,,,,BT5985_50319_50314,Navy,,,,,,,,,,,
product_variation,136,277.22,,,,,,,,,,BT5985_50319_51063,Navy,,,,,,,,,,,
product_variation,136,277.22,,,,,,,,,,BT5985_50319_50316,Navy,,,,,,,,,,,
product_variation,136,277.22,,,,,,,,,,BT5985_50319_50317,Navy,,,,,,,,,,,
product_variation,136,277.22,,,,,,,,,,BT5985_50319_51569,Navy,,,,,,,,,,,
product,137,111.62,Avalino Flat Front Trouser,"Pantalon zonder vouwen. Getailleerde snit. 2 voorzakken. 1 achterzak. Geleverd 'onafgewerkt' - lengte 91,5 cm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=272843&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=272843&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,137,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,137,,,,,,,,,,,,,Size,36 EU (28 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,137,,,,,,,,,,,,,Size,38 EU (30 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,137,,,,,,,,,,,,,Size,40 EU (32 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,137,,,,,,,,,,,,,Size,42/44 EU (34 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,137,,,,,,,,,,,,,Size,46 EU (36 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,137,,,,,,,,,,,,,Size,48 EU (38 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,137,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,137,111.62,,,,,,,,,,BT8387_50321_50320,Black,,,,,,,,,36 EU (28 UK),,
product_variation,137,111.62,,,,,,,,,,BT8387_50321_50322,Black,,,,,,,,,38 EU (30 UK),,
product_variation,137,111.62,,,,,,,,,,BT8387_50321_50323,Black,,,,,,,,,40 EU (32 UK),,
product_variation,137,111.62,,,,,,,,,,BT8387_50321_50324,Black,,,,,,,,,42/44 EU (34 UK),,
product_variation,137,111.62,,,,,,,,,,BT8387_50321_50325,Black,,,,,,,,,46 EU (36 UK),,
product_variation,137,111.62,,,,,,,,,,BT8387_50321_50326,Black,,,,,,,,,48 EU (38 UK),,
product_variation,137,111.62,,,,,,,,,,BT8387_50328_50320,Navy,,,,,,,,,,,
product_variation,137,111.62,,,,,,,,,,BT8387_50328_50322,Navy,,,,,,,,,,,
product_variation,137,111.62,,,,,,,,,,BT8387_50328_50323,Navy,,,,,,,,,,,
product_variation,137,111.62,,,,,,,,,,BT8387_50328_50324,Navy,,,,,,,,,,,
product_variation,137,111.62,,,,,,,,,,BT8387_50328_50325,Navy,,,,,,,,,,,
product_variation,137,111.62,,,,,,,,,,BT8387_50328_50326,Navy,,,,,,,,,,,
product,138,49.58,Mars Flat Front Trouser,"100% superfijn polyester. Pantalon zonder vouwen. Getailleerde snit. 2 voorzakken. 1 achterzak. Riemlussen en sleutelring. Geleverd 'onafgewerkt' - lengte 91,5 cm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=246960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246953&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,138,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,34 EU (26 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,36 EU (28 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,38 EU (30 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,40 EU (32 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,42/44 EU (34 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,46 EU (36 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,48 EU (38 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,50 EU (40 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,52/54 EU (42 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,56 EU (44 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,58 EU (46 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Size,60 EU (48 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,138,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_66590,Black,,,,,,,,,34 EU (26 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_50412,Black,,,,,,,,,36 EU (28 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_50414,Black,,,,,,,,,38 EU (30 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_50415,Black,,,,,,,,,40 EU (32 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_50416,Black,,,,,,,,,42/44 EU (34 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_50417,Black,,,,,,,,,46 EU (36 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_50418,Black,,,,,,,,,48 EU (38 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_66591,Black,,,,,,,,,50 EU (40 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_66592,Black,,,,,,,,,52/54 EU (42 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_66593,Black,,,,,,,,,56 EU (44 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_66594,Black,,,,,,,,,58 EU (46 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_50413_66595,Black,,,,,,,,,60 EU (48 UK),,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_66590,Navy,,,,,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_50412,Navy,,,,,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_50414,Navy,,,,,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_50415,Navy,,,,,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_50416,Navy,,,,,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_50417,Navy,,,,,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_50418,Navy,,,,,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_66591,Navy,,,,,,,,,,,
