type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size
product_variation,1542,34.02,,,,,,,,,,,,,,,,,,,,,,NS201_81170_81166,Washed Navy Blue,,,,,
product_variation,1542,34.02,,,,,,,,,,,,,,,,,,,,,,NS201_81170_81167,Washed Navy Blue,,,,,
product_variation,1542,34.02,,,,,,,,,,,,,,,,,,,,,,NS201_81170_81168,Washed Navy Blue,,,,,
product_variation,1542,34.02,,,,,,,,,,,,,,,,,,,,,,NS201_81171_81163,Washed Organic Khaki,,,,,
product_variation,1542,34.02,,,,,,,,,,,,,,,,,,,,,,NS201_81171_81164,Washed Organic Khaki,,,,,
product_variation,1542,34.02,,,,,,,,,,,,,,,,,,,,,,NS201_81171_81165,Washed Organic Khaki,,,,,
product_variation,1542,34.02,,,,,,,,,,,,,,,,,,,,,,NS201_81171_81166,Washed Organic Khaki,,,,,
product_variation,1542,34.02,,,,,,,,,,,,,,,,,,,,,,NS201_81171_81167,Washed Organic Khaki,,,,,
product_variation,1542,34.02,,,,,,,,,,,,,,,,,,,,,,NS201_81171_81168,Washed Organic Khaki,,,,,
product,1543,11.82,Uniseks T -shirt,100 % biologisch katoen<br/>XXS > 5XL<br/>Gekamd katoen.<br/>Fitted pasvorm.<br/>Zijnaden.<br/>Enzymwas.<br/>1 x 1 ribboord in de kraag.<br/>Zoom met dubbel stiksel aan de mouwuiteinden en onderaan.<br/>Schouderversteviging in de hoofdstof.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=402630&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=402630&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=402628&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=402638&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=402703&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=412803&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=412807&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=412806&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=413208&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=413210&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Antique Rose,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Apple Blossom,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Blue Sapphire,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Brook Green,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Burnt Brick,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Curcuma,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Cherry,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Driftwood,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Gemstone Green,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Hibiscus Red,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Iron Grey,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Coral,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Moss Green,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Peacock Blue,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Peacock Green,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Pineapple,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Raw Natural,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tangerine,RADIOBUTTONS,TRUE,
product_option,1543,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81230_81211,Antique Rose,,,,,XXS
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81230_81212,Antique Rose,,,,,XS
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81230_81215,Antique Rose,,,,,S
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81230_81216,Antique Rose,,,,,M
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81230_81219,Antique Rose,,,,,L
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81230_81220,Antique Rose,,,,,XL
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81230_81223,Antique Rose,,,,,XXL
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81231_81225,Antique Rose,,,,,3XL
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81231_81226,Antique Rose,,,,,4XL
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81231_81229,Antique Rose,,,,,5XL
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81233_81211,Apple Blossom,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81233_81212,Apple Blossom,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81233_81215,Apple Blossom,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81233_81216,Apple Blossom,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81233_81219,Apple Blossom,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81233_81220,Apple Blossom,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81233_81223,Apple Blossom,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81232_81225,Apple Blossom,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81232_81226,Apple Blossom,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81232_81229,Apple Blossom,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81234_81211,Black,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81234_81212,Black,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81234_81215,Black,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81234_81216,Black,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81234_81219,Black,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81234_81220,Black,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81234_81223,Black,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81235_81225,Black,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81235_81226,Black,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81235_81229,Black,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81237_81211,Blue Sapphire,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81237_81212,Blue Sapphire,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81237_81215,Blue Sapphire,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81237_81216,Blue Sapphire,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81237_81219,Blue Sapphire,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81237_81220,Blue Sapphire,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81237_81223,Blue Sapphire,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81236_81225,Blue Sapphire,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81236_81226,Blue Sapphire,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81236_81229,Blue Sapphire,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81238_81211,Brook Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81238_81212,Brook Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81238_81215,Brook Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81238_81216,Brook Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81238_81219,Brook Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81238_81220,Brook Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81238_81223,Brook Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81239_81225,Brook Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81239_81226,Brook Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81239_81229,Brook Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81241_81211,Burnt Brick,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81241_81212,Burnt Brick,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81241_81215,Burnt Brick,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81241_81216,Burnt Brick,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81241_81219,Burnt Brick,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81241_81220,Burnt Brick,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81241_81223,Burnt Brick,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81240_81225,Burnt Brick,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81240_81226,Burnt Brick,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81240_81229,Burnt Brick,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81242_81211,Curcuma,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81242_81212,Curcuma,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81242_81215,Curcuma,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81242_81216,Curcuma,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81242_81219,Curcuma,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81242_81220,Curcuma,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81242_81223,Curcuma,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81243_81225,Curcuma,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81243_81226,Curcuma,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81243_81229,Curcuma,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81245_81211,Dark Cherry,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81245_81212,Dark Cherry,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81245_81215,Dark Cherry,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81245_81216,Dark Cherry,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81245_81219,Dark Cherry,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81245_81220,Dark Cherry,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81245_81223,Dark Cherry,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81244_81225,Dark Cherry,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81244_81226,Dark Cherry,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81244_81229,Dark Cherry,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81246_81211,Driftwood,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81246_81212,Driftwood,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81246_81215,Driftwood,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81246_81216,Driftwood,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81246_81219,Driftwood,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81246_81220,Driftwood,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81246_81223,Driftwood,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81247_81225,Driftwood,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81247_81226,Driftwood,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81247_81229,Driftwood,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81249_81211,Gemstone Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81249_81212,Gemstone Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81249_81215,Gemstone Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81249_81216,Gemstone Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81249_81219,Gemstone Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81249_81220,Gemstone Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81249_81223,Gemstone Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81248_81225,Gemstone Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81248_81226,Gemstone Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81248_81229,Gemstone Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81250_81211,Hibiscus Red,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81250_81212,Hibiscus Red,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81250_81215,Hibiscus Red,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81250_81216,Hibiscus Red,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81250_81219,Hibiscus Red,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81250_81220,Hibiscus Red,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81250_81223,Hibiscus Red,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81251_81225,Hibiscus Red,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81251_81226,Hibiscus Red,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81251_81229,Hibiscus Red,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81253_81211,Iron Grey,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81253_81212,Iron Grey,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81253_81215,Iron Grey,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81253_81216,Iron Grey,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81253_81219,Iron Grey,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81253_81220,Iron Grey,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81253_81223,Iron Grey,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81252_81225,Iron Grey,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81252_81226,Iron Grey,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81252_81229,Iron Grey,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81254_81211,Light Coral,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81254_81212,Light Coral,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81254_81215,Light Coral,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81254_81216,Light Coral,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81254_81219,Light Coral,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81254_81220,Light Coral,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81254_81223,Light Coral,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81255_81225,Light Coral,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81255_81226,Light Coral,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81255_81229,Light Coral,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81257_81211,Moss Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81257_81212,Moss Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81257_81215,Moss Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81257_81216,Moss Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81257_81219,Moss Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81257_81220,Moss Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81257_81223,Moss Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81256_81225,Moss Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81256_81226,Moss Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81256_81229,Moss Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81258_81211,Navy Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81258_81212,Navy Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81258_81215,Navy Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81258_81216,Navy Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81258_81219,Navy Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81258_81220,Navy Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81258_81223,Navy Blue,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81259_81225,Navy Blue,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81259_81226,Navy Blue,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81259_81229,Navy Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81261_81211,Peacock Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81261_81212,Peacock Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81261_81215,Peacock Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81261_81216,Peacock Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81261_81219,Peacock Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81261_81220,Peacock Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81261_81223,Peacock Blue,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81260_81225,Peacock Blue,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81260_81226,Peacock Blue,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81260_81229,Peacock Blue,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81262_81211,Peacock Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81262_81212,Peacock Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81262_81215,Peacock Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81262_81216,Peacock Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81262_81219,Peacock Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81262_81220,Peacock Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81262_81223,Peacock Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81263_81225,Peacock Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81263_81226,Peacock Green,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81263_81229,Peacock Green,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81265_81211,Pineapple,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81265_81212,Pineapple,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81265_81215,Pineapple,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81265_81216,Pineapple,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81265_81219,Pineapple,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81265_81220,Pineapple,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81265_81223,Pineapple,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81264_81225,Pineapple,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81264_81226,Pineapple,,,,,
product_variation,1543,16.46,,,,,,,,,,,,,,,,,,,,,,NS305CX_81264_81229,Pineapple,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81266_81211,Raw Natural,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81266_81212,Raw Natural,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81266_81215,Raw Natural,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81266_81216,Raw Natural,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81266_81219,Raw Natural,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81266_81220,Raw Natural,,,,,
product_variation,1543,11.82,,,,,,,,,,,,,,,,,,,,,,NS305C_81266_81223,Raw Natural,,,,,
