type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_media_gallery_image_url_31,product_media_gallery_image_url_32,product_media_gallery_image_url_33,product_media_gallery_image_url_34,product_media_gallery_image_url_35,product_media_gallery_image_url_36,product_media_gallery_image_url_37,product_media_gallery_image_url_38,product_media_gallery_image_url_39,product_media_gallery_image_url_40,product_media_gallery_image_url_41,product_media_gallery_image_url_42,product_media_gallery_image_url_43,product_variation_option_Size
product_variation,632,33.6,,,,,,,,,,,,,,,,,,,K513_53894_53884,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,632,33.6,,,,,,,,,,,,,,,,,,,K513_53894_53885,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,632,33.6,,,,,,,,,,,,,,,,,,,K513_53894_53886,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,632,33.6,,,,,,,,,,,,,,,,,,,K513_53894_53887,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,632,33.6,,,,,,,,,,,,,,,,,,,K513_53894_53888,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,632,33.6,,,,,,,,,,,,,,,,,,,K513_53894_53889,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,632,33.6,,,,,,,,,,,,,,,,,,,K513_53894_53890,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,633,30.56,Damesblouse met Mao" kraag lange mouwen,"65% polyester / 35% katoen popeline. Easy Care. Mao kraag zonder knopen. Knooplijst met toon op toon knopen. Borstzakje links in de vorm van een V. Verstelbare mouwuiteinden met afgeronde manchetten. 1 reserveknoop. Onderkant afgerond.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=456888&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456888&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456887&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456886&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456885&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456904&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456903&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456902&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456901&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,633,,,,,,,,,,,,,,,,,,,,,,Color,Zinc,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_49793_48910,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XS
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_49793_48903,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_49793_48905,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_49793_48906,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_49793_48907,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XL
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_49793_48908,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXL
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_49793_48909,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3XL
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76731_48910,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76731_48903,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76731_48905,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76731_48906,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76731_48907,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76731_48908,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76731_48909,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76732_48910,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76732_48903,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76732_48905,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76732_48906,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76732_48907,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76732_48908,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76732_48909,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514_48625_46519,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514_48625_46512,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514_48625_46514,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514_48625_46515,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514_48625_46516,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514_48625_46517,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514_48625_46518,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_48904_48910,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_48904_48903,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_48904_48905,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_48904_48906,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_48904_48907,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_48904_48908,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_48904_48909,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76733_48910,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76733_48903,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76733_48905,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76733_48906,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76733_48907,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76733_48908,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,633,30.56,,,,,,,,,,,,,,,,,,,K514C_76733_48909,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,634,30.56,Herenoverhemd met Mao" kraag lange mouwen,"65% polyester / 35% katoen popeline. Easy Care. Mao kraag zonder knopen. Knooplijst met toon op toon knopen. Borstzakje links met afgeronde hoeken. Verstelbare mouwuiteinden met afgeronde manchetten. 2 reserveknopen.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=456896&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456896&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456895&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456894&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456892&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456893&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456891&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456890&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456889&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,634,,,,,,,,,,,,,,,,,,,,,,Color,Zinc,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_49794_48911,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_49794_48913,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_49794_48914,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_49794_48915,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XL
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_49794_48916,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXL
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_49794_48917,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3XL
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_49794_48918,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4XL
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76734_48911,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76734_48913,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76734_48914,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76734_48915,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76734_48916,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76734_48917,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76734_48918,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76735_48911,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76735_48913,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76735_48914,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76735_48915,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76735_48916,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76735_48917,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76735_48918,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515_48626_46520,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515_48626_46522,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515_48626_46523,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515_48626_46524,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515_48626_46525,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515_48626_46526,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515_48626_46527,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_48912_48911,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_48912_48913,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_48912_48914,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_48912_48915,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_48912_48916,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_48912_48917,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_48912_48918,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76736_48911,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76736_48913,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76736_48914,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76736_48915,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76736_48916,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76736_48917,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,634,30.56,,,,,,,,,,,,,,,,,,,K515C_76736_48918,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,635,37.1,Heren Oxford overhemd lange mouwen,"100% katoen. Getailleerde snit. Button down. Binnenkant van de kraag en mouwuiteinden met een contrastkleurig biesje. Toon op toon knopen.  Borstzakje. Dubbel inzetstuk op de rug. Verstelbare mouwuiteinden met knopen. 2 extra knopen. Afgerond boord aan de onderkant.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=451402&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451402&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451401&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451400&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451399&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451398&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451397&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451396&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451395&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451394&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,635,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,635,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,635,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,635,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,635,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,635,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,635,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,635,,,,,,,,,,,,,,,,,,,,,,Color,Striped White / Oxford Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,635,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,635,37.1,,,,,,,,,,,,,,,,,,,K516_43050_43055,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S
product_variation,635,37.1,,,,,,,,,,,,,,,,,,,K516_43050_43049,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
product_variation,635,37.1,,,,,,,,,,,,,,,,,,,K516_43050_43051,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L
product_variation,635,37.1,,,,,,,,,,,,,,,,,,,K516_43050_43052,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XL
product_variation,635,37.1,,,,,,,,,,,,,,,,,,,K516_43050_43053,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXL
product_variation,635,37.1,,,,,,,,,,,,,,,,,,,K516_43050_43054,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3XL
product_variation,635,37.1,,,,,,,,,,,,,,,,,,,K516_43056_43055,Striped White / Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,635,37.1,,,,,,,,,,,,,,,,,,,K516_43056_43049,Striped White / Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
