type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30
product_option,592,,,,,,,,,,,,,,,Color,Black / Fine Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Color,Black / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Color,Dark Grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Color,Light Kelly Green / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Color,Light Royal Blue / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Color,Navy / Fine Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Color,Navy / Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Color,Oxford Grey / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,592,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48850_48857,Black / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48850_48849,Black / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48850_48851,Black / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48850_48852,Black / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48850_48853,Black / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48850_48854,Black / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48850_48855,Black / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48850_48856,Black / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48858_48857,Black / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48858_48849,Black / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48858_48851,Black / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48858_48852,Black / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48858_48853,Black / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48858_48854,Black / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48858_48855,Black / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48858_48856,Black / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48859_48857,Black / Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48859_48849,Black / Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48859_48851,Black / Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48859_48852,Black / Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48859_48853,Black / Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48859_48854,Black / Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48859_48855,Black / Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48859_48856,Black / Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64591_48857,Dark Grey / Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64591_48849,Dark Grey / Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64591_48851,Dark Grey / Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64591_48852,Dark Grey / Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64591_48853,Dark Grey / Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64591_48854,Dark Grey / Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64591_48855,Dark Grey / Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64591_48856,Dark Grey / Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64592_48857,Light Kelly Green / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64592_48849,Light Kelly Green / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64592_48851,Light Kelly Green / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64592_48852,Light Kelly Green / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64592_48853,Light Kelly Green / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64592_48854,Light Kelly Green / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64592_48855,Light Kelly Green / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64592_48856,Light Kelly Green / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64593_48857,Light Royal Blue / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64593_48849,Light Royal Blue / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64593_48851,Light Royal Blue / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64593_48852,Light Royal Blue / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64593_48853,Light Royal Blue / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64593_48854,Light Royal Blue / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64593_48855,Light Royal Blue / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64593_48856,Light Royal Blue / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48860_48857,Navy / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48860_48849,Navy / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48860_48851,Navy / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48860_48852,Navy / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48860_48853,Navy / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48860_48854,Navy / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48860_48855,Navy / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48860_48856,Navy / Fine Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64594_48857,Navy / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64594_48849,Navy / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64594_48851,Navy / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64594_48852,Navy / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64594_48853,Navy / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64594_48854,Navy / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64594_48855,Navy / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_64594_48856,Navy / Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48861_48857,Oxford Grey / Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48861_48849,Oxford Grey / Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48861_48851,Oxford Grey / Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48861_48852,Oxford Grey / Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48861_48853,Oxford Grey / Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48861_48854,Oxford Grey / Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48861_48855,Oxford Grey / Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48861_48856,Oxford Grey / Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48862_48857,Red / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48862_48849,Red / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48862_48851,Red / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48862_48852,Red / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48862_48853,Red / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48862_48854,Red / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48862_48855,Red / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,592,33.24,,,,,,,,,,,,K466_48862_48856,Red / White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,593,9.24,Bio T-shirt kraag met onafgewerkte rand korte mouwen,"Effen kleuren: 100% katoen. Kleur Ocean Blue Heather: 80% katoen / 20% polyester. Alle kleuren zijn gemaakt van biologisch katoen. Ronde hals met onafgewerkte rand. Dubbel stiksel aan mouwuiteinden en onderkant. Geen merklabel aan de kraag, maar enkel een maatlabel ter vereenvoudiging van de personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=377471&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377471&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377473&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377472&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377470&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377474&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377476&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377467&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377468&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377469&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377475&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377477&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372239&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=406417&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=406418&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,593,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,593,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,593,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,593,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,593,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,593,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,593,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,593,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,593,,,,,,,,,,,,,,,Color,Ocean Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,593,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63743_63731,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63743_63734,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63743_63735,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63743_63738,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63743_63739,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63743_63742,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63744_63731,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63744_63734,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63744_63735,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63744_63738,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63744_63739,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63744_63742,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63745_63731,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63745_63734,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63745_63735,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63745_63738,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63745_63739,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,9.24,,,,,,,,,,,,K398C_63745_63742,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,8.46,,,,,,,,,,,,K398_63746_63732,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,8.46,,,,,,,,,,,,K398_63746_63733,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,8.46,,,,,,,,,,,,K398_63746_63736,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,8.46,,,,,,,,,,,,K398_63746_63737,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,8.46,,,,,,,,,,,,K398_63746_63740,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,593,8.46,,,,,,,,,,,,K398_63746_63741,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,594,9.24,Bio dames-t-shirt kraag met onafgewerkte rand korte mouwen,"Effen kleuren: 100% katoen. Kleur Ocean Blue Heather: 80% katoen / 20% polyester. Alle kleuren zijn gemaakt van biologisch katoen. Ronde hals met onafgewerkte rand. Dubbel stiksel aan mouwuiteinden en onderkant. Geen merklabel aan de kraag, maar enkel een maatlabel ter vereenvoudiging van de personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=377466&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377466&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377465&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377464&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377463&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377462&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377474&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377476&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377460&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377461&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377475&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377477&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372237&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372238&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,594,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,594,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,594,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,594,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,594,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,594,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,594,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,594,,,,,,,,,,,,,,,Color,Ocean Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,594,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63757_63748,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63757_63749,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63757_63752,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63757_63753,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63757_63756,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63758_63748,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63758_63749,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63758_63752,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63758_63753,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63758_63756,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63759_63748,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63759_63749,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63759_63752,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63759_63753,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,9.24,,,,,,,,,,,,K399C_63759_63756,Ocean Blue Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,8.46,,,,,,,,,,,,K399_63760_63747,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,8.46,,,,,,,,,,,,K399_63760_63750,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,8.46,,,,,,,,,,,,K399_63760_63751,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,8.46,,,,,,,,,,,,K399_63760_63754,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,594,8.46,,,,,,,,,,,,K399_63760_63755,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
