type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_variation_option_Size,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42831_35527,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42831_35528,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42831_35522,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39384_35526,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39384_35525,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39384_35524,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39384_35527,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39384_35528,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39384_35522,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35531_35526,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35531_35525,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35531_35524,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35531_35527,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35531_35528,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35531_35522,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_52244_35526,Light Sand,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_52244_35525,Light Sand,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_52244_35524,Light Sand,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_52244_35527,Light Sand,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_52244_35528,Light Sand,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_52244_35522,Light Sand,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42832_35526,Lime,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42832_35525,Lime,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42832_35524,Lime,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42832_35527,Lime,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42832_35528,Lime,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42832_35522,Lime,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35532_35526,Navy,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35532_35525,Navy,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35532_35524,Navy,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35532_35527,Navy,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35532_35528,Navy,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35532_35522,Navy,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35533_35526,Orange,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35533_35525,Orange,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35533_35524,Orange,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35533_35527,Orange,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35533_35528,Orange,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35533_35522,Orange,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39385_35526,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39385_35525,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39385_35524,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39385_35527,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39385_35528,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39385_35522,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42833_35526,Purple,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42833_35525,Purple,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42833_35524,Purple,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42833_35527,Purple,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42833_35528,Purple,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42833_35522,Purple,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35534_35526,Red,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35534_35525,Red,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35534_35524,Red,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35534_35527,Red,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35534_35528,Red,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35534_35522,Red,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35535_35526,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35535_35525,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35535_35524,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35535_35527,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35535_35528,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35535_35522,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39386_35526,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39386_35525,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39386_35524,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39386_35527,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39386_35528,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_39386_35522,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383_35516_35519,White,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383_35516_35518,White,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383_35516_35517,White,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383_35516_35520,White,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383_35516_35521,White,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383_35516_35515,White,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42834_35526,Wine,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42834_35525,Wine,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42834_35524,Wine,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42834_35527,Wine,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42834_35528,Wine,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_42834_35522,Wine,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35536_35526,Yellow,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35536_35525,Yellow,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35536_35524,Yellow,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35536_35527,Yellow,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35536_35528,Yellow,,,,,,,,,,,,,,,,,
product_variation,536,12.96,,,,,,,,,,,,,,,,,,,,,,,,K383C_35536_35522,Yellow,,,,,,,,,,,,,,,,,
product,537,10.66,Dames-t-shirt korte mouwen met boothals,"100% katoen. Enzym behandeld gekamd katoen. Wijde ronde boothals. Nektape (toon op toon voor White en Heather Grey voor de overige kleuren). Getailleerde snit. Afwerking met dubbele stiksels. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=372249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372250&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377622&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377621&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377620&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377842&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377841&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377840&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377839&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,537,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48687_48686,Black,,,,,,,S,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48687_48688,Black,,,,,,,M,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48687_48689,Black,,,,,,,L,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48687_48690,Black,,,,,,,XL,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48687_48691,Black,,,,,,,XXL,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48687_48692,Black,,,,,,,3XL,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48693_48686,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48693_48688,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48693_48689,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48693_48690,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48693_48691,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48693_48692,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48694_48686,Lime,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48694_48688,Lime,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48694_48689,Lime,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48694_48690,Lime,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48694_48691,Lime,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48694_48692,Lime,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48695_48686,Navy,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48695_48688,Navy,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48695_48689,Navy,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48695_48690,Navy,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48695_48691,Navy,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48695_48692,Navy,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48696_48686,Red,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48696_48688,Red,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48696_48689,Red,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48696_48690,Red,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48696_48691,Red,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48696_48692,Red,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48697_48686,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48697_48688,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48697_48689,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48697_48690,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48697_48691,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48697_48692,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48698_48686,White,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48698_48688,White,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48698_48689,White,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48698_48690,White,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48698_48691,White,,,,,,,,,,,,,,,,,
product_variation,537,10.66,,,,,,,,,,,,,,,,,,,,,,,,K384_48698_48692,White,,,,,,,,,,,,,,,,,
product,538,32.64,Gestreept dames-t-shirt lange mouwen,"100% katoen 1x1 rib. Ronde hals Fantasie-design op de schouder. Zijsplitten.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=198216&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198216&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198215&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198211&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241260&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241259&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241258&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241274&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241262&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241261&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241275&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241263&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241193&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241191&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241194&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241189&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=243721&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=243719&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241257&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198209&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=241256&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198207&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=243722&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=366946&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198210&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198212&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198213&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198214&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372247&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372248&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,538,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy / White Stripes,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,538,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,538,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,538,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,538,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,538,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,538,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,538,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Navy Stripes,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,538,32.64,,,,,,,,,,,,,,,,,,,,,,,,K386_55609_48705,Navy / White Stripes,,,,,,,XS,,,,,,,,,,
product_variation,538,32.64,,,,,,,,,,,,,,,,,,,,,,,,K386_55609_48699,Navy / White Stripes,,,,,,,S,,,,,,,,,,
product_variation,538,32.64,,,,,,,,,,,,,,,,,,,,,,,,K386_55609_48701,Navy / White Stripes,,,,,,,M,,,,,,,,,,
product_variation,538,32.64,,,,,,,,,,,,,,,,,,,,,,,,K386_55609_48702,Navy / White Stripes,,,,,,,L,,,,,,,,,,
product_variation,538,32.64,,,,,,,,,,,,,,,,,,,,,,,,K386_55609_48703,Navy / White Stripes,,,,,,,XL,,,,,,,,,,
product_variation,538,32.64,,,,,,,,,,,,,,,,,,,,,,,,K386_55609_48704,Navy / White Stripes,,,,,,,XXL,,,,,,,,,,
product_variation,538,32.64,,,,,,,,,,,,,,,,,,,,,,,,K386_48700_48705,White / Navy Stripes,,,,,,,,,,,,,,,,,
product_variation,538,32.64,,,,,,,,,,,,,,,,,,,,,,,,K386_48700_48699,White / Navy Stripes,,,,,,,,,,,,,,,,,
product_variation,538,32.64,,,,,,,,,,,,,,,,,,,,,,,,K386_48700_48701,White / Navy Stripes,,,,,,,,,,,,,,,,,
