type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14
product_option,1227,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1227,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,1227,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / Red,RADIOBUTTONS,TRUE,,,,,
product_option,1227,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1227,4.66,,,,,,,,,,,,,,,,,KP139_49347_49346,Black,,,,,One Size,,,,
product_variation,1227,4.66,,,,,,,,,,,,,,,,,KP139_49348_49346,Dark Grey / Light Grey,,,,,,,,,
product_variation,1227,4.66,,,,,,,,,,,,,,,,,KP139_49349_49346,Forest Green / Black,,,,,,,,,
product_variation,1227,4.66,,,,,,,,,,,,,,,,,KP139_69645_49346,Navy,,,,,,,,,
product_variation,1227,4.66,,,,,,,,,,,,,,,,,KP139_49350_49346,Red,,,,,,,,,
product_variation,1227,4.66,,,,,,,,,,,,,,,,,KP139_49351_49346,Royal Blue / Red,,,,,,,,,
product_variation,1227,4.66,,,,,,,,,,,,,,,,,KP139_49352_49346,White,,,,,,,,,
product,1228,4.1,Kindertruckerpet - 5 Panelen,100% polyester met mesh van polyester aan de achterkant. 5 panelen. Eenvoudige aanpassing van het frontpaneel. Verstelbare druksluiting van plastic. Hoofdomvang: 53 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68427&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68427&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401348&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401349&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401351&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401352&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68424&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68425&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401350&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,1228,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1228,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1228,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1228,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_option,1228,,,,,,,,,,,,,,,,,,,,Color,White / Black,RADIOBUTTONS,TRUE,,,,,
product_option,1228,,,,,,,,,,,,,,,,,,,,Color,White / Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,
product_option,1228,,,,,,,,,,,,,,,,,,,,Color,White / Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,
product_option,1228,,,,,,,,,,,,,,,,,,,,Color,White / Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1228,,,,,,,,,,,,,,,,,,,,Color,White / Red,RADIOBUTTONS,TRUE,,,,,
product_variation,1228,4.1,,,,,,,,,,,,,,,,,KP143_49365_49364,Black,,,,,One Size,,,,
product_variation,1228,4.1,,,,,,,,,,,,,,,,,KP143_49366_49364,Navy,,,,,,,,,
product_variation,1228,4.1,,,,,,,,,,,,,,,,,KP143_49367_49364,White,,,,,,,,,
product_variation,1228,4.1,,,,,,,,,,,,,,,,,KP143_49368_49364,White / Black,,,,,,,,,
product_variation,1228,4.1,,,,,,,,,,,,,,,,,KP143_49369_49364,White / Fluorescent Orange,,,,,,,,,
product_variation,1228,4.1,,,,,,,,,,,,,,,,,KP143_49370_49364,White / Fluorescent Yellow,,,,,,,,,
product_variation,1228,4.1,,,,,,,,,,,,,,,,,KP143_49371_49364,White / Navy,,,,,,,,,
product_variation,1228,4.1,,,,,,,,,,,,,,,,,KP143_49372_49364,White / Red,,,,,,,,,
product,1229,4.44,Snapback Kinderpet - 5 Panelen,100% twillkatoen. 5 panelen. Platte zonneklep. Verstelbare druksluiting van plastic Hoofddiameter: 53 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401339&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401338&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68435&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68439&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68437&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68436&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401345&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401342&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,1229,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1229,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1229,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1229,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1229,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,1229,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / Red,RADIOBUTTONS,TRUE,,,,,
product_option,1229,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1229,4.44,,,,,,,,,,,,,,,,,KP147_49380_49379,Black,,,,,One Size,,,,
product_variation,1229,4.44,,,,,,,,,,,,,,,,,KP147_77015_49379,Dark Grey,,,,,,,,,
product_variation,1229,4.44,,,,,,,,,,,,,,,,,KP147_69646_49379,Navy,,,,,,,,,
product_variation,1229,4.44,,,,,,,,,,,,,,,,,KP147_49382_49379,Red,,,,,,,,,
product_variation,1229,4.44,,,,,,,,,,,,,,,,,KP147_49383_49379,Royal Blue / Red,,,,,,,,,
product_variation,1229,4.44,,,,,,,,,,,,,,,,,KP147_49384_49379,White,,,,,,,,,
product,1230,3.34,Kinderpet Met 5 Panelen En Contrasterende Bies,100% geborsteld twillkatoen. 5 panelen. Contrasterende bies. Verstelbare sluiting aan de achterkant met metalen gesp. Hoofdomvang: 53 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401336&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401336&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401334&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401333&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401330&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401331&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68442&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68443&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68446&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68441&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401332&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,1230,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1230,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1230,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,
product_option,1230,,,,,,,,,,,,,,,,,,,,Color,Forest Green / Beige,RADIOBUTTONS,TRUE,,,,,
product_option,1230,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1230,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,
product_option,1230,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,1230,,,,,,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,
product_option,1230,,,,,,,,,,,,,,,,,,,,Color,Slate Grey / Light Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1230,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1230,3.34,,,,,,,,,,,,,,,,,KP148_49386_49385,Black,,,,,One Size,,,,
product_variation,1230,3.34,,,,,,,,,,,,,,,,,KP148_49387_49385,Black / White,,,,,,,,,
product_variation,1230,3.34,,,,,,,,,,,,,,,,,KP148_49388_49385,Forest Green / Beige,,,,,,,,,
product_variation,1230,3.34,,,,,,,,,,,,,,,,,KP148_49389_49385,Navy,,,,,,,,,
product_variation,1230,3.34,,,,,,,,,,,,,,,,,KP148_49390_49385,Navy / White,,,,,,,,,
product_variation,1230,3.34,,,,,,,,,,,,,,,,,KP148_49391_49385,Red,,,,,,,,,
product_variation,1230,3.34,,,,,,,,,,,,,,,,,KP148_49392_49385,Red / White,,,,,,,,,
product_variation,1230,3.34,,,,,,,,,,,,,,,,,KP148_49393_49385,Slate Grey / Light Grey,,,,,,,,,
product_variation,1230,3.34,,,,,,,,,,,,,,,,,KP148_49394_49385,White,,,,,,,,,
product,1231,2.8,Katoenen Kinderpet - 5 Panelen,100% twillkatoen. 5 panelen. Verstelbare klittenbandsluiting. Hoofdomtrek: 53 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401327&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401327&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401328&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401326&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68447&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68448&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401324&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401325&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1231,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_49396_49395,Black,,,,,One Size,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_69647_49395,Dark Grey,,,,,,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_69648_49395,Forest Green,,,,,,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_49397_49395,Fuchsia,,,,,,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_69649_49395,Light Grey,,,,,,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_49398_49395,Lime,,,,,,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_49399_49395,Navy,,,,,,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_49400_49395,Purple,,,,,,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_49401_49395,Red,,,,,,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_49402_49395,Royal Blue,,,,,,,,,
product_variation,1231,2.8,,,,,,,,,,,,,,,,,KP149_49403_49395,White,,,,,,,,,
product,1232,2.4,Bandanapet,100% polyester. Bevestiging aan de achterkant met twee striklinten.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=346081&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Bandana hoed,https://media.europeancatalog.com/ws.php?act=download&mamfileid=346081&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=346082&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,1232,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1232,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1232,,,,,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1232,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,1232,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1232,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1232,2.4,,,,,,,,,,,,,,,,,KP150_49405_49404,Black,,,,,One Size,,,,
product_variation,1232,2.4,,,,,,,,,,,,,,,,,KP150_49406_49404,Light Grey,,,,,,,,,
product_variation,1232,2.4,,,,,,,,,,,,,,,,,KP150_49409_49404,Red,,,,,,,,,
product_variation,1232,2.4,,,,,,,,,,,,,,,,,KP150_49410_49404,Royal Blue,,,,,,,,,
product_variation,1232,2.4,,,,,,,,,,,,,,,,,KP150_49412_49404,White,,,,,,,,,
product,1233,3.2,Pet Met 6 Panelen En Contrasterende Bies,100% twillkatoen. 6 panelen. Contrasterende bies. Verstelbare sluiting aan de achterkant met metalen gesp.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262482&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262482&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262481&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262480&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68462&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68460&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68463&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,Beige / White,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,Dark Grey / Black,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,Forest Green / Beige,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,Light Grey / Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,Navy / Sky Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White,RADIOBUTTONS,TRUE,,,,,
product_option,1233,,,,,,,,,,,,,,,,,,,,Color,White / Navy,RADIOBUTTONS,TRUE,,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49420_49419,Beige / White,,,,,One Size,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49421_49419,Black / Red,,,,,,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49422_49419,Black / White,,,,,,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49424_49419,Dark Grey / Black,,,,,,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49425_49419,Forest Green / Beige,,,,,,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49426_49419,Light Grey / Dark Grey,,,,,,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49427_49419,Navy / Sky Blue,,,,,,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49428_49419,Navy / White,,,,,,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49429_49419,Red / White,,,,,,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49430_49419,Royal Blue / White,,,,,,,,,
product_variation,1233,3.2,,,,,,,,,,,,,,,,,KP153_49431_49419,White / Navy,,,,,,,,,
product,1234,4,DAD CAP - 6 Panelen,"100% geborsteld zwaar katoen. 6 panelen. Laag profiel zonneklep. Sluiting aan de achterkant met metalen gesp. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383857&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383857&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390777&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390780&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390778&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390779&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262420&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262421&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262478&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262479&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68467&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68468&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=66571&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Brown Camouflage,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Grey Camouflage,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Khaki Camouflage,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1234,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1234,4,,,,,,,,,,,,,,,,,KP154_49433_49432,Beige,,,,,One Size,,,,
product_variation,1234,4,,,,,,,,,,,,,,,,,KP154_49434_49432,Black,,,,,,,,,
product_variation,1234,3.84,,,,,,,,,,,,,,,,,KP154CC_60989_60988,Brown Camouflage,,,,,,,,,
product_variation,1234,4,,,,,,,,,,,,,,,,,KP154_49435_49432,Dark Grey,,,,,,,,,
product_variation,1234,3.84,,,,,,,,,,,,,,,,,KP154CC_60990_60988,Grey Camouflage,,,,,,,,,
product_variation,1234,3.84,,,,,,,,,,,,,,,,,KP154CC_60991_60988,Khaki Camouflage,,,,,,,,,
product_variation,1234,4,,,,,,,,,,,,,,,,,KP154_49437_49432,Lime,,,,,,,,,
product_variation,1234,4,,,,,,,,,,,,,,,,,KP154_49438_49432,Navy,,,,,,,,,
product_variation,1234,4,,,,,,,,,,,,,,,,,KP154_49439_49432,Purple,,,,,,,,,
product_variation,1234,4,,,,,,,,,,,,,,,,,KP154_49440_49432,Red,,,,,,,,,
product_variation,1234,4,,,,,,,,,,,,,,,,,KP154_49441_49432,Royal Blue,,,,,,,,,
product_variation,1234,4,,,,,,,,,,,,,,,,,KP154_49442_49432,White,,,,,,,,,
product,1235,1.96,Pet van polyester - 6 panelen,100% polyester. 6 panelen. Verstelbaar door middel van klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262419&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262419&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262418&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68478&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68477&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68476&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,1235,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1235,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1235,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,
product_option,1235,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1235,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,1235,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1235,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
