type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_variation_option_Size,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29
product_variation,1428,125.12,,,,,,,,,,,,,,,,,,L719C_66614_57697,Worn in Cody,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1428,125.12,,,,,,,,,,,,,,,,,,L719C_66614_57698,Worn in Cody,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1428,125.12,,,,,,,,,,,,,,,,,,L719C_66614_57699,Worn in Cody,,,,,,,,,,,,,,,,,,,,,,,
product,1429,61.8,Lederen riem,100% nerfleer. Eenvoudige riem met zilverkleurige vintage gesp. Bestaat in 5 lengtes.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370024&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Lee,Kledingaccessoires,Riem,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370024&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370023&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370022&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370021&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370020&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370019&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1429,,,,,,,,,,,,,,,,,,,,,Color,Dark Brown,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1429,,,,,,,,,,,,,,,,,,,,,Size,85 cm,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1429,,,,,,,,,,,,,,,,,,,,,Size,90 cm,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1429,,,,,,,,,,,,,,,,,,,,,Size,95 cm,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1429,,,,,,,,,,,,,,,,,,,,,Size,100 cm,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1429,,,,,,,,,,,,,,,,,,,,,Size,105 cm,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1429,61.8,,,,,,,,,,,,,,,,,,LF04_61696_61692,Dark Brown,,,,,,,,,,,,,,,,,,85 cm,,,,,
product_variation,1429,61.8,,,,,,,,,,,,,,,,,,LF04_61696_61693,Dark Brown,,,,,,,,,,,,,,,,,,90 cm,,,,,
product_variation,1429,61.8,,,,,,,,,,,,,,,,,,LF04_61696_61694,Dark Brown,,,,,,,,,,,,,,,,,,95 cm,,,,,
product_variation,1429,61.8,,,,,,,,,,,,,,,,,,LF04_61696_61690,Dark Brown,,,,,,,,,,,,,,,,,,100 cm,,,,,
product_variation,1429,61.8,,,,,,,,,,,,,,,,,,LF04_61696_61691,Dark Brown,,,,,,,,,,,,,,,,,,105 cm,,,,,
product,1430,22.18,Men's Sports Polo,100% katoen. Micro piqué. Stroken in contrastkleur aan de zijkanten. Binnenkant knooplijst in contrast en 3 knopen. Biesje in contrastkleur op de mouwen. Zijsplitjes met contrast tape. Kraag in rib.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387946&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Finden & Hales,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387946&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387947&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1430,,,,,,,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1430,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1430,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1430,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1430,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1430,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1430,,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1430,22.18,,,,,,,,,,,,,,,,,,LV322_11700_11696,Black / Red,,,,,,,,,,,,,,,,,,S,,,,,
product_variation,1430,22.18,,,,,,,,,,,,,,,,,,LV322_11700_11697,Black / Red,,,,,,,,,,,,,,,,,,M,,,,,
product_variation,1430,22.18,,,,,,,,,,,,,,,,,,LV322_11700_11698,Black / Red,,,,,,,,,,,,,,,,,,L,,,,,
product_variation,1430,22.18,,,,,,,,,,,,,,,,,,LV322_11700_11699,Black / Red,,,,,,,,,,,,,,,,,,XL,,,,,
product_variation,1430,23.52,,,,,,,,,,,,,,,,,,LV322X_11707_11706,Black / Red,,,,,,,,,,,,,,,,,,XXL,,,,,
product_variation,1430,22.18,,,,,,,,,,,,,,,,,,LV322_11701_11696,Navy / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1430,22.18,,,,,,,,,,,,,,,,,,LV322_11701_11697,Navy / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1430,22.18,,,,,,,,,,,,,,,,,,LV322_11701_11698,Navy / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1430,22.18,,,,,,,,,,,,,,,,,,LV322_11701_11699,Navy / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1430,23.52,,,,,,,,,,,,,,,,,,LV322X_11708_11706,Navy / White,,,,,,,,,,,,,,,,,,,,,,,
product,1431,10.82,Short Sleeve Striped T-shirt,100% katoen single jersey. Gestreept t-shirt met korte mouwen met effen geribd detail aan de nek. Ingezette mouwen en dubbeldraads gestikt. Alleen maatlabel.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69006&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Larkwood,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69006&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391266&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1431,,,,,,,,,,,,,,,,,,,,,Color,White / Oxford Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1431,,,,,,,,,,,,,,,,,,,,,Size,0/6M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1431,,,,,,,,,,,,,,,,,,,,,Size,6/12M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1431,,,,,,,,,,,,,,,,,,,,,Size,12/18M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1431,,,,,,,,,,,,,,,,,,,,,Size,18/24M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1431,,,,,,,,,,,,,,,,,,,,,Size,24/36M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1431,10.82,,,,,,,,,,,,,,,,,,LW027_52356_52351,White / Oxford Navy,,,,,,,,,,,,,,,,,,0/6M,,,,,
product_variation,1431,10.82,,,,,,,,,,,,,,,,,,LW027_52356_52355,White / Oxford Navy,,,,,,,,,,,,,,,,,,6/12M,,,,,
product_variation,1431,10.82,,,,,,,,,,,,,,,,,,LW027_52356_52352,White / Oxford Navy,,,,,,,,,,,,,,,,,,12/18M,,,,,
product_variation,1431,10.82,,,,,,,,,,,,,,,,,,LW027_52356_52353,White / Oxford Navy,,,,,,,,,,,,,,,,,,18/24M,,,,,
product_variation,1431,10.82,,,,,,,,,,,,,,,,,,LW027_52356_52354,White / Oxford Navy,,,,,,,,,,,,,,,,,,24/36M,,,,,
product,1432,16.26,Contrast Long Sleeved Sleepsuit,100% katoen interlock. Kruippakje / slaappakje met lange mouwen. Drukknoopjes.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387950&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Larkwood,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387950&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1432,,,,,,,,,,,,,,,,,,,,,Color,Pale Blue / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1432,,,,,,,,,,,,,,,,,,,,,Size,0/3M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1432,,,,,,,,,,,,,,,,,,,,,Size,3/6M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1432,,,,,,,,,,,,,,,,,,,,,Size,6/12M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1432,,,,,,,,,,,,,,,,,,,,,Size,12/18M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1432,,,,,,,,,,,,,,,,,,,,,Color,White / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1432,16.26,,,,,,,,,,,,,,,,,,LW053_37807_37806,Pale Blue / White,,,,,,,,,,,,,,,,,,0/3M,,,,,
product_variation,1432,16.26,,,,,,,,,,,,,,,,,,LW053_37807_37811,Pale Blue / White,,,,,,,,,,,,,,,,,,3/6M,,,,,
product_variation,1432,16.26,,,,,,,,,,,,,,,,,,LW053_37807_37812,Pale Blue / White,,,,,,,,,,,,,,,,,,6/12M,,,,,
product_variation,1432,16.26,,,,,,,,,,,,,,,,,,LW053_37807_37810,Pale Blue / White,,,,,,,,,,,,,,,,,,12/18M,,,,,
product_variation,1432,16.26,,,,,,,,,,,,,,,,,,LW053_37809_37806,White / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1432,16.26,,,,,,,,,,,,,,,,,,LW053_37809_37811,White / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1432,16.26,,,,,,,,,,,,,,,,,,LW053_37809_37812,White / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1432,16.26,,,,,,,,,,,,,,,,,,LW053_37809_37810,White / White,,,,,,,,,,,,,,,,,,,,,,,
product,1433,14.06,Toddler Jogger,80% katoen / 20% polyester geborstelde fleece. Elastische tailleband met nep-aanrijgkoord. Omgeslagen zoom aan de onderkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391271&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Larkwood,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391271&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1433,,,,,,,,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1433,,,,,,,,,,,,,,,,,,,,,Size,6/12M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1433,,,,,,,,,,,,,,,,,,,,,Size,12/18M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1433,,,,,,,,,,,,,,,,,,,,,Size,18/24M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1433,,,,,,,,,,,,,,,,,,,,,Size,24/36M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1433,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1433,14.06,,,,,,,,,,,,,,,,,,LW062_50960_50961,Heather Grey,,,,,,,,,,,,,,,,,,6/12M,,,,,
product_variation,1433,14.06,,,,,,,,,,,,,,,,,,LW062_50960_50959,Heather Grey,,,,,,,,,,,,,,,,,,12/18M,,,,,
product_variation,1433,14.06,,,,,,,,,,,,,,,,,,LW062_50960_50962,Heather Grey,,,,,,,,,,,,,,,,,,18/24M,,,,,
product_variation,1433,14.06,,,,,,,,,,,,,,,,,,LW062_50960_50963,Heather Grey,,,,,,,,,,,,,,,,,,24/36M,,,,,
product_variation,1433,14.06,,,,,,,,,,,,,,,,,,LW062_50964_50961,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1433,14.06,,,,,,,,,,,,,,,,,,LW062_50964_50959,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1433,14.06,,,,,,,,,,,,,,,,,,LW062_50964_50962,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1433,14.06,,,,,,,,,,,,,,,,,,LW062_50964_50963,Navy,,,,,,,,,,,,,,,,,,,,,,,
product,1434,20.56,Striped pyjamas,"100% gestreept jerseykatoen voor de mouwen en broekspijpen en 100% polyester voor sublimatie voor de effen inzetsels op de voor- en achterkant. Raglanmouwen. Halsopening en uiteinde van mouwen en broekspijpen in contrasterende ribboord. Geen merklabel, maar enkel een maatlabel voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=69051&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Larkwood,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69051&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391254&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1434,,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1434,,,,,,,,,,,,,,,,,,,,,Size,0/6M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1434,,,,,,,,,,,,,,,,,,,,,Size,6/12M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1434,,,,,,,,,,,,,,,,,,,,,Size,12/18M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1434,,,,,,,,,,,,,,,,,,,,,Size,18/24M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1434,,,,,,,,,,,,,,,,,,,,,Size,24/36M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1434,,,,,,,,,,,,,,,,,,,,,Size,36/48M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1434,,,,,,,,,,,,,,,,,,,,,Color,Pink / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57734_57728,Navy / White,,,,,,,,,,,,,,,,,,0/6M,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57734_57733,Navy / White,,,,,,,,,,,,,,,,,,6/12M,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57734_57729,Navy / White,,,,,,,,,,,,,,,,,,12/18M,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57734_57730,Navy / White,,,,,,,,,,,,,,,,,,18/24M,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57734_57731,Navy / White,,,,,,,,,,,,,,,,,,24/36M,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57734_57732,Navy / White,,,,,,,,,,,,,,,,,,36/48M,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57735_57728,Pink / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57735_57733,Pink / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57735_57729,Pink / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57735_57730,Pink / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57735_57731,Pink / White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1434,20.56,,,,,,,,,,,,,,,,,,LW072_57735_57732,Pink / White,,,,,,,,,,,,,,,,,,,,,,,
product,1435,7.26,Bib,100% katoen interlock. Dubbele stof en rondom afgewerkt met een zoom. Klittenbandsluiting aan de nek.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69052&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Larkwood,Huislinnen,Tafel / keuken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69052&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Kelly,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Pale Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Royal,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Sapphire,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,Sunflower,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,White / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,White / Pale Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1435,,,,,,,,,,,,,,,,,,,,,Color,White / Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44856_44855,Black,,,,,,,,,,,,,,,,,,One Size,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44857_44855,Fuchsia,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44858_44855,Kelly,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44859_44855,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44860_44855,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44861_44855,Pale Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44862_44855,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44863_44855,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44864_44855,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44865_44855,Royal,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44866_44855,Sapphire,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44867_44855,Sunflower,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44868_44855,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44869_44855,White / Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44870_44855,White / Pale Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1435,7.26,,,,,,,,,,,,,,,,,,LW082_44871_44855,White / Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product,1436,6.96,Baby Bib,80% katoen badstof / 20% polyester. Afwerking met een jersey biesje. Klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69081&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Larkwood,Huislinnen,Tafel / keuken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69081&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391265&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1436,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1436,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1436,,,,,,,,,,,,,,,,,,,,,Color,White / Pale Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1436,,,,,,,,,,,,,,,,,,,,,Color,White / Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1436,6.96,,,,,,,,,,,,,,,,,,LW22T_15993_15990,White,,,,,,,,,,,,,,,,,,One Size,,,,,
product_variation,1436,6.96,,,,,,,,,,,,,,,,,,LW22T_15992_15990,White / Pale Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1436,6.96,,,,,,,,,,,,,,,,,,LW22T_15991_15990,White / Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product,1437,14.66,Bracken Bear,78% acryl / 22% polyester. Lichtbruine beer gevuld met bonen. Blauwe strik rond de nek. Gecontrasteerde voetjes. Geschikt voor kinderen van alle leeftijden. Voldoet aan EN71 Europese speelgoedrichtlijn regelgeving.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69106&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Mumbles,Knuffels,Knuffel,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69106&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69107&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69109&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1437,,,,,,,,,,,,,,,,,,,,,Color,Light Brown,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1437,,,,,,,,,,,,,,,,,,,,,Size,S (20.5 cm) (S),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1437,,,,,,,,,,,,,,,,,,,,,Size,M (30.5 cm) (M),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1437,14.66,,,,,,,,,,,,,,,,,,MM01S_14278_14277,Light Brown,,,,,,,,,,,,,,,,,,S (20.5 cm) (S),,,,,
product_variation,1437,20.56,,,,,,,,,,,,,,,,,,MM01_10880_10879,Light Brown,,,,,,,,,,,,,,,,,,M (30.5 cm) (M),,,,,
product,1438,14.06,Rabbit,100% Polyester Plush. Crèmekleurig konijntje met toon op toon strik. 36 cm groot gemeten vanaf de bovenkant oortjes tot aan het uiteinde van de pootjes. Geschikt voor kinderen van alle leeftijden. Voldoet aan EN71 Europese speelgoedrichtlijn regelgeving.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69110&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Mumbles,Knuffels,Knuffel,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69110&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1438,,,,,,,,,,,,,,,,,,,,,Color,Cream,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1438,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1438,14.06,,,,,,,,,,,,,,,,,,MM018_41905_41904,Cream,,,,,,,,,,,,,,,,,,M,,,,,
