type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15
product_option,1179,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Navy / White / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Navy / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Olive Green / Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Orange Zest / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Purple / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Red / White / Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Red / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Red Safran / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Royal Blue / Red / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Royal Blue / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Royal Blue / White / Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Sage / Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Sky Blue / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Slate Grey / Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Slate Grey / Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Snow Grey / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Spicy Orange / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Surf Blue / Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Terracotta Red / Slate Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Twilight Blue / Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,White / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,White / Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,White / Royal Blue / Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Yellow / Slate Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45987_45986,Beige / White,,,,,One Size,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45988_45986,Black,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45989_45986,Black / Lime,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45990_45986,Black / Orange,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45991_45986,Black / Red,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45992_45986,Black / Royal Blue,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45993_45986,Black / White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_80582_45986,Black / White / White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45994_45986,Black / Yellow,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45995_45986,Black / Yellow / Red,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45996_45986,Burgundy / White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45997_45986,Chocolate / Beige,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_64112_45986,Cumin Yellow / Dark Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45998_45986,Dark Grey / Black,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_45999_45986,Dark Grey / Orange,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_64113_45986,Dark Grey / Yellow,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_64114_45986,Dark Khaki / Dark Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_64115_45986,Dark Pink / Slate Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46000_45986,Forest Green / Beige,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46376_45986,Fuchsia / Black,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_76982_45986,Ice Mint / Light Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46001_45986,Kelly Green / Black,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46002_45986,Khaki / Black,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_80583_45986,Lemon Yellow / Dark Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_55327_45986,Light Grey / Dark Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_64116_45986,Light Violet / Light Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46377_45986,Lime / White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_80584_45986,Matcha Green / Black,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46003_45986,Navy,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46004_45986,Navy / Pink,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46005_45986,Navy / Sky Blue,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46006_45986,Navy / White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_80585_45986,Navy / White / White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46007_45986,Navy / Yellow,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46008_45986,Olive Green / Beige,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46009_45986,Orange / Navy,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_80586_45986,Orange Zest / Dark Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46378_45986,Purple / Dark Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46010_45986,Red / Black,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46011_45986,Red / White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46012_45986,Red / White / Green,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46013_45986,Red / Yellow,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_80587_45986,Red Safran / Dark Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_80588_45986,Royal Blue / Red / White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46014_45986,Royal Blue / White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46015_45986,Royal Blue / White / Red,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_76983_45986,Sage / Light Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46016_45986,Sky Blue / White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46017_45986,Slate Grey / Light Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46018_45986,Slate Grey / Red,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_80589_45986,Snow Grey / Dark Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_64117_45986,Spicy Orange / Dark Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_55745_45986,Surf Blue / Light Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_76984_45986,Terracotta Red / Slate Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_80590_45986,Twilight Blue / Light Grey,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46019_45986,White,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46020_45986,White / Navy,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46021_45986,White / Red,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_80591_45986,White / Royal Blue / Red,,,,,,,,,,,,,,
product_variation,1179,4.16,,,,,,,,,,,,,KP011_46022_45986,Yellow / Slate Grey,,,,,,,,,,,,,,
product,1180,3.2,Bahia - Pet 7 panelen,100% katoen twill. Verstelbaar door middel van klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390847&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390847&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390846&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390848&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68188&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68189&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383890&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1180,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46024_46023,Black,,,,,One Size,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_69626_46023,Dark Grey,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46025_46023,Forest Green,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46379_46023,Fuchsia,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46026_46023,Kelly Green,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46027_46023,Light Grey,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46028_46023,Lime,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46029_46023,Navy,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46030_46023,Orange,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46380_46023,Purple,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46031_46023,Red,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46032_46023,Royal Blue,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46034_46023,White,,,,,,,,,,,,,,
product_variation,1180,3.2,,,,,,,,,,,,,KP013_46036_46023,Yellow,,,,,,,,,,,,,,
product,1181,11.44,Voyager - Bob,100% gewassen katoen twill. Rand afgewerkt met overstiksels. Zweetbandje. Binnenzijde in beige. 4 metalen verluchtingsgaatjes.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262256&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Bob,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262256&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68194&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262255&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262254&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,1181,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1181,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1181,,,,,,,,,,,,,,,,Color,Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1181,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1181,11.44,,,,,,,,,,,,,KP023_46038_46037,Beige,,,,,One Size,,,,,,,,,
product_variation,1181,11.44,,,,,,,,,,,,,KP023_46039_46037,Khaki,,,,,,,,,,,,,,
product_variation,1181,11.44,,,,,,,,,,,,,KP023_46040_46037,Navy,,,,,,,,,,,,,,
product,1182,3.46,Muts,"100% gebreid acryl beanie. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=262251&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262251&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68199&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68201&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262252&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262253&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Ash heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Convoy Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Crimson Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Cumin Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Dark Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Dark Khaki Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Deep Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,French Navy Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Lagoon,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Light Marsala,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Light Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Light Sand,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Light Violet,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Ocean Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Oxford grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Pistachio Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Sage,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Surf Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Terracotta Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Titan Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,True Coral,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Vintage Graphite,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Wine Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1182,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76985_46049,Ash heather,,,,,One Size,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_55328_46049,Beige,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_46050_46049,Black,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_55329_46049,Blue Heather,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_48622_46049,Burgundy,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_46051_46049,Chocolate,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76986_46049,Convoy Grey,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76987_46049,Crimson Red,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76988_46049,Cumin Yellow,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_55330_46049,Dark Grey,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76989_46049,Dark Khaki,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76990_46049,Dark Khaki Heather,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76991_46049,Deep Blue,,,,,,,,,,,,,,
product_variation,1182,3.66,,,,,,,,,,,,,KP031CC_49329_49328,Fluorescent Orange,,,,,,,,,,,,,,
product_variation,1182,3.66,,,,,,,,,,,,,KP031CC_49330_49328,Fluorescent Yellow,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_46052_46049,Forest Green,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76992_46049,French Navy Heather,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_55331_46049,Fuchsia,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_46054_46049,Grey,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_55332_46049,Grey Heather,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76993_46049,Ice Mint,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_55333_46049,Kelly Green,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_55334_46049,Khaki,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76994_46049,Lagoon,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_55335_46049,Light Grey,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76995_46049,Light Marsala,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76996_46049,Light Royal Blue,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76997_46049,Light Sand,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76998_46049,Light Violet,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_48623_46049,Lime,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_46055_46049,Navy,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_76999_46049,Ocean Blue Heather,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_55336_46049,Orange,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77000_46049,Oxford grey,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77001_46049,Pale Pink,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77002_46049,Pistachio Green,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77003_46049,Purple,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_46056_46049,Red,,,,,,,,,,,,,,
