type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_variation_option_Size
product_variation,1928,2.74,,,,,,,,,,,,,,,,,,,PA678_47227_47221,Sporty Royal Blue,,,,,,,,,,
product_variation,1928,2.74,,,,,,,,,,,,,,,,,,,PA678_47228_47221,White,,,,,,,,,,
product,1929,2.56,Elastisch Armbandje,70% polyester / 30% elasthan. Armbandje zonder bedrukking. Witte klittenbandsluiting. Eenvoudig te personaliseren.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=280519&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Accessoires,Armhouders,https://media.europeancatalog.com/ws.php?act=download&mamfileid=280519&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1929,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1929,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,1929,,,,,,,,,,,,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,,
product_option,1929,,,,,,,,,,,,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,
product_option,1929,,,,,,,,,,,,,,,,,,,,,,Color,Green,RADIOBUTTONS,TRUE,,,,,,
product_option,1929,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1929,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1929,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,
product_variation,1929,2.56,,,,,,,,,,,,,,,,,,,PA679_45699_45698,Black,,,,,,,,,,One Size
product_variation,1929,2.56,,,,,,,,,,,,,,,,,,,PA679_45700_45698,Fluorescent Orange,,,,,,,,,,
product_variation,1929,2.56,,,,,,,,,,,,,,,,,,,PA679_45701_45698,Fluorescent Yellow,,,,,,,,,,
product_variation,1929,2.56,,,,,,,,,,,,,,,,,,,PA679_45702_45698,Green,,,,,,,,,,
product_variation,1929,2.56,,,,,,,,,,,,,,,,,,,PA679_45703_45698,Sporty Red,,,,,,,,,,
product_variation,1929,2.56,,,,,,,,,,,,,,,,,,,PA679_45704_45698,Sporty Royal Blue,,,,,,,,,,
product_variation,1929,2.56,,,,,,,,,,,,,,,,,,,PA679_45705_45698,White,,,,,,,,,,
product,1930,5.44,Referee Note Book,"Boekje met 3 scheidsrechterskaarten, scheidsrechtersformulier en een pen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70122&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Scheidrechter materiaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70122&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1930,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1930,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1930,5.44,,,,,,,,,,,,,,,,,,,PA682_39073_39072,Black,,,,,,,,,,One Size
product,1931,0.96,Referee Cards,Verkrijgbaar in 4 kleuren.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=358032&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Scheidrechter materiaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=358032&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1931,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1931,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,1931,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1931,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,
product_option,1931,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,
product_variation,1931,0.96,,,,,,,,,,,,,,,,,,,PA683_39075_39074,Red,,,,,,,,,,One Size
product_variation,1931,0.96,,,,,,,,,,,,,,,,,,,PA683_39076_39074,Royal Blue,,,,,,,,,,
product_variation,1931,0.96,,,,,,,,,,,,,,,,,,,PA683_39078_39074,White,,,,,,,,,,
product_variation,1931,0.96,,,,,,,,,,,,,,,,,,,PA683_39077_39074,Yellow,,,,,,,,,,
product,1932,10.26,Neck Cords,12 nekkoordjes in 4 verschillende kleuren.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=155686&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Scheidrechter materiaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=155686&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228374&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1932,,,,,,,,,,,,,,,,,,,,,,Color,Red / Yellow / Green / Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1932,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1932,10.26,,,,,,,,,,,,,,,,,,,PA687_39080_39079,Red / Yellow / Green / Royal Blue,,,,,,,,,,One Size
product,1933,8.14,Whistle,Gemaakt van plastic. Geleverd in een doos van 12 stuks.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70129&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Scheidrechter materiaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70129&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1933,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1933,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,1933,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_variation,1933,8.14,,,,,,,,,,,,,,,,,,,PA689_39262_39083,Black,,,,,,,,,,One Size
product_variation,1933,8.14,,,,,,,,,,,,,,,,,,,PA689_43997_39083,Royal Blue,,,,,,,,,,
product,1934,7.34,Soccer License Folder,Voetbal licentie houder met ringen. Ruimte voor 18 licenties.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70130&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70130&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70131&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1934,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1934,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1934,7.34,,,,,,,,,,,,,,,,,,,PA690_39085_39084,Black,,,,,,,,,,One Size
product,1935,6.4,Classic Fluitje,Gemaakt van plastic voor scheidsrechters. Geleverd in een blisterverpakking.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70132&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Scheidrechter materiaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70132&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1935,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1935,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1935,6.4,,,,,,,,,,,,,,,,,,,PA691_39087_39086,Black,,,,,,,,,,One Size
product,1936,224.94,Mini-compressor,"Mini-compressor met drukmeter en naald. E-waste eco-contributie van €0,0413 voor België.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70134&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Opblaas materiaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70134&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1936,,,,,,,,,,,,,,,,,,,,,,Color,Orange / Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,1936,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1936,224.94,,,,,,,,,,,,,,,,,,,PA696_39097_39096,Orange / Grey,,,,,,,,,,One Size
product,1937,2.7,Pack Of 3 Inflating Needles,3 naalden om ballen op te pompen. Geleverd in een blisterverpakking.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70135&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Opblaas materiaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70135&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1937,,,,,,,,,,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,
product_option,1937,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1937,2.7,,,,,,,,,,,,,,,,,,,PA697_39099_39098,Silver,,,,,,,,,,One Size
product,1938,5.24,Pack Of 12 Inflating Needles,12 naalden om ballen op te pompen geleverd in een blisterverpakking.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70136&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Opblaas materiaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70136&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1938,,,,,,,,,,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,
product_option,1938,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1938,5.24,,,,,,,,,,,,,,,,,,,PA698_39101_39100,Silver,,,,,,,,,,One Size
product,1939,7.1,Ballenpomp,Ballenpomp geleverd met naald.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70137&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Opblaas materiaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70137&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70138&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1939,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1939,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1939,7.1,,,,,,,,,,,,,,,,,,,PA699_48150_48149,Black,,,,,,,,,,One Size
product,1940,27.6,Bal X-treme T4,"Wedstrijdrugbybal 4 lagen: 2 katoenlagen en 2 polyesterlagen. Rubberen grip aan buitenkant, competitiekwaliteit, gemaakt in Japan. Binnenbal van hoge kwaliteit. Handgestikte bal. IRB-norm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70151&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70151&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1940,,,,,,,,,,,,,,,,,,,,,,Color,White / Royal Blue / Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1940,,,,,,,,,,,,,,,,,,,,,,Size,Taille 4,RADIOBUTTONS,TRUE,,,,,,
product_variation,1940,27.6,,,,,,,,,,,,,,,,,,,PA818_48576_48575,White / Royal Blue / Black,,,,,,,,,,Taille 4
product,1941,33.74,Bal X-treme T5,"Wedstrijdrugbybal 4 lagen: 2 katoenlagen en 2 polyesterlagen Rubberen grip aan buitenkant, competitie-kwaliteit, gemaakt in Japan. Binnenbal van hoge kwaliteit. Handgestikte bal. IRB-norm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70152&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70152&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1941,,,,,,,,,,,,,,,,,,,,,,Color,White / Lime / Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1941,,,,,,,,,,,,,,,,,,,,,,Size,Taille 5,RADIOBUTTONS,TRUE,,,,,,
product_variation,1941,33.74,,,,,,,,,,,,,,,,,,,PA819_48578_48577,White / Lime / Black,,,,,,,,,,Taille 5
product,1942,16,Bal Challenger T3,Rugbybal met 3 gelamineerde lagen: 2 katoenlagen en 1 polyesterlaag. Latex binnenbal. Grippy afwerking voor gebruik in alle weersomstandigheden. Handgestikt.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70153&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70153&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1942,,,,,,,,,,,,,,,,,,,,,,Color,Orange / Navy / White,RADIOBUTTONS,TRUE,,,,,,
product_option,1942,,,,,,,,,,,,,,,,,,,,,,Size,Taille 3,RADIOBUTTONS,TRUE,,,,,,
product_variation,1942,16,,,,,,,,,,,,,,,,,,,PA822_48580_48579,Orange / Navy / White,,,,,,,,,,Taille 3
product,1943,18.24,Bal Challenger T4,Rugbybal met 3 gelamineerde lagen: 2 katoenlagen en 1 polyesterlaag. Latex binnenbal. Grippy afwerking voor gebruik in alle weersomstandigheden. Handgestikt.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70154&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70154&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1943,,,,,,,,,,,,,,,,,,,,,,Color,Lime / Navy / White,RADIOBUTTONS,TRUE,,,,,,
product_option,1943,,,,,,,,,,,,,,,,,,,,,,Size,Taille 4,RADIOBUTTONS,TRUE,,,,,,
product_variation,1943,18.24,,,,,,,,,,,,,,,,,,,PA823_48582_48581,Lime / Navy / White,,,,,,,,,,Taille 4
product,1944,17.76,Bal Challenger T5,Rugbybal met 3 gelamineerde lagen: 2 katoenlagen en 1 polyesterlaag. Latex binnenbal. Grippy afwerking voor gebruik in alle weersomstandigheden. Handgestikt.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70155&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70155&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201608&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201610&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201599&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1944,,,,,,,,,,,,,,,,,,,,,,Color,White / Black / Gold,RADIOBUTTONS,TRUE,,,,,,
product_option,1944,,,,,,,,,,,,,,,,,,,,,,Size,Taille 5,RADIOBUTTONS,TRUE,,,,,,
product_variation,1944,17.76,,,,,,,,,,,,,,,,,,,PA824_48584_48583,White / Black / Gold,,,,,,,,,,Taille 5
product,1945,17.46,Soft Touch Beachvolleybal,Beachvolleybal van PVC met soepele buitenkant. 1 PVC-schuimlaag + 1 katoenlaag.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70156&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70156&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1945,,,,,,,,,,,,,,,,,,,,,,Color,Yellow / Royal Blue / White,RADIOBUTTONS,TRUE,,,,,,
product_option,1945,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1945,17.46,,,,,,,,,,,,,,,,,,,PA852_48586_48585,Yellow / Royal Blue / White,,,,,,,,,,One Size
product,1946,15.14,Voetbal Glider 2 maat 3,"Ontwikkeld voor vrijetijdsvoetbal op gras. Opgebouwd uit 32 panelen, body van polyester 3 lagen, met de hand genaaid. Zachte buitenkant voor meer comfort en glanzende PVC-afwerking. Voor kinderen van 5-6 jaar.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70167&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70167&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70166&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1946,,,,,,,,,,,,,,,,,,,,,,Color,White / Lime / Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1946,,,,,,,,,,,,,,,,,,,,,,Size,Taille 3,RADIOBUTTONS,TRUE,,,,,,
product_variation,1946,15.14,,,,,,,,,,,,,,,,,,,PA874_55824_55823,White / Lime / Black,,,,,,,,,,Taille 3
product,1947,18.46,Voetbal Glider 2 maat 4,"Ontwikkeld voor vrijetijdsvoetbal op gras. Opgebouwd uit 32 panelen, body van polyester 3 lagen, met de hand genaaid. Zachte buitenkant voor meer comfort en glanzende PVC-afwerking. Voor kinderen van 7 tot 12 jaar",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70168&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70168&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1947,,,,,,,,,,,,,,,,,,,,,,Color,White / Royal Blue / Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1947,,,,,,,,,,,,,,,,,,,,,,Size,Taille 4,RADIOBUTTONS,TRUE,,,,,,
product_variation,1947,18.46,,,,,,,,,,,,,,,,,,,PA875_55826_55825,White / Royal Blue / Black,,,,,,,,,,Taille 4
product,1948,19.8,Voetbal Glider 2 maat 5,"Ontwikkeld voor vrijetijdsvoetbal op gras. Opgebouwd uit 32 panelen, body van polyester 3 lagen, met de hand genaaid. Zachte buitenkant voor meer comfort en glanzende PVC-afwerking. Van 12 jaar tot volwassen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70170&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70170&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70169&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198323&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198321&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198322&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,1948,,,,,,,,,,,,,,,,,,,,,,Color,White / Red / Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1948,,,,,,,,,,,,,,,,,,,,,,Size,Taille 5,RADIOBUTTONS,TRUE,,,,,,
product_variation,1948,19.8,,,,,,,,,,,,,,,,,,,PA876_55828_55827,White / Red / Black,,,,,,,,,,Taille 5
product,1949,16.92,'Colours' Plain Business Scarf,100% polyester. Geschikt voor zeefdruk.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268726&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Sjaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268726&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Emerald,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Gold,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Magenta,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Mid Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,
product_option,1949,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_17931_5150,Black,,,,,,,,,,One Size
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_17928_5150,Burgundy,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_24893_5150,Emerald,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_24898_5150,Fuchsia,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_24895_5150,Gold,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_24897_5150,Grey,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_24890_5150,Magenta,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_26316_5150,Mid Blue,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_5151_5150,Navy,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_24899_5150,Orange,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_5153_5150,Red,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_5154_5150,Royal Blue,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_17930_5150,Silver,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_24900_5150,Turquoise,,,,,,,,,,
product_variation,1949,16.92,,,,,,,,,,,,,,,,,,,PB30_5152_5150,White,,,,,,,,,,
product,1950,8.52,Multi Stripe Tie,100% geweven polyester. Machine wasbaar.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70178&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Stropdas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70178&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1950,,,,,,,,,,,,,,,,,,,,,,Color,Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1950,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1950,8.52,,,,,,,,,,,,,,,,,,,PB60_10108_10106,Blue,,,,,,,,,,One Size
