type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_option_Size,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product,943,4.3,Shopper met plooi en contrasterend hengsel,Klassieke shopper van katoencanvas met plooi. Hengsels van katoen in een contrasterende kleur. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210426&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210426&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=139620&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Cherry Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Dark Pink,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Dusty Light Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Magenta,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Radiant Orchid,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Spicy Orange,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Steel Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Surf Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,943,,,,,,,,,,,Color,Natural / Yellow,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60246_60245,Natural / Black,,,,,,,,,,One Size,,
product_variation,943,4.3,,,,,,,,KI0278_60247_60245,Natural / Cherry Red,,,,,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60248_60245,Natural / Dark Pink,,,,,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60249_60245,Natural / Dusty Light Green,,,,,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60250_60245,Natural / Kelly Green,,,,,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60251_60245,Natural / Magenta,,,,,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60252_60245,Natural / Navy,,,,,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60253_60245,Natural / Radiant Orchid,,,,,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60254_60245,Natural / Spicy Orange,,,,,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60255_60245,Natural / Steel Grey,,,,,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60256_60245,Natural / Surf Blue,,,,,,,,,,,,
product_variation,943,4.3,,,,,,,,KI0278_60257_60245,Natural / Yellow,,,,,,,,,,,,
product,944,18.66,Trendy shopper van biologisch katoen,100% katoen. Shopper met plooi. Gemaakt van 100% biologisch katoen. Hengsel met contrasterende strepen. Binnenzak. Sluiting met een magnetische knoop.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277835&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277835&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277833&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277834&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210425&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210423&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168907&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,944,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,944,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,944,,,,,,,,,,,Color,Night Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,944,18.66,,,,,,,,KI0279N_62969_62967,Natural,,,,,,,,,,One Size,,
product_variation,944,24.04,,,,,,,,KI0279_62970_62968,Night Navy,,,,,,,,,,,,
product,945,7.6,Handtas met lederen hengsels,"100% katoen. Handtas/shopper met plooi van canvaskatoen.Met hengsels van echt leder, een binnenvak en een magnetische knoopsluiting.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210476&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210476&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210477&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168906&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210478&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263302&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263301&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,945,,,,,,,,,,,Color,Cumin Yellow,RADIOBUTTONS,TRUE,,,,,,,,
product_option,945,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,945,,,,,,,,,,,Color,Night Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,945,7.6,,,,,,,,KI0280_64207_64206,Cumin Yellow,,,,,,,,,,One Size,,
product_variation,945,7.6,,,,,,,,KI0280_64208_64206,Night Navy,,,,,,,,,,,,
product,946,7.66,Shopper met plooi van mesh,"100% jute / 100% katoen. Shopper van jute met plooi van katoenmesh. Katoenen hengsels met binnenkoord in naturel kleur. Natural Kleur: Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1164/1, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=277831&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277831&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277826&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277832&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210475&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210473&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210474&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168905&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,946,,,,,,,,,,,Color,Black / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,946,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,946,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,946,,,,,,,,,,,Color,Navy / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,946,,,,,,,,,,,Color,Syrah Wine / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,946,,,,,,,,,,,Color,Turquoise / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,946,7.66,,,,,,,,KI0281_64213_64210,Black / Natural,,,,,,,,,,One Size,,
product_variation,946,6.44,,,,,,,,KI0281N_64214_64211,Natural,,,,,,,,,,,,
product_variation,946,7.66,,,,,,,,KI0281_64215_64210,Navy / Natural,,,,,,,,,,,,
product_variation,946,7.66,,,,,,,,KI0281_64216_64210,Syrah Wine / Natural,,,,,,,,,,,,
product_variation,946,7.66,,,,,,,,KI0281_64217_64210,Turquoise / Natural,,,,,,,,,,,,
product,947,13.36,Shopper van jutecanvas in marinestijl,"70% jute / 30% katoen. Shopper/handtas met marineprint, van canvaskatoen en jute.  Katoenen hengsels met binnenkoordje in naturel kleur. Binnenzak. Ritssluiting. Past perfect bij het tasje KI0752 uit dezelfde collectie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=168903&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168903&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210468&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210469&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,947,,,,,,,,,,,Color,Natural / Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,947,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,947,13.36,,,,,,,,KI0283_64219_64218,Natural / Navy,,,,,,,,,,One Size,,
product,948,5.64,Boodschappennetje van katoen,"100% katoen. Groot net voor boodschappen in katoen. Opvouwbaar in een katoenen zakje (voor Black en Naturel, voor de andere kleuren in polyester) met ritszakje ter vereenvoudiging van de personalisatie. Handvaten in katoen. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=168901&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168901&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,948,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,948,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,948,,,,,,,,,,,Color,Burnt Lime,RADIOBUTTONS,TRUE,,,,,,,,
product_option,948,,,,,,,,,,,Color,Cherry Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,948,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,948,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,948,5.64,,,,,,,,KI0285_64227_64226,Black,,,,,,,,,,One Size,,
product_variation,948,5.64,,,,,,,,KI0285_64228_64226,Burnt Lime,,,,,,,,,,,,
product_variation,948,5.64,,,,,,,,KI0285_64229_64226,Cherry Red,,,,,,,,,,,,
product_variation,948,4.02,,,,,,,,KI0285N_64230_64225,Natural,,,,,,,,,,,,
product_variation,948,5.64,,,,,,,,KI0285_64231_64226,Turquoise,,,,,,,,,,,,
product,949,8.08,Handtas met lederen schouderriem,100% katoen. Handtas van canvaskatoen. Hengsels en schouderriemen van leder. Grote zakken aan de voorkant. Binnenzak. Sluiting met een magnetische knoop.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210462&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210462&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210461&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210460&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168917&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,949,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,949,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,949,,,,,,,,,,,Color,Cumin Yellow,RADIOBUTTONS,TRUE,,,,,,,,
product_option,949,,,,,,,,,,,Color,Night Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,949,8.08,,,,,,,,KI0287_64462_64461,Black,,,,,,,,,,One Size,,
product_variation,949,8.08,,,,,,,,KI0287_64463_64461,Cumin Yellow,,,,,,,,,,,,
product_variation,949,8.08,,,,,,,,KI0287_64464_64461,Night Navy,,,,,,,,,,,,
product,950,3.56,Shopper van biologisch katoen,"100% katoen Shopper. Gemaakt van 100% biologisch katoen. Interlocknaad met 5 draden opzij, voor meer stevigheid.Hengsels van 70 cm in dezelfde stof, in kruissteek bevestigd aan de tas voor meer stevigheid. Gestreken en plat gevouwen. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=168916&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168916&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,950,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,950,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,950,,,,,,,,,,,Color,Curcuma,RADIOBUTTONS,TRUE,,,,,,,,
product_option,950,,,,,,,,,,,Color,Hibiscus Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,950,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,,,,,,,
product_option,950,,,,,,,,,,,Color,Metal Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,950,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,950,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,950,3.56,,,,,,,,KI0288_64244_64242,Black,,,,,,,,,,One Size,,
product_variation,950,3.56,,,,,,,,KI0288_69619_64242,Curcuma,,,,,,,,,,,,
product_variation,950,3.56,,,,,,,,KI0288_69620_64242,Hibiscus Red,,,,,,,,,,,,
product_variation,950,3.56,,,,,,,,KI0288_69621_64242,Ice Mint,,,,,,,,,,,,
product_variation,950,3.56,,,,,,,,KI0288_69622_64242,Metal Grey,,,,,,,,,,,,
product_variation,950,2.26,,,,,,,,KI0288N_64245_64243,Natural,,,,,,,,,,,,
product_variation,950,3.56,,,,,,,,KI0288_69623_64242,Navy Blue,,,,,,,,,,,,
