type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Aquamarine,RADIOBUTTONS,TRUE,
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Ivory,RADIOBUTTONS,TRUE,
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Jade Green,RADIOBUTTONS,TRUE,
product_option,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75046_75039,Aquamarine,,,,,XS
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75046_75040,Aquamarine,,,,,S
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75046_75041,Aquamarine,,,,,M
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75046_75042,Aquamarine,,,,,L
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75046_75043,Aquamarine,,,,,XL
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75046_75044,Aquamarine,,,,,XXL
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75046_75045,Aquamarine,,,,,3XL
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75047_75039,Ivory,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75047_75040,Ivory,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75047_75041,Ivory,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75047_75042,Ivory,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75047_75043,Ivory,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75047_75044,Ivory,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75047_75045,Ivory,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75048_75039,Jade Green,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75048_75040,Jade Green,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75048_75041,Jade Green,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75048_75042,Jade Green,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75048_75043,Jade Green,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75048_75044,Jade Green,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75048_75045,Jade Green,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75049_75039,Navy Blue,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75049_75040,Navy Blue,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75049_75041,Navy Blue,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75049_75042,Navy Blue,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75049_75043,Navy Blue,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75049_75044,Navy Blue,,,,,
product_variation,1583,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS427_75049_75045,Navy Blue,,,,,
product,1584,56.75,Heren sweater met capuchon en rits,"48 % modal TENCEL™ / 47 % biologisch katoen / 5 % elastaan<br/>XS > 3XL<br/>Fitted pasvorm.<br/>Voelt heel zacht aan.<br/>Halvemaan op de achterkant.<br/>2 kangoeroezakken.<br/>Rits van gerecycled metaal.<br/>Gevoerde capuchon in de hoofdstof met rond koord met uiteinde van gerecycled metaal.<br/>Halsopening met aan de binnenkant nektape in de hoofdstof.<br/>Overlocksteek aan de mouwboorden, de armsgaten,<br/>aan de capuchon en aan de zoom.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=301878&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301878&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301873&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301876&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276637&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301877&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301875&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301874&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301879&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Aquamarine,RADIOBUTTONS,TRUE,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Ivory,RADIOBUTTONS,TRUE,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Jade Green,RADIOBUTTONS,TRUE,
product_option,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75035_75028,Aquamarine,,,,,XS
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75035_75029,Aquamarine,,,,,S
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75035_75030,Aquamarine,,,,,M
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75035_75031,Aquamarine,,,,,L
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75035_75032,Aquamarine,,,,,XL
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75035_75033,Aquamarine,,,,,XXL
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75035_75034,Aquamarine,,,,,3XL
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75036_75028,Ivory,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75036_75029,Ivory,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75036_75030,Ivory,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75036_75031,Ivory,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75036_75032,Ivory,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75036_75033,Ivory,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75036_75034,Ivory,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75037_75028,Jade Green,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75037_75029,Jade Green,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75037_75030,Jade Green,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75037_75031,Jade Green,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75037_75032,Jade Green,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75037_75033,Jade Green,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75037_75034,Jade Green,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75038_75028,Navy Blue,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75038_75029,Navy Blue,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75038_75030,Navy Blue,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75038_75031,Navy Blue,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75038_75032,Navy Blue,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75038_75033,Navy Blue,,,,,
product_variation,1584,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS426_75038_75034,Navy Blue,,,,,
product,1585,20.85,Heren oversized T-shirt,100 % biologisch katoen<br/>XXS > XXL<br/>Gekaard katoen.<br/>Oversized model.<br/>Zijnaden.<br/>Voelt een beetje ruw aan.<br/>1 x 1 ribboord.<br/>Nektape in de hoofdstof in de kraag.<br/>Zoom met enkel stiksel aan<br/>de mouwuiteinden en onderkant.<br/>,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370920&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370920&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370400&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370924&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301291&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370923&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=370925&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,
product_option,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74775_74768,Black,,,,,XXS
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74775_74769,Black,,,,,XS
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74775_74770,Black,,,,,S
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74775_74771,Black,,,,,M
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74775_74772,Black,,,,,L
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74775_74773,Black,,,,,XL
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74775_74774,Black,,,,,XXL
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74776_74768,White,,,,,
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74776_74769,White,,,,,
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74776_74770,White,,,,,
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74776_74771,White,,,,,
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74776_74772,White,,,,,
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74776_74773,White,,,,,
product_variation,1585,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS332_74776_74774,White,,,,,
product,1586,14.85,Dames  slub T-shirt,100 % biologisch katoen<br/>XS > XXL<br/>Gekamd en ringgesponnen katoen.<br/>Stof in jersey met gevlamd effect.<br/>Regular snit.<br/>Zijnaden.<br/>Brede kraag met onafgewerkte boorden in de hoofdstof.<br/>Nektape in de hoofdstof in de kraag.<br/>Zoom met dubbel stiksel aan de mouwuiteinden en onderaan.<br/>Kledingstuk geverfd na montage: de kleuren kunnen licht variëren.<br/>,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302248&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302252&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302253&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302262&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=313077&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=313080&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Jade Green,RADIOBUTTONS,TRUE,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Mineral Grey,RADIOBUTTONS,TRUE,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,
product_option,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74746_74740,Black,,,,,XS
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74746_74741,Black,,,,,S
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74746_74742,Black,,,,,M
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74746_74743,Black,,,,,L
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74746_74744,Black,,,,,XL
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74746_74745,Black,,,,,XXL
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74747_74740,Jade Green,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74747_74741,Jade Green,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74747_74742,Jade Green,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74747_74743,Jade Green,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74747_74744,Jade Green,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74747_74745,Jade Green,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74748_74740,Mineral Grey,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74748_74741,Mineral Grey,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74748_74742,Mineral Grey,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74748_74743,Mineral Grey,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74748_74744,Mineral Grey,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74748_74745,Mineral Grey,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74749_74740,Navy Blue,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74749_74741,Navy Blue,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74749_74742,Navy Blue,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74749_74743,Navy Blue,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74749_74744,Navy Blue,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74749_74745,Navy Blue,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74750_74740,White,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74750_74741,White,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74750_74742,White,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74750_74743,White,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74750_74744,White,,,,,
product_variation,1586,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS329_74750_74745,White,,,,,
product,1587,73.9,Jumpsuit dames,100 % biologisch katoen<br/>32 NL (34 FR) > 40 NL (42 FR)<br/>Twillkatoen.<br/>Regular snit.<br/>Voelt fluweelzacht aan.<br/>Rits van gerecycled metaal.<br/>Twee grote opgezette zijzakken aan<br/>de voorkant.<br/>Omzoomde zakken op de achterkant met verstevigde hoeken.<br/>Lussen met afneembare riem.<br/>Waschung des fertig genähten Kleidungsstücks: leichte Farbabweichungen möglich. <br/>Dit product kan afgeven als het in contact komt met lichtgekleurde oppervlakken of kleding.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398465&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Jurk,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398465&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398471&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398470&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301376&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301371&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301368&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301369&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301367&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301366&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Organic Khaki,RADIOBUTTONS,TRUE,
product_option,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,32 NL (34 FR),RADIOBUTTONS,TRUE,
product_option,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,34 NL (36 FR),RADIOBUTTONS,TRUE,
product_option,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,36 NL (38 FR),RADIOBUTTONS,TRUE,
product_option,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,38 NL (40 FR),RADIOBUTTONS,TRUE,
product_option,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,40 NL (42 FR),RADIOBUTTONS,TRUE,
product_option,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Powder Pink,RADIOBUTTONS,TRUE,
product_option,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Wet Sand,RADIOBUTTONS,TRUE,
product_variation,1587,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS5020_75099_75093,Washed Organic Khaki,,,,,32 NL (34 FR)
product_variation,1587,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS5020_75099_75094,Washed Organic Khaki,,,,,34 NL (36 FR)
product_variation,1587,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS5020_75099_75095,Washed Organic Khaki,,,,,36 NL (38 FR)
product_variation,1587,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS5020_75099_75096,Washed Organic Khaki,,,,,38 NL (40 FR)
product_variation,1587,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS5020_75099_75097,Washed Organic Khaki,,,,,40 NL (42 FR)
product_variation,1587,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS5020_75100_75093,Washed Powder Pink,,,,,
product_variation,1587,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS5020_75100_75094,Washed Powder Pink,,,,,
