type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5
product_variation,2287,18.9,,,,,,,,RU599MC_15258_9068,Burgundy,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_15258_9069,Burgundy,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_15258_9070,Burgundy,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_15258_9071,Burgundy,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58239_58228,Burgundy,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58239_58231,Burgundy,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9084_14949,Classic Red,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9084_9067,Classic Red,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9084_9068,Classic Red,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9084_9069,Classic Red,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9084_9070,Classic Red,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9084_9071,Classic Red,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58240_58228,Classic Red,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58240_58231,Classic Red,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40583_14949,Convoy Grey,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40583_9067,Convoy Grey,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40583_9068,Convoy Grey,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40583_9069,Convoy Grey,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40583_9070,Convoy Grey,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40583_9071,Convoy Grey,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58241_58228,Convoy Grey,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58241_58231,Convoy Grey,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9086_14949,French Navy,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9086_9067,French Navy,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9086_9068,French Navy,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9086_9069,French Navy,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9086_9070,French Navy,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9086_9071,French Navy,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58242_58228,French Navy,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58242_58231,French Navy,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58242_58233,French Navy,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58242_58234,French Navy,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40584_14949,Light Oxford,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40584_9067,Light Oxford,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40584_9068,Light Oxford,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40584_9069,Light Oxford,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40584_9070,Light Oxford,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_40584_9071,Light Oxford,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58243_58228,Light Oxford,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58243_58231,Light Oxford,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_15257_14949,Sky Blue,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_15257_9067,Sky Blue,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_15257_9068,Sky Blue,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_15257_9069,Sky Blue,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_15257_9070,Sky Blue,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_15257_9071,Sky Blue,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58244_58228,Sky Blue,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58244_58231,Sky Blue,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599M_9066_14914,White,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599M_9066_9051,White,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599M_9066_9052,White,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599M_9066_9053,White,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599M_9066_9054,White,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599M_9066_9055,White,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MX_58245_58229,White,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MX_58245_58230,White,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MX_58245_58232,White,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MX_58245_58235,White,,,,,,,,
product,2288,45.26,Ladies' V-neck Knitted Pullover,"50% katoen / 50% polyacryl. CottonBlend. Pullover met klassieke v-hals. Set-in mouwen. Ribboord met elasthan aan de mouwuiteinden en onderkant. Sneldrogend. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387648&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71526&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71519&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2288,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2288,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2288,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2288,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2288,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2288,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2288,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2288,,,,,,,,,,,Color,Charcoal Marl,RADIOBUTTONS,TRUE,,,,
product_option,2288,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31562_31561,Black,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31562_31548,Black,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31562_31549,Black,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31562_31550,Black,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31562_31551,Black,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31562_31552,Black,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_58246_31561,Charcoal Marl,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_58246_31548,Charcoal Marl,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_58246_31549,Charcoal Marl,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_58246_31550,Charcoal Marl,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_58246_31551,Charcoal Marl,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_58246_31552,Charcoal Marl,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31563_31561,French Navy,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31563_31548,French Navy,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31563_31549,French Navy,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31563_31550,French Navy,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31563_31551,French Navy,,,,,,,,
product_variation,2288,45.26,,,,,,,,RU710F_31563_31552,French Navy,,,,,,,,
product,2289,45.26,V-neck Knitted Pullover,"50% katoen / 50% polyacryl. CottonBlend. Pullover met klassieke v-hals. Set-in mouwen. Ribboord met elasthan aan de mouwuiteinden en onderkant. Sneldrogend. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387650&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71528&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71529&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2289,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2289,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2289,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2289,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2289,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2289,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2289,,,,,,,,,,,Color,Charcoal Marl,RADIOBUTTONS,TRUE,,,,
product_option,2289,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_variation,2289,45.26,,,,,,,,RU710M_6151_6145,Black,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_6151_6146,Black,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_6151_6147,Black,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_6151_6148,Black,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_6151_6149,Black,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_58249_6145,Charcoal Marl,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_58249_6146,Charcoal Marl,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_58249_6147,Charcoal Marl,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_58249_6148,Charcoal Marl,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_58249_6149,Charcoal Marl,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_6152_6145,French Navy,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_6152_6146,French Navy,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_6152_6147,French Navy,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_6152_6148,French Navy,,,,,,,,
product_variation,2289,45.26,,,,,,,,RU710M_6152_6149,French Navy,,,,,,,,
product,2290,45.26,Ladies' V-neck Knitted Cardigan,"50% katoen / 50% polyacryl. CottonBlend. Toon op toon knopen. Set-in mouwen. Ribboord met elasthan aan de mouwuiteinden en onderkant. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387653&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387653&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387652&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71538&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71539&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2290,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2290,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2290,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2290,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2290,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2290,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2290,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2290,,,,,,,,,,,Color,Charcoal Marl,RADIOBUTTONS,TRUE,,,,
product_option,2290,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31570_31569,Black,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31570_31564,Black,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31570_31565,Black,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31570_31566,Black,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31570_31567,Black,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31570_31568,Black,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_58252_31569,Charcoal Marl,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_58252_31564,Charcoal Marl,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_58252_31565,Charcoal Marl,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_58252_31566,Charcoal Marl,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_58252_31567,Charcoal Marl,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_58252_31568,Charcoal Marl,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31571_31569,French Navy,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31571_31564,French Navy,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31571_31565,French Navy,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31571_31566,French Navy,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31571_31567,French Navy,,,,,,,,
product_variation,2290,45.26,,,,,,,,RU715F_31571_31568,French Navy,,,,,,,,
product,2291,52.8,Men's V-Neck Knitted Cardigan,"50% katoen / 50% polyacryl. CottonBlend. Cardigan in V met structuur op de schouders. Toon op toon knopen. Set-in mouwen. Ribboord met elasthan aan de mouwuiteinden en onderkant. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387655&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387655&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387654&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71548&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71549&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2291,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Color,Charcoal Marl,RADIOBUTTONS,TRUE,,,,
product_option,2291,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58264_58263,Black,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58264_58261,Black,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58264_58259,Black,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58264_58258,Black,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58264_58257,Black,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58264_58260,Black,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58264_58262,Black,,,,,,,,
product_variation,2291,63.36,,,,,,,,RU715MX_58265_58255,Black,,,,,,,,
product_variation,2291,63.36,,,,,,,,RU715MX_58265_58256,Black,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58266_58263,Charcoal Marl,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58266_58261,Charcoal Marl,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58266_58259,Charcoal Marl,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58266_58258,Charcoal Marl,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58266_58257,Charcoal Marl,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58266_58260,Charcoal Marl,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58266_58262,Charcoal Marl,,,,,,,,
product_variation,2291,63.36,,,,,,,,RU715MX_58267_58255,Charcoal Marl,,,,,,,,
product_variation,2291,63.36,,,,,,,,RU715MX_58267_58256,Charcoal Marl,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58273_58263,French Navy,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58273_58261,French Navy,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58273_58259,French Navy,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58273_58258,French Navy,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58273_58257,French Navy,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58273_58260,French Navy,,,,,,,,
product_variation,2291,52.8,,,,,,,,RU715M_58273_58262,French Navy,,,,,,,,
product_variation,2291,63.36,,,,,,,,RU715MX_58272_58255,French Navy,,,,,,,,
product_variation,2291,63.36,,,,,,,,RU715MX_58272_58256,French Navy,,,,,,,,
product,2292,23.5,Classic Crew Neck Sweatshirt,"50% ringgesponnen gekamd katoen / 50% polyester. SpotShield™ stain resistant coating ter bescherming van de stof. Visgraatmotief nektape voor extra comfort en stabiliteit. Raglanmouwen. Ribboord met elasthan aan de mouwuiteinden en mouwuiteinden. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387657&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387657&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387656&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2292,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2292,,,,,,,,,,,Color,Light Oxford,RADIOBUTTONS,TRUE,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23257_23252,Black,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23257_23253,Black,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23257_23254,Black,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23257_23255,Black,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23257_24850,Black,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23259_23252,Bottle Green,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23259_23253,Bottle Green,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23259_23254,Bottle Green,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23259_23255,Bottle Green,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23259_24850,Bottle Green,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23260_23252,Bright Royal,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23260_23253,Bright Royal,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23260_23254,Bright Royal,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23260_23255,Bright Royal,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23260_24850,Bright Royal,,,,,,,,
product_variation,2292,25.36,,,,,,,,RU7620MCXX_23287_23284,Bright Royal,,,,,,,,
product_variation,2292,25.36,,,,,,,,RU7620MCXX_23287_23285,Bright Royal,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23266_23252,Burgundy,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23266_23253,Burgundy,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23266_23254,Burgundy,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23266_23255,Burgundy,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23266_24850,Burgundy,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23264_23252,Classic Red,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23264_23253,Classic Red,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23264_23254,Classic Red,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23264_23255,Classic Red,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23264_24850,Classic Red,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23258_23252,French Navy,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23258_23253,French Navy,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23258_23254,French Navy,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23258_23255,French Navy,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23258_24850,French Navy,,,,,,,,
product_variation,2292,25.36,,,,,,,,RU7620MCXX_23286_23284,French Navy,,,,,,,,
product_variation,2292,25.36,,,,,,,,RU7620MCXX_23286_23285,French Navy,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23261_23252,Light Oxford,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23261_23253,Light Oxford,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23261_23254,Light Oxford,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23261_23255,Light Oxford,,,,,,,,
product_variation,2292,23.5,,,,,,,,RU7620MC_23261_24850,Light Oxford,,,,,,,,
product,2293,38,Ladies' Full Zip Outdoor Fleece,"100% polyester anti-pilling. Compact fleece voor meer warmte. Glad oppervlak voor een betere bewerking. Opstaande kraag. Zijzakken met rits en mesh voering. Ritstrekkers. Elastisch aanrijgkoord. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387659&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387659&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387658&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2293,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2293,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2293,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2293,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2293,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2293,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2293,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2293,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,
product_option,2293,,,,,,,,,,,Color,Convoy Grey,RADIOBUTTONS,TRUE,,,,
product_option,2293,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_variation,2293,38,,,,,,,,RU8700F_21893_21892,Black,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21893_21879,Black,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21893_21880,Black,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21893_21881,Black,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21893_21882,Black,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21893_21883,Black,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21895_21892,Classic Red,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21895_21879,Classic Red,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21895_21880,Classic Red,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21895_21881,Classic Red,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21895_21882,Classic Red,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21895_21883,Classic Red,,,,,,,,
product_variation,2293,38,,,,,,,,RU8700F_21897_21892,Convoy Grey,,,,,,,,
