type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_option_Size
product_variation,241,9.32,,,,,,,,CGTW045C_51807_51797,Navy,,,,,,,
product_variation,241,9.32,,,,,,,,CGTW045C_51807_51794,Navy,,,,,,,
product_variation,241,9.32,,,,,,,,CGTW045C_51807_51793,Navy,,,,,,,
product_variation,241,9.32,,,,,,,,CGTW045C_51807_51798,Navy,,,,,,,
product_variation,241,9.32,,,,,,,,CGTW045C_51807_51802,Navy,,,,,,,
product_variation,241,9.32,,,,,,,,CGTW045C_51808_51801,Red,,,,,,,
product_variation,241,9.32,,,,,,,,CGTW045C_51808_51797,Red,,,,,,,
product_variation,241,9.32,,,,,,,,CGTW045C_51808_51794,Red,,,,,,,
product_variation,241,9.32,,,,,,,,CGTW045C_51808_51793,Red,,,,,,,
product_variation,241,9.32,,,,,,,,CGTW045C_51808_51798,Red,,,,,,,
product_variation,241,9.32,,,,,,,,CGTW045C_51808_51802,Red,,,,,,,
product_variation,241,8.62,,,,,,,,CGTW045_51809_51800,White,,,,,,,
product_variation,241,8.62,,,,,,,,CGTW045_51809_51796,White,,,,,,,
product_variation,241,8.62,,,,,,,,CGTW045_51809_51795,White,,,,,,,
product_variation,241,8.62,,,,,,,,CGTW045_51809_51792,White,,,,,,,
product_variation,241,8.62,,,,,,,,CGTW045_51809_51799,White,,,,,,,
product_variation,241,8.62,,,,,,,,CGTW045_51809_51803,White,,,,,,,
product,242,10,SLUB Organic Cotton Inspire T-shirt / Woman,"100% biologisch ringgesponnen gekamd slubkatoen. Single Jersey.  Comfortabele lengte. Zijnaden. Kraag van fijne rib. De hals is afgewerkt met een bies. Aangenaam aanvoelen en extra zacht. B&C No Label" voor een perfecte rebranding. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=153996&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153996&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=344420&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,242,,,,,,,,,,,Color,Chic Anthracite,RADIOBUTTONS,TRUE,,,
product_option,242,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,
product_option,242,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,242,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
product_option,242,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,
product_option,242,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,
product_option,242,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,
product_option,242,,,,,,,,,,,Color,Chic Black,RADIOBUTTONS,TRUE,,,
product_option,242,,,,,,,,,,,Color,Chic Navy,RADIOBUTTONS,TRUE,,,
product_option,242,,,,,,,,,,,Color,Chic Pure White,RADIOBUTTONS,TRUE,,,
product_option,242,,,,,,,,,,,Color,Chic Red,RADIOBUTTONS,TRUE,,,
product_variation,242,10,,,,,,,,CGTW047_51816_51814,Chic Anthracite,,,,,,,XS
product_variation,242,10,,,,,,,,CGTW047_51816_51812,Chic Anthracite,,,,,,,S
product_variation,242,10,,,,,,,,CGTW047_51816_51811,Chic Anthracite,,,,,,,M
product_variation,242,10,,,,,,,,CGTW047_51816_51810,Chic Anthracite,,,,,,,L
product_variation,242,10,,,,,,,,CGTW047_51816_51813,Chic Anthracite,,,,,,,XL
product_variation,242,10,,,,,,,,CGTW047_51816_51815,Chic Anthracite,,,,,,,XXL
product_variation,242,10,,,,,,,,CGTW047_51817_51814,Chic Black,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51817_51812,Chic Black,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51817_51811,Chic Black,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51817_51810,Chic Black,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51817_51813,Chic Black,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51817_51815,Chic Black,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51818_51814,Chic Navy,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51818_51812,Chic Navy,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51818_51811,Chic Navy,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51818_51810,Chic Navy,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51818_51813,Chic Navy,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51818_51815,Chic Navy,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51819_51814,Chic Pure White,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51819_51812,Chic Pure White,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51819_51811,Chic Pure White,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51819_51810,Chic Pure White,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51819_51813,Chic Pure White,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51819_51815,Chic Pure White,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51820_51814,Chic Red,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51820_51812,Chic Red,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51820_51811,Chic Red,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51820_51810,Chic Red,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51820_51813,Chic Red,,,,,,,
product_variation,242,10,,,,,,,,CGTW047_51820_51815,Chic Red,,,,,,,
product,243,11.6,Inspire Plus Ladies' organic T-shirt,"100% biologisch gekamd ringgesponnen katoen. Sport Grey: 90% biologisch gekamd ringgesponnen katoen / 10% viscose. . Single Jersey. Comfortabele lichaamslengte. Zijnaden. Ronde halsopening met fijne ribboord. Afwerking met nektape aan de kraag en schouders. Voelt aangenaam en heel zacht aan. B&C No Label" voor een perfecte rebranding. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=153995&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153995&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=344419&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,243,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Color,Cobalt Blue,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Color,Fire Red,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Color,Sport Grey,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Color,Urban Khaki,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Color,Urban Navy,RADIOBUTTONS,TRUE,,,
product_option,243,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56693_56689,Black,,,,,,,XS
product_variation,243,11.6,,,,,,,,CGTW049C_56693_56686,Black,,,,,,,S
product_variation,243,11.6,,,,,,,,CGTW049C_56693_56683,Black,,,,,,,M
product_variation,243,11.6,,,,,,,,CGTW049C_56693_56681,Black,,,,,,,L
product_variation,243,11.6,,,,,,,,CGTW049C_56693_56688,Black,,,,,,,XL
product_variation,243,11.6,,,,,,,,CGTW049C_56693_56692,Black,,,,,,,XXL
product_variation,243,11.6,,,,,,,,CGTW049C_56694_56689,Cobalt Blue,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56694_56686,Cobalt Blue,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56694_56683,Cobalt Blue,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56694_56681,Cobalt Blue,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56694_56688,Cobalt Blue,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56694_56692,Cobalt Blue,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56695_56689,Dark Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56695_56686,Dark Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56695_56683,Dark Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56695_56681,Dark Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56695_56688,Dark Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56695_56692,Dark Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56696_56689,Fire Red,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56696_56686,Fire Red,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56696_56683,Fire Red,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56696_56681,Fire Red,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56696_56688,Fire Red,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56696_56692,Fire Red,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56697_56689,Sport Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56697_56686,Sport Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56697_56683,Sport Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56697_56681,Sport Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56697_56688,Sport Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56697_56692,Sport Grey,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56698_56689,Urban Khaki,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56698_56686,Urban Khaki,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56698_56683,Urban Khaki,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56698_56681,Urban Khaki,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56698_56688,Urban Khaki,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56698_56692,Urban Khaki,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56699_56689,Urban Navy,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56699_56686,Urban Navy,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56699_56683,Urban Navy,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56699_56681,Urban Navy,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56699_56688,Urban Navy,,,,,,,
product_variation,243,11.6,,,,,,,,CGTW049C_56699_56692,Urban Navy,,,,,,,
product_variation,243,10.4,,,,,,,,CGTW049_56700_56690,White,,,,,,,
product_variation,243,10.4,,,,,,,,CGTW049_56700_56685,White,,,,,,,
product_variation,243,10.4,,,,,,,,CGTW049_56700_56684,White,,,,,,,
product_variation,243,10.4,,,,,,,,CGTW049_56700_56682,White,,,,,,,
product_variation,243,10.4,,,,,,,,CGTW049_56700_56687,White,,,,,,,
product_variation,243,10.4,,,,,,,,CGTW049_56700_56691,White,,,,,,,
product,244,7.52,#E190 Ladies' T-shirt,"100% voorgekrompen ringgesponnen katoen (Ash: 99% voorgekrompen ringgesponnen katoen / 1% viscose, Sport Grey: 85% voorgekrompen ringgesponnen katoen / 15% viscose). Fijne afwerking in ribboord voor een moderne look. Zijnaden. Comfortabele lichaamslengte. Moderne klassieke snit. Gesatineerd etiket. Oeko-Tex 100-certificaat. #basictshirt #trendy #ringspun Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=153984&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153984&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153983&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=274249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,244,,,,,,,,,,,Color,Apricot,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Ash,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Atoll,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Cobalt Blue,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Diva Blue,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Fire Red,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Gold,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Millennial Lilac,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Millennial Mint,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Orchid Green,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Orchid Pink,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Pacific Grey,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Pixel Lime,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Radiant Purple,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Sand,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Solar Yellow,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Sorbet,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Sport Grey,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Stone Blue,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Sunset Orange,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Swimming Pool,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Urban Khaki,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Urban Orange,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Urban Purple,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,Used Black,RADIOBUTTONS,TRUE,,,
product_option,244,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56715_56711,Apricot,,,,,,,XS
product_variation,244,7.52,,,,,,,,CGTW04TC_56715_56707,Apricot,,,,,,,S
product_variation,244,7.52,,,,,,,,CGTW04TC_56715_56706,Apricot,,,,,,,M
product_variation,244,7.52,,,,,,,,CGTW04TC_56715_56704,Apricot,,,,,,,L
product_variation,244,7.52,,,,,,,,CGTW04TC_56715_56709,Apricot,,,,,,,XL
product_variation,244,7.52,,,,,,,,CGTW04TC_56715_56713,Apricot,,,,,,,XXL
product_variation,244,7.52,,,,,,,,CGTW04TC_56716_56711,Ash,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56716_56707,Ash,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56716_56706,Ash,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56716_56704,Ash,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56716_56709,Ash,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56716_56713,Ash,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56717_56711,Atoll,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56717_56707,Atoll,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56717_56706,Atoll,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56717_56704,Atoll,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56717_56709,Atoll,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56717_56713,Atoll,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56718_56711,Black,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56718_56707,Black,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56718_56706,Black,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56718_56704,Black,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56718_56709,Black,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56718_56713,Black,,,,,,,
product_variation,244,9.26,,,,,,,,CGTW04TCX_56719_56701,Black,,,,,,,3XL
product_variation,244,7.52,,,,,,,,CGTW04TC_56720_56711,Bottle Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56720_56707,Bottle Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56720_56706,Bottle Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56720_56704,Bottle Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56720_56709,Bottle Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56720_56713,Bottle Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56721_56711,Brown,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56721_56707,Brown,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56721_56706,Brown,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56721_56704,Brown,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56721_56709,Brown,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56721_56713,Brown,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56722_56711,Burgundy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56722_56707,Burgundy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56722_56706,Burgundy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56722_56704,Burgundy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56722_56709,Burgundy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56722_56713,Burgundy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56723_56711,Chocolate,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56723_56707,Chocolate,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56723_56706,Chocolate,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56723_56704,Chocolate,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56723_56709,Chocolate,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56723_56713,Chocolate,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56724_56711,Cobalt Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56724_56707,Cobalt Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56724_56706,Cobalt Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56724_56704,Cobalt Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56724_56709,Cobalt Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56724_56713,Cobalt Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56725_56711,Dark Grey,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56725_56707,Dark Grey,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56725_56706,Dark Grey,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56725_56704,Dark Grey,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56725_56709,Dark Grey,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56725_56713,Dark Grey,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56726_56711,Diva Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56726_56707,Diva Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56726_56706,Diva Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56726_56704,Diva Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56726_56709,Diva Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56726_56713,Diva Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56727_56711,Fire Red,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56727_56707,Fire Red,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56727_56706,Fire Red,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56727_56704,Fire Red,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56727_56709,Fire Red,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56727_56713,Fire Red,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56728_56711,Gold,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56728_56707,Gold,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56728_56706,Gold,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56728_56704,Gold,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56728_56709,Gold,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56728_56713,Gold,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56729_56711,Kelly Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56729_56707,Kelly Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56729_56706,Kelly Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56729_56704,Kelly Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56729_56709,Kelly Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56729_56713,Kelly Green,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56730_56711,Millennial Lilac,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56730_56707,Millennial Lilac,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56730_56706,Millennial Lilac,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56730_56704,Millennial Lilac,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56730_56709,Millennial Lilac,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56730_56713,Millennial Lilac,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56731_56711,Millennial Mint,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56731_56707,Millennial Mint,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56731_56706,Millennial Mint,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56731_56704,Millennial Mint,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56731_56709,Millennial Mint,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56731_56713,Millennial Mint,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56732_56711,Natural,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56732_56707,Natural,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56732_56706,Natural,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56732_56704,Natural,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56732_56709,Natural,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56732_56713,Natural,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56733_56711,Navy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56733_56707,Navy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56733_56706,Navy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56733_56704,Navy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56733_56709,Navy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56733_56713,Navy,,,,,,,
product_variation,244,9.26,,,,,,,,CGTW04TCX_56734_56701,Navy,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56755_56711,Navy Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56755_56707,Navy Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56755_56706,Navy Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56755_56704,Navy Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56755_56709,Navy Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56755_56713,Navy Blue,,,,,,,
product_variation,244,7.52,,,,,,,,CGTW04TC_56735_56711,Orange,,,,,,,
