type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Kelly Green / White,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy / White,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red / White,RADIOBUTTONS,TRUE,
product_option,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue / White,RADIOBUTTONS,TRUE,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54238_45593,Black / White,,,,,XS
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54238_45595,Black / White,,,,,S
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54238_45596,Black / White,,,,,M
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54238_45597,Black / White,,,,,L
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54238_45598,Black / White,,,,,XL
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54238_45599,Black / White,,,,,XXL
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54238_45600,Black / White,,,,,3XL
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54238_45601,Black / White,,,,,4XL
product_variation,1740,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162PROMO_64813_64805,Dark Kelly Green / White,,,,,
product_variation,1740,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162PROMO_64813_64806,Dark Kelly Green / White,,,,,
product_variation,1740,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162PROMO_64813_64807,Dark Kelly Green / White,,,,,
product_variation,1740,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162PROMO_64813_64808,Dark Kelly Green / White,,,,,
product_variation,1740,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162PROMO_64813_64809,Dark Kelly Green / White,,,,,
product_variation,1740,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162PROMO_64813_64810,Dark Kelly Green / White,,,,,
product_variation,1740,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162PROMO_64813_64811,Dark Kelly Green / White,,,,,
product_variation,1740,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162PROMO_64813_64812,Dark Kelly Green / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_55473_45593,Sporty Navy / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_55473_45595,Sporty Navy / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_55473_45596,Sporty Navy / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_55473_45597,Sporty Navy / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_55473_45598,Sporty Navy / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_55473_45599,Sporty Navy / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_55473_45600,Sporty Navy / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_55473_45601,Sporty Navy / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54240_45593,Sporty Red / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54240_45595,Sporty Red / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54240_45596,Sporty Red / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54240_45597,Sporty Red / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54240_45598,Sporty Red / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54240_45599,Sporty Red / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54240_45600,Sporty Red / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_54240_45601,Sporty Red / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_45602_45593,Sporty Royal Blue / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_45602_45595,Sporty Royal Blue / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_45602_45596,Sporty Royal Blue / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_45602_45597,Sporty Royal Blue / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_45602_45598,Sporty Royal Blue / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_45602_45599,Sporty Royal Blue / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_45602_45600,Sporty Royal Blue / White,,,,,
product_variation,1740,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA162_45602_45601,Sporty Royal Blue / White,,,,,
product,1741,24.2,Damestennisrokje,100% polyester interlock. Voering short: 86% polyester / 14% elasthan. Elastische tailleband. Ondershort met 2 tennisbalzakken.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193138&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Rok,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193138&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193176&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=205174&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193359&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193358&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=205173&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,
product_option,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49652_49651,Black,,,,,XS
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49652_49653,Black,,,,,S
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49652_49654,Black,,,,,M
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49652_49655,Black,,,,,L
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49652_49656,Black,,,,,XL
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49652_49657,Black,,,,,XXL
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_60756_49651,Sporty Navy,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_60756_49653,Sporty Navy,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_60756_49654,Sporty Navy,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_60756_49655,Sporty Navy,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_60756_49656,Sporty Navy,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_60756_49657,Sporty Navy,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49658_49651,White,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49658_49653,White,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49658_49654,White,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49658_49655,White,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49658_49656,White,,,,,
product_variation,1741,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA165_49658_49657,White,,,,,
product,1742,21,Kindertennisrokje,100% polyester interlock. Voering short 86% polyester / 14% elasthan. Elastische tailleband. Ondershort met 2 tennisbalzakken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69501&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Rok,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69501&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375156&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,6/8 years (6/8 ans),RADIOBUTTONS,TRUE,
product_option,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,8/10 years (8/10 ans),RADIOBUTTONS,TRUE,
product_option,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,10/12 years (10/12 ans),RADIOBUTTONS,TRUE,
product_option,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,12/14 years (12/14 ans),RADIOBUTTONS,TRUE,
product_option,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,
product_option,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_49660_49659,Black,,,,,6/8 years (6/8 ans)
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_49660_49661,Black,,,,,8/10 years (8/10 ans)
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_49660_49662,Black,,,,,10/12 years (10/12 ans)
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_49660_49663,Black,,,,,12/14 years (12/14 ans)
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_60757_49659,Sporty Navy,,,,,
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_60757_49661,Sporty Navy,,,,,
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_60757_49662,Sporty Navy,,,,,
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_60757_49663,Sporty Navy,,,,,
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_49664_49659,White,,,,,
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_49664_49661,White,,,,,
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_49664_49662,White,,,,,
product_variation,1742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA166_49664_49663,White,,,,,
product,1743,20.74,Herensportshort,94% polyester / 6% elasthan. Soepele en comfortabele stof. 2 diepe zakken vooraan. Elastische tailleband met aanrijgkoordjes.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196025&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196025&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197120&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197119&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197118&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fine Grey,RADIOBUTTONS,TRUE,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_option,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54248_54241,Black,,,,,XS
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54248_54242,Black,,,,,S
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54248_54243,Black,,,,,M
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54248_54244,Black,,,,,L
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54248_54245,Black,,,,,XL
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54248_54246,Black,,,,,XXL
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54248_54247,Black,,,,,3XL
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_55474_54241,Fine Grey,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_55474_54242,Fine Grey,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_55474_54243,Fine Grey,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_55474_54244,Fine Grey,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_55474_54245,Fine Grey,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_55474_54246,Fine Grey,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_55474_54247,Fine Grey,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54249_54241,Navy,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54249_54242,Navy,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54249_54243,Navy,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54249_54244,Navy,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54249_54245,Navy,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54249_54246,Navy,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54249_54247,Navy,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54250_54241,White,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54250_54242,White,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54250_54243,White,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54250_54244,White,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54250_54245,White,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54250_54246,White,,,,,
product_variation,1743,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA167_54250_54247,White,,,,,
product,1744,22.4,Zwemshort,"Buitenkant : 100% polyamide 105 g/m². Ingewerkte slip in mesh van 100% polyester 65 g/m². Tailleband van polykatoen 80 g/m². Lichte stof. Modieuze snit. 2 zijzakken en 1 achterzak met verluchtingsgaatje, klep en klittenband. Binnenin een elastische fantasie-tailleband met aanrijgkoordjes.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=69508&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69508&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69510&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69512&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251105&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251104&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251106&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251097&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251099&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251107&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251100&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251098&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251103&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251102&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251101&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Crush Orange,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Turquoise,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,
product_option,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55475_54251,Black,,,,,XS
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55475_54252,Black,,,,,S
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55475_54253,Black,,,,,M
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55475_54254,Black,,,,,L
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55475_54255,Black,,,,,XL
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55475_54256,Black,,,,,XXL
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55475_54257,Black,,,,,3XL
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_54258_54251,Crush Orange,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_54258_54252,Crush Orange,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_54258_54253,Crush Orange,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_54258_54254,Crush Orange,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_54258_54255,Crush Orange,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_54258_54256,Crush Orange,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_54258_54257,Crush Orange,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55476_54251,Fluorescent Yellow,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55476_54252,Fluorescent Yellow,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55476_54253,Fluorescent Yellow,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55476_54254,Fluorescent Yellow,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55476_54255,Fluorescent Yellow,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55476_54256,Fluorescent Yellow,,,,,
product_variation,1744,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA168_55476_54257,Fluorescent Yellow,,,,,
