type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_variation_option_Size
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80356_53938,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80356_53939,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80356_53940,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80356_53941,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80356_53942,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_53945_53936,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_53945_53937,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_53945_53938,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_53945_53939,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_53945_53940,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_53945_53941,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_53945_53942,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54923_53936,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54923_53937,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54923_53938,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54923_53939,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54923_53940,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54923_53941,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54923_53942,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54924_53936,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54924_53937,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54924_53938,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54924_53939,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54924_53940,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54924_53941,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_54924_53942,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80357_53936,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80357_53937,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80357_53938,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80357_53939,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80357_53940,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80357_53941,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,691,61.6,,,,,,,,,,,,,,,,,,,K6120_80357_53942,Wine,,,,,,,,,,,,,,,,,,,,,,,
product,692,61.6,Ladies' lightweight padded jacket,"Buitenkant : 100% polyamide. Zilver gemêleerd : 70% polyester/ 30%polyamide. Mergel Donkergrijs : 70% polyamide / 30% polyester. Polyamide binnenvoering. Warm en ultralicht. Samenpersbaar in de opbergtas. 2 voorzakken met rits. Contrast interieur : Convoy Grey voor Zwart, Rood, Marl Donkergrijs en Marl Zilver ; Navy voor Licht Koningsblauw en Navy ; Wit voor Wit. Gecertificeerd STANDARD 100 door OEKO-TEX® N° CQ 1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=200643&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200643&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200644&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200650&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200668&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200667&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200664&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200665&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200666&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200598&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200614&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200639&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372466&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372468&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372467&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Burnt Ochre,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Dark Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Jungle Camo,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Light Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Marl Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Marl Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Mineral Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,692,,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53952_53946,Black,,,,,,,,,,,,,,,,,,,,,,,XS
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53952_53947,Black,,,,,,,,,,,,,,,,,,,,,,,S
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53952_53948,Black,,,,,,,,,,,,,,,,,,,,,,,M
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53952_53949,Black,,,,,,,,,,,,,,,,,,,,,,,L
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53952_53950,Black,,,,,,,,,,,,,,,,,,,,,,,XL
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53952_53951,Black,,,,,,,,,,,,,,,,,,,,,,,XXL
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80358_53946,Burnt Ochre,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80358_53947,Burnt Ochre,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80358_53948,Burnt Ochre,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80358_53949,Burnt Ochre,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80358_53950,Burnt Ochre,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80358_53951,Burnt Ochre,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80359_53946,Dark Khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80359_53947,Dark Khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80359_53948,Dark Khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80359_53949,Dark Khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80359_53950,Dark Khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80359_53951,Dark Khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_84666_53946,Forest Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_84666_53947,Forest Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_84666_53948,Forest Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_84666_53949,Forest Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_84666_53950,Forest Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_84666_53951,Forest Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80360_53946,Jungle Camo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80360_53947,Jungle Camo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80360_53948,Jungle Camo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80360_53949,Jungle Camo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80360_53950,Jungle Camo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80360_53951,Jungle Camo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53953_53946,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53953_53947,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53953_53948,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53953_53949,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53953_53950,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53953_53951,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55646_53946,Marl Dark Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55646_53947,Marl Dark Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55646_53948,Marl Dark Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55646_53949,Marl Dark Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55646_53950,Marl Dark Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55646_53951,Marl Dark Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55647_53946,Marl Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55647_53947,Marl Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55647_53948,Marl Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55647_53949,Marl Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55647_53950,Marl Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_55647_53951,Marl Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80361_53946,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80361_53947,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80361_53948,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80361_53949,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80361_53950,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80361_53951,Mineral Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53954_53946,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53954_53947,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53954_53948,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53954_53949,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53954_53950,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_53954_53951,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54925_53946,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54925_53947,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54925_53948,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54925_53949,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54925_53950,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54925_53951,Red,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54926_53946,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54926_53947,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54926_53948,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54926_53949,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54926_53950,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_54926_53951,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80362_53946,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80362_53947,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80362_53948,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80362_53949,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80362_53950,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,692,61.6,,,,,,,,,,,,,,,,,,,K6121_80362_53951,Wine,,,,,,,,,,,,,,,,,,,,,,,
product,693,58.5,Heren bomberjack,"100% polyester. Gewatteerde voering van 100% polyester. Ritssluiting. 2 omzoomde zakken aan de voorkant. Opzetzak met rits en penzak op de linkermouw. Omzoomde binnenzak. 2x2 ribboord aan halsopening, mouwuiteinden en onderkant. 1 rits aan de linkerkant en 1 drukkersrits.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=379346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379345&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379333&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379329&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379336&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379338&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372464&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372465&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379342&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379331&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,693,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,693,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,693,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,693,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,693,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,693,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,693,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,693,,,,,,,,,,,,,,,,,,,,,,Color,Deep khaki,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,693,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54933_54927,Black,,,,,,,,,,,,,,,,,,,,,,,S
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54933_54928,Black,,,,,,,,,,,,,,,,,,,,,,,M
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54933_54929,Black,,,,,,,,,,,,,,,,,,,,,,,L
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54933_54930,Black,,,,,,,,,,,,,,,,,,,,,,,XL
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54933_54931,Black,,,,,,,,,,,,,,,,,,,,,,,XXL
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54933_54932,Black,,,,,,,,,,,,,,,,,,,,,,,3XL
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54934_54927,Deep khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54934_54928,Deep khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54934_54929,Deep khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54934_54930,Deep khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54934_54931,Deep khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54934_54932,Deep khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54935_54927,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54935_54928,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54935_54929,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54935_54930,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54935_54931,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,693,58.5,,,,,,,,,,,,,,,,,,,K6122_54935_54932,Navy,,,,,,,,,,,,,,,,,,,,,,,
