type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13
product_variation,331,10.36,,,,,,,,,,FL6606_82598_82592,Evergreen,,,,,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82599_82592,KHAKI,,,,,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82600_82592,MAROON,,,,,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82601_82592,NAVY,,,,,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82602_82592,PINK,,,,,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82603_82592,RED,,,,,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82604_82592,SILVER,,,,,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82605_82592,WHITE,,,,,,,,,,,,,,,
product,332,19.56,Pet Trucker Multicam,"98% polyester / 2% elasthan. Deze pet met een rechte zonneklep, één voor paneel en ademende mesh aan de achterkant is uw bondgenoot op zonnige dagen. De mesh voert transpiratie af nog voor het verschijnt. De zonneklep is afgewerkt met stiksels. Verstelbaar met een drukknoopsluiting.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387974&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387974&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,332,,,,,,,,,,,,,Color,Arid / TAN,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,332,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,332,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,332,19.56,,,,,,,,,,FL6006MC_82576_82575,Arid / TAN,,,,,One Size,,,,,,,,,,
product_variation,332,19.56,,,,,,,,,,FL6006MC_82577_82575,BLACK,,,,,,,,,,,,,,,
product,333,61.12,Grafter Duo Tone 290 Trousers,100% katoen versterkt met 100% Cordura® nylon 500D x 1000D. YKK® rits. Vele zakken. Laterale zak met appart zakje voor GSM. Lus voor hamer. Zak voor liniaal. Drievoudige stiksels. Cordura® zakken voor kniebeschermers. Elastische tailleband. Beenlengte: 80cm. Maat in de catalogus is de Franse maat.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=64567&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=64567&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Color,Khaki Beige / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Size,42 NL (28 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Size,44 NL (30 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Size,46 NL (32 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Size,48 NL (34 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Size,50 NL (36 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Size,52 NL (38 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Size,54 NL (40 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Size,56 NL (42 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Size,58 NL (44 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,333,,,,,,,,,,,,,Size,60 NL (46 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,333,61.12,,,,,,,,,,DWD4930_24583_30962,Khaki Beige / Black,,,,,42 NL (28 UK),,,,,,,,,,
product_variation,333,61.12,,,,,,,,,,DWD4930_24583_24573,Khaki Beige / Black,,,,,44 NL (30 UK),,,,,,,,,,
product_variation,333,61.12,,,,,,,,,,DWD4930_24583_24574,Khaki Beige / Black,,,,,46 NL (32 UK),,,,,,,,,,
product_variation,333,61.12,,,,,,,,,,DWD4930_24583_24575,Khaki Beige / Black,,,,,48 NL (34 UK),,,,,,,,,,
product_variation,333,61.12,,,,,,,,,,DWD4930_24583_24576,Khaki Beige / Black,,,,,50 NL (36 UK),,,,,,,,,,
product_variation,333,61.12,,,,,,,,,,DWD4930_24583_24577,Khaki Beige / Black,,,,,52 NL (38 UK),,,,,,,,,,
product_variation,333,61.12,,,,,,,,,,DWD4930_24583_24578,Khaki Beige / Black,,,,,54 NL (40 UK),,,,,,,,,,
product_variation,333,61.12,,,,,,,,,,DWD4930_24583_24579,Khaki Beige / Black,,,,,56 NL (42 UK),,,,,,,,,,
product_variation,333,61.12,,,,,,,,,,DWD4930_24583_24580,Khaki Beige / Black,,,,,58 NL (44 UK),,,,,,,,,,
product_variation,333,61.12,,,,,,,,,,DWD4930_24583_24581,Khaki Beige / Black,,,,,60 NL (46 UK),,,,,,,,,,
product,334,46.58,Grafter Duo Tone Shorts,100% katoen. Lichte maar zeer duurzame stof. YKK®-ritssluiting. Verstevigde naden. Hamerlus. Zak voor meetlint. Zak voor GSM. Elastische tailleband. Maat in de catalogus is de Franse maat.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=64570&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=64570&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,334,,,,,,,,,,,,,Color,Grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,334,,,,,,,,,,,,,Size,42 NL (28 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,334,,,,,,,,,,,,,Size,44 NL (30 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,334,,,,,,,,,,,,,Size,46 NL (32 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,334,,,,,,,,,,,,,Size,48 NL (34 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,334,,,,,,,,,,,,,Size,50 NL (36 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,334,46.58,,,,,,,,,,DWD4979_37502_37501,Grey / Black,,,,,42 NL (28 UK),,,,,,,,,,
product_variation,334,46.58,,,,,,,,,,DWD4979_37502_37504,Grey / Black,,,,,44 NL (30 UK),,,,,,,,,,
product_variation,334,46.58,,,,,,,,,,DWD4979_37502_37505,Grey / Black,,,,,46 NL (32 UK),,,,,,,,,,
product_variation,334,46.58,,,,,,,,,,DWD4979_37502_37506,Grey / Black,,,,,48 NL (34 UK),,,,,,,,,,
product_variation,334,46.58,,,,,,,,,,DWD4979_37502_37507,Grey / Black,,,,,50 NL (36 UK),,,,,,,,,,
product,335,13.82,Set van 2 paar enkelsokken Vo2 Coolmax,"Zachte en lichte sportsokken. Voeren vocht efficiënt af. Bovendeel in dun tricot voor gematigd tot warm klimaat. Technologie Coolmax® - Sterk. Dubbel ribboord zodat ze beter blijven zitten - Heel dun tricot, voelt aan als een tweede huid. Speciaal voor Running. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1105067.0, CENTROCOT.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392273&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Estex,Ondergoed,Sokken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392273&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392274&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,335,,,,,,,,,,,,,Color,BLANC,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,335,,,,,,,,,,,,,Size,35/38 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,335,,,,,,,,,,,,,Size,39/42 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,335,,,,,,,,,,,,,Size,43/46 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,335,,,,,,,,,,,,,Size,47/50 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,335,,,,,,,,,,,,,Color,NOIR,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,335,13.82,,,,,,,,,,ES1021_65415_65410,BLANC,,,,,35/38 EU,,,,,,,,,,
product_variation,335,13.82,,,,,,,,,,ES1021_65415_65411,BLANC,,,,,39/42 EU,,,,,,,,,,
product_variation,335,13.82,,,,,,,,,,ES1021_65415_65412,BLANC,,,,,43/46 EU,,,,,,,,,,
product_variation,335,13.82,,,,,,,,,,ES1021_65415_65413,BLANC,,,,,47/50 EU,,,,,,,,,,
product_variation,335,13.82,,,,,,,,,,ES1021_65414_65410,NOIR,,,,,,,,,,,,,,,
product_variation,335,13.82,,,,,,,,,,ES1021_65414_65411,NOIR,,,,,,,,,,,,,,,
product_variation,335,13.82,,,,,,,,,,ES1021_65414_65412,NOIR,,,,,,,,,,,,,,,
product_variation,335,13.82,,,,,,,,,,ES1021_65414_65413,NOIR,,,,,,,,,,,,,,,
product,336,12.64,Enkelsokken Robust,"Ontwikkeld om te dragen in veiligheidsschoenen. Dun en licht - Bedekt de enkel. Cordura® versteviging aan hiel/tenen. Sterk bestand tegen wrijving. Dit paar sokken wordt 2 jaar gegarandeerd zonder gaten in de hiel en/of tenen, mits de wasvoorschriften worden opgevolgd. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1105067.0, CENTROCOT.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392276&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Estex,Ondergoed,Sokken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392276&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392275&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,336,,,,,,,,,,,,,Color,Grey / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,336,,,,,,,,,,,,,Size,35/37 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,336,,,,,,,,,,,,,Size,38/40 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,336,,,,,,,,,,,,,Size,41/43 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,336,,,,,,,,,,,,,Size,44/46 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,336,12.64,,,,,,,,,,ES1449_65420_65416,Grey / Orange,,,,,35/37 EU,,,,,,,,,,
product_variation,336,12.64,,,,,,,,,,ES1449_65420_65417,Grey / Orange,,,,,38/40 EU,,,,,,,,,,
product_variation,336,12.64,,,,,,,,,,ES1449_65420_65418,Grey / Orange,,,,,41/43 EU,,,,,,,,,,
product_variation,336,12.64,,,,,,,,,,ES1449_65420_65419,Grey / Orange,,,,,44/46 EU,,,,,,,,,,
product,337,14.18,Sokken No Limit Security,"Ontwikkeld om te dragen in veiligheidsschoenen. Dun en licht. Cordura® versteviging aan hiel/tenen. Sterk bestand tegen wrijving. Dit paar sokken wordt 2 jaar gegarandeerd zonder gaten in de hiel en/of tenen, mits de wasvoorschriften worden opgevolgd. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1105067.0, CENTROCOT.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392272&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Estex,Ondergoed,Sokken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392272&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392277&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,337,,,,,,,,,,,,,Color,Grey / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,337,,,,,,,,,,,,,Size,35/38 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,337,,,,,,,,,,,,,Size,39/42 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,337,,,,,,,,,,,,,Size,43/46 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,337,,,,,,,,,,,,,Size,47/50 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,337,14.18,,,,,,,,,,ES1550_65425_65421,Grey / Orange,,,,,35/38 EU,,,,,,,,,,
product_variation,337,14.18,,,,,,,,,,ES1550_65425_65422,Grey / Orange,,,,,39/42 EU,,,,,,,,,,
product_variation,337,14.18,,,,,,,,,,ES1550_65425_65423,Grey / Orange,,,,,43/46 EU,,,,,,,,,,
product_variation,337,14.18,,,,,,,,,,ES1550_65425_65424,Grey / Orange,,,,,47/50 EU,,,,,,,,,,
product,338,11.86,Set van 2 paar sokken lady,"Ontwikkeld om te dragen in veiligheidsschoenen - Dun en licht. Speciaal voor vrouwen. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1105067.0, CENTROCOT.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392269&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Estex,Ondergoed,Sokken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392269&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392270&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,338,,,,,,,,,,,,,Color,Grey / PINK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,338,,,,,,,,,,,,,Size,35/38 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,338,,,,,,,,,,,,,Size,38/41 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,338,11.86,,,,,,,,,,ES2005_65433_65431,Grey / PINK,,,,,35/38 EU,,,,,,,,,,
product_variation,338,11.86,,,,,,,,,,ES2005_65433_65432,Grey / PINK,,,,,38/41 EU,,,,,,,,,,
product,339,10,Sokken Sensitive,"Sokken van biologisch katoen. Zacht en comfortabel. Gekleed. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1105067.0, CENTROCOT.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=389626&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Estex,Ondergoed,Sokken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=389626&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,339,,,,,,,,,,,,,Color,NOIR,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,339,,,,,,,,,,,,,Size,35/38 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,339,,,,,,,,,,,,,Size,39/42 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,339,,,,,,,,,,,,,Size,43/46 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,339,,,,,,,,,,,,,Size,47/50 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,339,10,,,,,,,,,,ES1849_65430_65426,NOIR,,,,,35/38 EU,,,,,,,,,,
product_variation,339,10,,,,,,,,,,ES1849_65430_65427,NOIR,,,,,39/42 EU,,,,,,,,,,
product_variation,339,10,,,,,,,,,,ES1849_65430_65428,NOIR,,,,,43/46 EU,,,,,,,,,,
product_variation,339,10,,,,,,,,,,ES1849_65430_65429,NOIR,,,,,47/50 EU,,,,,,,,,,
product,340,14.96,Pet Flexfit Wooly Combed,"63% polyester, 34% katoen, 3% elasthan. De typische, sportieve Flexfit-vorm gecombineerd met zacht en gekamd buitenmateriaal met een heel verfijnde look. Een zilverkleurige onderklep en acht genaaide rijtjes op de klep maken de look helemaal af.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391066&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391066&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391067&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391068&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,BLACK / BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,BROWN,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,CAROLINA BLUE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,CURRY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,DARK GREY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,DARK NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,FRESH GREEN,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,GOLD,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,GREY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,HAWAIIAN OCEAN,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,KHAKI,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,MAROON,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,OLIVE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,ORANGE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,PEPPER GREEN,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,PINK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,PURPLE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,RED,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,ROSE BROWN,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,ROYAL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,SILVER,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,SPRUCE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,STATE BLUE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,STONE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,340,,,,,,,,,,,,,Color,WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65098_65096,BLACK,,,,,S/M,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65098_65097,BLACK,,,,,L/XL,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65098_85249,BLACK,,,,,XXL,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65099_65096,BLACK / BLACK,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65099_65097,BLACK / BLACK,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65099_85249,BLACK / BLACK,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65100_65096,BROWN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65100_65097,BROWN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65100_85249,BROWN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65102_65096,CAROLINA BLUE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65102_65097,CAROLINA BLUE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65102_85249,CAROLINA BLUE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65103_65096,CURRY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65103_65097,CURRY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65103_85249,CURRY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65104_65096,DARK GREY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65104_65097,DARK GREY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65104_85249,DARK GREY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65105_65096,DARK NAVY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65105_65097,DARK NAVY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65105_85249,DARK NAVY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65106_65096,FRESH GREEN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65106_65097,FRESH GREEN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65106_85249,FRESH GREEN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65107_65096,GOLD,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65107_65097,GOLD,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65107_85249,GOLD,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65108_65096,GREY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65108_65097,GREY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65108_85249,GREY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65109_65096,HAWAIIAN OCEAN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65109_65097,HAWAIIAN OCEAN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65109_85249,HAWAIIAN OCEAN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65110_65096,KHAKI,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65110_65097,KHAKI,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65110_85249,KHAKI,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65111_65096,MAROON,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65111_65097,MAROON,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65111_85249,MAROON,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65112_65096,NAVY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65112_65097,NAVY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65112_85249,NAVY,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65113_65096,OLIVE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65113_65097,OLIVE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65113_85249,OLIVE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65114_65096,ORANGE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65114_65097,ORANGE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65114_85249,ORANGE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65115_65096,PEPPER GREEN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65115_65097,PEPPER GREEN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65115_85249,PEPPER GREEN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65116_65096,PINK,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65116_65097,PINK,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65116_85249,PINK,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65117_65096,PURPLE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65117_65097,PURPLE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65117_85249,PURPLE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65118_65096,RED,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65118_65097,RED,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65118_85249,RED,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65119_65096,ROSE BROWN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65119_65097,ROSE BROWN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65119_85249,ROSE BROWN,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65120_65096,ROYAL,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65120_65097,ROYAL,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65120_85249,ROYAL,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65121_65096,SILVER,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65121_65097,SILVER,,,,,,,,,,,,,,,
