type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15
product,1097,110,Waterdichte anti-diefstaltas met helmhouder,"100% polyurethaan. Waterdichte anti-diefstaltas Afneembare helmhouder van elastische mesh. TSA-cijferslot, een zijzak met een anti-diefstalkabeltje en een binnenzak met een RFID-bescherming.  Gemakkelijk toegankelijke ritszak op de rug, twee ritszakken op de schouderbanden, twee bevestigingsriemen onder de tas , twee zijzakken, een opbergzijzak met USB-poort en een micro-USB-poort (kabel inbegrepen). Het binnenste compartiment heeft een vak voor een computer van max. 15'' en een gewatteerd vak voor een tablet tot 11''.  Binnenin twee ritszakken van mesh en twee binnenzakken, waarvan één voor een drinkbus en één voor een powerbank. Deze tas heeft ook twee uitneembare ritstasjes voor kabeltjes en accessoires. De comfortabele tas heeft gewatteerde verstevigingen op de achterzijde, gewatteerde, aanpasbare schouderbanden en een regelbare borstriem om de tas gemakkelijker te kunnen dragen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=168960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=176225&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=176222&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=176341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1097,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1097,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1097,110,,,,,,,,,,,,KI0889_62928_62927,Black,,,,,One Size,,,,,,,,,,
product,1098,120,Waterdichte trolleytas 'Blackline' - Cabin size,100 % polyester / 100% PVC. Cabin size trolleytas van polyvinylchloride en polyester. De tas met een inhoud van 35 liter werd volledig gemaakt van waterdichte materialen en kreeg een waterdichte ritssluiting.De handige tas kreeg een schoenenvak aan de zijkant en een groot hoofdvak met binnenin een ritszak van mesh.Voor een gemakkelijk vervoer kreeg hij een handgreep op de bovenzijde en op de zijkant.De stevige tas kreeg beschermende hoekverstevigingen en een beschermend materiaal op de bodem en de achterzijde van de trolley. De half harde bodem kreeg een plastic handgreep die dienstdoet als poot.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210653&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Trolley,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210653&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210658&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210655&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210654&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210657&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210656&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210652&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,1098,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1098,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1098,120,,,,,,,,,,,,KI0842_64288_64287,Black,,,,,One Size,,,,,,,,,,
product,1099,166.66,Waterdichte trolleytas 'Blackline' - Medium formaat,"100 % polyester / 100% PVC. Medium trolleytas van polyvinylchloride en polyester. De tas met een inhoud van 100 liter werd volledig gemaakt van waterdichte materialen en kreeg een waterdichte ritssluiting.De handige tas kreeg een schoenenvak aan de zijkant, een ritszak op de voorzijde en een grote ritszak van mesh voor accessoires aan de binnenkant.Voor een gemakkelijk vervoer werd hij uitgerust met twee drukriemen en handgrepen aan weerszijden.De stevige tas kreeg beschermende hoekverstevigingen, een beschermende stang op de achterzijde van de trolley, en een half harde bodem met een plastic handgreep die dienstdoet als poot.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210659&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Trolley,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210659&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210660&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210661&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210662&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,1099,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1099,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1099,166.66,,,,,,,,,,,,KI0841_64286_64285,Black,,,,,One Size,,,,,,,,,,
product,1100,59.94,Anti-diefstalrugzak voor tablet van 13,"100 % polyester. Anti-diefstalrugzak van gerecycled polyester, de kleine versie van KI0888, voor een tablet van 13. Ritssluiting met TSA-vergrendelingssysteem op de achterkant. Ritszak voor snelle toegang op de achterkant. Aanpasbare borst- en schouderbanden. 2 ritszakken op de schouderbanden. 2 riemen onder de tas voor het vervoer van truien, jassen enz. 2 zijzakken. 1 zijzak met ingebouwde UBS-poort en interne micro-USB-kabel (inbegrepen) om de powerbank te kunnen aansluiten. 1 zijzak met spiraalvormig anti-diefstalkabeltje om de tas aan een tafel- of stoelpoot te bevestigen. 2 ritszakken van mesh. 2 afneembare ritszakken voor kabeltjes of accessoires. 2 binnenzakken, waarvan één voor een waterfles en één voor de powerbank.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=154208&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=154208&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210644&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210642&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=154207&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168959&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210643&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=176282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,1100,,,,,,,,,,,,,,,Color,Graphite Grey Heather / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1100,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1100,59.94,,,,,,,,,,,,KI0890_64290_64289,Graphite Grey Heather / Black,,,,,One Size,,,,,,,,,,
