type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_option_Size,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9
product_option,2078,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41806_41805,Black,,,,,,,,S (10 UK),,,
product_variation,2078,35.26,,,,,,,,,,PR682_41806_41807,Black,,,,,,,,M (12 UK),,,
product_variation,2078,35.26,,,,,,,,,,PR682_41806_41808,Black,,,,,,,,L (14 UK),,,
product_variation,2078,35.26,,,,,,,,,,PR682_41806_41809,Black,,,,,,,,XL (16 UK),,,
product_variation,2078,35.26,,,,,,,,,,PR682_41806_41810,Black,,,,,,,,XXL (18 UK),,,
product_variation,2078,35.26,,,,,,,,,,PR682_44009_41805,Burgundy,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_44009_41807,Burgundy,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_44009_41808,Burgundy,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_44009_41809,Burgundy,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_44009_41810,Burgundy,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41811_41805,Hot Pink,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41811_41807,Hot Pink,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41811_41808,Hot Pink,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41811_41809,Hot Pink,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41811_41810,Hot Pink,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41812_41805,Turquoise,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41812_41807,Turquoise,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41812_41808,Turquoise,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41812_41809,Turquoise,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_41812_41810,Turquoise,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_44011_41805,White,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_44011_41807,White,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_44011_41808,White,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_44011_41809,White,,,,,,,,,,,
product_variation,2078,35.26,,,,,,,,,,PR682_44011_41810,White,,,,,,,,,,,
product,2079,40.28,Verbena" beauty tunic,100% polyester. Tuniek voor een beautycentrum of spa met Mao-kraag en 3/4 mouwen. Dubbele knooplijst met 4 knopen. Princeszomen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395890&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395890&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395892&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395891&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,2079,,,,,,,,,,,,,Color,Heather black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2079,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2079,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2079,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2079,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2079,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2079,,,,,,,,,,,,,Color,Heather grey,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2079,40.28,,,,,,,,,,PR685_61781_61778,Heather black,,,,,,,,S,,,
product_variation,2079,40.28,,,,,,,,,,PR685_61781_61777,Heather black,,,,,,,,M,,,
product_variation,2079,40.28,,,,,,,,,,PR685_61781_61776,Heather black,,,,,,,,L,,,
product_variation,2079,40.28,,,,,,,,,,PR685_61781_61779,Heather black,,,,,,,,XL,,,
product_variation,2079,40.28,,,,,,,,,,PR685_61781_61780,Heather black,,,,,,,,XXL,,,
product_variation,2079,40.28,,,,,,,,,,PR685_61782_61778,Heather grey,,,,,,,,,,,
product_variation,2079,40.28,,,,,,,,,,PR685_61782_61777,Heather grey,,,,,,,,,,,
product_variation,2079,40.28,,,,,,,,,,PR685_61782_61776,Heather grey,,,,,,,,,,,
product_variation,2079,40.28,,,,,,,,,,PR685_61782_61779,Heather grey,,,,,,,,,,,
product_variation,2079,40.28,,,,,,,,,,PR685_61782_61780,Heather grey,,,,,,,,,,,
product,2080,36.94,'Camellia' Beauty & Spa Tunic,100% polyester. Tuniek voor beauty- spa instituten met korte mouwen. A-symmetrische sluiting op de voorkant. Zijsplitjes. Naden om de vrouwelijke vormen te accentureren. Easy care.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395888&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395888&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395887&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395889&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,2080,,,,,,,,,,,,,Color,Black/black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2080,,,,,,,,,,,,,Size,S (10 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2080,,,,,,,,,,,,,Size,M (12 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2080,,,,,,,,,,,,,Size,L (14 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2080,,,,,,,,,,,,,Size,XL (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2080,,,,,,,,,,,,,Size,XXL (18 UK),RADIOBUTTONS,TRUE,,,,,,,
product_variation,2080,36.94,,,,,,,,,,PR686_48404_48403,Black/black,,,,,,,,S (10 UK),,,
product_variation,2080,36.94,,,,,,,,,,PR686_48404_48405,Black/black,,,,,,,,M (12 UK),,,
product_variation,2080,36.94,,,,,,,,,,PR686_48404_48406,Black/black,,,,,,,,L (14 UK),,,
product_variation,2080,36.94,,,,,,,,,,PR686_48404_48407,Black/black,,,,,,,,XL (16 UK),,,
product_variation,2080,36.94,,,,,,,,,,PR686_48404_48408,Black/black,,,,,,,,XXL (18 UK),,,
product,2081,39.82,Beauty And Spa Tunic,100% polyester. Tuniek met satijnen boord in ton-sur-ton vanaf de schouder tot borsthoogte voor een 'nep-overslag effect'. V-hals. Flatterende snit met coupe naadjes ter hoogte van de borst en zijsplitten. Naden om de vrouwelijke vormen te accentureren. Ritssluiting op de achterkant. EasyCare. Wasbaar op 40°C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395885&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395885&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395886&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,2081,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2081,,,,,,,,,,,,,Size,S (10 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2081,,,,,,,,,,,,,Size,M (12 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2081,,,,,,,,,,,,,Size,L (14 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2081,,,,,,,,,,,,,Size,XL (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2081,,,,,,,,,,,,,Size,XXL (18 UK),RADIOBUTTONS,TRUE,,,,,,,
product_variation,2081,39.82,,,,,,,,,,PR690_50879_50878,Black,,,,,,,,S (10 UK),,,
product_variation,2081,39.82,,,,,,,,,,PR690_50879_50880,Black,,,,,,,,M (12 UK),,,
product_variation,2081,39.82,,,,,,,,,,PR690_50879_50881,Black,,,,,,,,L (14 UK),,,
product_variation,2081,39.82,,,,,,,,,,PR690_50879_50882,Black,,,,,,,,XL (16 UK),,,
product_variation,2081,39.82,,,,,,,,,,PR690_50879_50883,Black,,,,,,,,XXL (18 UK),,,
product,2082,16.8,Clip trouser braces,60% polyester / 40% rubber. Elastische rugbanden in y-vorm. 3 gemakkelijke knijpers die maken dat de bretellen perfect blijven zitten. Aanpasbaar met een aansnoergesp. Inzetsel in imitatieleer.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268791&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Bretels,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268791&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268788&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268790&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,2082,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2082,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2082,,,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,,,,,
product_option,2082,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2082,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,2082,,,,,,,,,,,,,Color,Steel,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2082,16.8,,,,,,,,,,PR701_57930_57929,Black,,,,,,,,One Size,,,
product_variation,2082,16.8,,,,,,,,,,PR701_57931_57929,Brown,,,,,,,,,,,
product_variation,2082,16.8,,,,,,,,,,PR701_57932_57929,Navy,,,,,,,,,,,
product_variation,2082,16.8,,,,,,,,,,PR701_57933_57929,Red,,,,,,,,,,,
product_variation,2082,16.8,,,,,,,,,,PR701_57934_57929,Steel,,,,,,,,,,,
product,2083,14.52,Ladies Chiffon Scarf,100% polyester. Sjaal glimmend zijde effect. Handwas.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395884&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Sjaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395884&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Emerald,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Hot Pink,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Khaki Beige,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Lemon,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Lilac,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Mid Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Sunflower,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,2083,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48188_48184,Black,,,,,,,,One Size,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48189_48184,Bottle Green,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48191_48184,Burgundy,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48193_48184,Dark Grey,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48194_48184,Emerald,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48195_48184,Fuchsia,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48197_48184,Hot Pink,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48198_48184,Khaki Beige,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48199_48184,Lemon,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48200_48184,Lilac,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48201_48184,Lime,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48203_48184,Mid Blue,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48205_48184,Natural,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48206_48184,Navy,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48208_48184,Orange,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48210_48184,Purple,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48211_48184,Red,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48213_48184,Royal Blue,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48216_48184,Silver,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48220_48184,Sunflower,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48223_48184,Turquoise,,,,,,,,,,,
product_variation,2083,14.52,,,,,,,,,,PR740_48224_48184,White,,,,,,,,,,,
product,2084,16.8,'Colours' Satin Tie,100% geweven polyester. Glanzende stropdas. Machine wasbaar.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395883&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Stropdas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395883&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Emerald,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Green Olive,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Hot Pink,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Khaki Beige,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Light Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Lilac,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Mid Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Sunflower,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,2084,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37847_37845,Black,,,,,,,,One Size,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37850_37845,Bottle Green,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37848_37845,Brown,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37849_37845,Burgundy,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37851_37845,Dark Grey,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37852_37845,Emerald,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37853_37845,Fuchsia,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37863_37845,Green Olive,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37854_37845,Hot Pink,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37855_37845,Khaki Beige,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37857_37845,Light Blue,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37858_37845,Lilac,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37860_37845,Mid Blue,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37861_37845,Natural,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37862_37845,Navy,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37866_37845,Orange,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37865_37845,Purple,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37867_37845,Red,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37868_37845,Royal Blue,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37870_37845,Silver,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37871_37845,Sunflower,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37872_37845,Turquoise,,,,,,,,,,,
product_variation,2084,16.8,,,,,,,,,,PR750_37873_37845,White,,,,,,,,,,,
product,2085,16.42,Micro dot tie,100% polyester.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70595&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Stropdas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70595&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,2085,,,,,,,,,,,,,Color,Black / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,2085,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2085,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,2085,,,,,,,,,,,,,Color,Navy / Lime,RADIOBUTTONS,TRUE,,,,,,,
product_option,2085,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,
product_option,2085,,,,,,,,,,,,,Color,Silver / White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2085,16.42,,,,,,,,,,PR781_52406_52405,Black / Dark Grey,,,,,,,,One Size,,,
product_variation,2085,16.42,,,,,,,,,,PR781_52407_52405,Black / Red,,,,,,,,,,,
product_variation,2085,16.42,,,,,,,,,,PR781_52408_52405,Navy / Lime,,,,,,,,,,,
product_variation,2085,16.42,,,,,,,,,,PR781_52410_52405,Navy / White,,,,,,,,,,,
product_variation,2085,16.42,,,,,,,,,,PR781_52411_52405,Silver / White,,,,,,,,,,,
product,2086,16.42,Waffle Stripe tie,100% polyester.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70601&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Stropdas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70601&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70603&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70604&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70611&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2086,,,,,,,,,,,,,Color,Aubergine / Burgundy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2086,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2086,,,,,,,,,,,,,Color,Black / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,2086,,,,,,,,,,,,,Color,Black / Lime,RADIOBUTTONS,TRUE,,,,,,,
product_option,2086,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,2086,,,,,,,,,,,,,Color,Navy / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,2086,,,,,,,,,,,,,Color,Navy / Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,2086,,,,,,,,,,,,,Color,Navy / Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,2086,,,,,,,,,,,,,Color,Silver / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2086,16.42,,,,,,,,,,PR783_52413_52412,Aubergine / Burgundy,,,,,,,,One Size,,,
product_variation,2086,16.42,,,,,,,,,,PR783_52414_52412,Black / Dark Grey,,,,,,,,,,,
product_variation,2086,16.42,,,,,,,,,,PR783_52415_52412,Black / Lime,,,,,,,,,,,
product_variation,2086,16.42,,,,,,,,,,PR783_52416_52412,Black / Red,,,,,,,,,,,
product_variation,2086,16.42,,,,,,,,,,PR783_52419_52412,Navy / Gold,,,,,,,,,,,
product_variation,2086,16.42,,,,,,,,,,PR783_52420_52412,Navy / Royal Blue,,,,,,,,,,,
product_variation,2086,16.42,,,,,,,,,,PR783_52422_52412,Navy / Turquoise,,,,,,,,,,,
product_variation,2086,16.42,,,,,,,,,,PR783_52424_52412,Silver / Dark Grey,,,,,,,,,,,
product,2087,16.42,Sports Stripe tie,100% polyester.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70619&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Stropdas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70619&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,2087,,,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,
product_option,2087,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2087,,,,,,,,,,,,,Color,Navy / Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,2087,,,,,,,,,,,,,Color,Navy / Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,2087,,,,,,,,,,,,,Color,Navy / Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2087,16.42,,,,,,,,,,PR784_54583_54581,Black / Silver,,,,,,,,One Size,,,
product_variation,2087,16.42,,,,,,,,,,PR784_54585_54581,Navy / Red,,,,,,,,,,,
product_variation,2087,16.42,,,,,,,,,,PR784_54586_54581,Navy / Royal Blue,,,,,,,,,,,
product_variation,2087,16.42,,,,,,,,,,PR784_54587_54581,Navy / Turquoise,,,,,,,,,,,
product,2088,17.02,Colours Fashion Clip Tie,100% polyester. Met clip. Machine wasbaar.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395882&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Stropdas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395882&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395881&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,2088,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2088,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2088,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2088,,,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,2088,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2088,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,2088,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2088,17.02,,,,,,,,,,PR785_26124_26123,Black,,,,,,,,One Size,,,
product_variation,2088,17.02,,,,,,,,,,PR785_26126_26123,Burgundy,,,,,,,,,,,
product_variation,2088,17.02,,,,,,,,,,PR785_26127_26123,Grey,,,,,,,,,,,
product_variation,2088,17.02,,,,,,,,,,PR785_26125_26123,Navy,,,,,,,,,,,
