type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product,2324,37.84,Men's Short Sleeve Easy Care Fitted Shirt,"97% gekamd katoen / 3% elasthan poplin. Fitted model. Gladde stof met stretch zorgt voor comfort en mooie pasvorm. Open kraag met 1 knoopje. Afgeronde onderkant. Reserveknoopjes. EasyCare. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387705&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387705&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387704&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2324,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2324,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2324,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2324,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2324,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2324,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2324,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2324,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_6645_6640,Black,S,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_6645_6641,Black,M,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_6645_6642,Black,L,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_6645_6643,Black,XL,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_6645_6644,Black,XXL,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_17923_6640,Chocolate,,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_17923_6641,Chocolate,,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_17923_6642,Chocolate,,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_17923_6643,Chocolate,,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_17923_6644,Chocolate,,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_6646_6640,White,,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_6646_6641,White,,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_6646_6642,White,,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_6646_6643,White,,,,,,,,,,,,,
product_variation,2324,37.84,,,,,,,RU947M_6646_6644,White,,,,,,,,,,,,,
product,2325,56.54,Ladies' Long Sleeve Ultimate Non-iron Shirt,"100% gekamd katoen micro twill. Moderne comfortabele snit.  Moderne lange open kraag. Moderne sluiting met dubbele knopen. Tailored fit. Lange rechte mouwuiteinden met 1 knoop en eventueel sluitbaar met manchetknoop. Afgeronde onderkant. Hoeft minimaal gestreken te worden. Reserveknoopjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387707&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387707&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387706&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2325,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2325,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2325,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2325,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2325,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2325,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2325,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2325,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2325,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2325,,,,,,,,,,,Color,Bright Sky,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2325,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21536_21533,Black,XS,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21536_21520,Black,S,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21536_21521,Black,M,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21536_21522,Black,L,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21536_21523,Black,XL,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21536_21524,Black,XXL,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21536_21525,Black,3XL,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21536_21534,Black,4XL,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21537_21533,Bright Sky,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21537_21520,Bright Sky,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21537_21521,Bright Sky,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21537_21522,Bright Sky,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21537_21523,Bright Sky,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21537_21524,Bright Sky,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21537_21525,Bright Sky,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21537_21534,Bright Sky,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21535_21533,White,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21535_21520,White,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21535_21521,White,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21535_21522,White,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21535_21523,White,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21535_21524,White,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21535_21525,White,,,,,,,,,,,,,
product_variation,2325,56.54,,,,,,,RU956F_21535_21534,White,,,,,,,,,,,,,
product,2326,58.2,Men's Long Sleeve Ultimate Non-iron Shirt,"100% gekamd katoen micro twill. Klassieke comfortabele snit. Classic fit. Button down. Borstzakje. Mouwuiteinden met 2 knopen en eventueel sluitbaar met manchetknoop. Inzetstuk op de rug met 2 plooitjes. Afgeronde onderkant. Hoeft minimaal gestreken te worden. Reserveknoopjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387709&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387709&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387708&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2326,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2326,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2326,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2326,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2326,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2326,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2326,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2326,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2326,,,,,,,,,,,Color,Bright Sky,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2326,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21508_21500,Black,S,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21508_21501,Black,M,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21508_21502,Black,L,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21508_21503,Black,XL,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21508_21504,Black,XXL,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21508_21505,Black,3XL,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21508_21506,Black,4XL,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21509_21500,Bright Sky,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21509_21501,Bright Sky,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21509_21502,Bright Sky,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21509_21503,Bright Sky,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21509_21504,Bright Sky,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21509_21505,Bright Sky,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21509_21506,Bright Sky,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21507_21500,White,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21507_21501,White,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21507_21502,White,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21507_21503,White,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21507_21504,White,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21507_21505,White,,,,,,,,,,,,,
product_variation,2326,58.2,,,,,,,RU956M_21507_21506,White,,,,,,,,,,,,,
product,2327,51.96,Ladies' Short Sleeve Ultimate Non-iron Shirt,"100% gekamd katoen micro twill. Moderne comfortabele snit. Tailored fit. Moderne lange open kraag. Moderne sluiting met dubbele knopen. Mouwuiteinden afgewerkt met een zoom. Afgeronde onderkant. Hoeft minimaal gestreken te worden. Reserveknoopjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387711&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387711&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387710&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2327,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2327,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2327,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2327,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2327,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2327,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2327,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2327,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2327,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2327,,,,,,,,,,,Color,Bright Sky,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2327,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21547_21544,Black,XS,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21547_21538,Black,S,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21547_21539,Black,M,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21547_21540,Black,L,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21547_21541,Black,XL,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21547_21542,Black,XXL,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21547_21543,Black,3XL,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21547_21545,Black,4XL,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21548_21544,Bright Sky,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21548_21538,Bright Sky,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21548_21539,Bright Sky,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21548_21540,Bright Sky,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21548_21541,Bright Sky,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21548_21542,Bright Sky,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21548_21543,Bright Sky,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21548_21545,Bright Sky,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21546_21544,White,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21546_21538,White,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21546_21539,White,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21546_21540,White,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21546_21541,White,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21546_21542,White,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21546_21543,White,,,,,,,,,,,,,
product_variation,2327,51.96,,,,,,,RU957F_21546_21545,White,,,,,,,,,,,,,
product,2328,53.5,Men's Short Sleeve Ultimate Non-iron Shirt,"100% gekamd katoen micro twill. Klassieke comfortabele snit. Classic fit. Button down. Borstzakje. Inzetstuk op de rug met 2 plooitjes. Mouwuiteinden afgewerkt met een zoom. Afgeronde onderkant. Hoeft minimaal gestreken te worden. Reserveknoopjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387713&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387713&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387712&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2328,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2328,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2328,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2328,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2328,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2328,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2328,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2328,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2328,,,,,,,,,,,Color,Bright Sky,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2328,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21518_21510,Black,S,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21518_21511,Black,M,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21518_21512,Black,L,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21518_21513,Black,XL,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21518_21514,Black,XXL,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21518_21515,Black,3XL,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21518_21516,Black,4XL,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21519_21510,Bright Sky,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21519_21511,Bright Sky,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21519_21512,Bright Sky,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21519_21513,Bright Sky,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21519_21514,Bright Sky,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21519_21515,Bright Sky,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21519_21516,Bright Sky,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21517_21510,White,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21517_21511,White,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21517_21512,White,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21517_21513,White,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21517_21514,White,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21517_21515,White,,,,,,,,,,,,,
product_variation,2328,53.5,,,,,,,RU957M_21517_21516,White,,,,,,,,,,,,,
product,2329,56.88,Men's Long Sleeve Tailored Ultimate Non-iron Shirt,"100% gekamd katoen micro twill. Tailored fit. Verstevigde kraag. Mouwuiteinden met 2 knoopjes met ruimte voor manchetknopen. Afgeronde onderkant. Hoeft minimaal gestreken te worden. Geen borstzak. Reserveknoopjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387715&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387715&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387714&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2329,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2329,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2329,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2329,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2329,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2329,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2329,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2329,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2329,,,,,,,,,,,Color,Bright Sky,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2329,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21488_21472,Black,S,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21488_21473,Black,M,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21488_21474,Black,L,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21488_21475,Black,XL,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21488_21476,Black,XXL,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21488_21477,Black,3XL,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21488_21486,Black,4XL,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21489_21472,Bright Sky,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21489_21473,Bright Sky,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21489_21474,Bright Sky,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21489_21475,Bright Sky,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21489_21476,Bright Sky,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21489_21477,Bright Sky,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21489_21486,Bright Sky,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21487_21472,White,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21487_21473,White,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21487_21474,White,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21487_21475,White,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21487_21476,White,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21487_21477,White,,,,,,,,,,,,,
product_variation,2329,56.88,,,,,,,RU958M_21487_21486,White,,,,,,,,,,,,,
product,2330,47.06,Ladies' Long Sleeve Ultimate Stretch,"75% katoen / 25% elastomultiester ( Lycra® T400). Deze nieuwe vezel zorgt voor comfort, elasticiteit, duurzame vorm en afvoer van transpiratie. Moderne kraag. Verborgen knooplijst. 'Princess' panelen zonder zijnaden.  Rugplooitjes. Napolitaanse manchetten. Getailleerde snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387717&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387717&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387716&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71742&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71743&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,2330,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2330,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2330,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2330,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2330,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2330,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2330,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2330,,,,,,,,,,,Color,Bright Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2330,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44400_44399,Black,XS,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44400_44401,Black,S,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44400_44402,Black,M,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44400_44403,Black,L,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44400_44404,Black,XL,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44400_44405,Black,XXL,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_61973_44399,Bright Navy,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_61973_44401,Bright Navy,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_61973_44402,Bright Navy,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_61973_44403,Bright Navy,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_61973_44404,Bright Navy,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_61973_44405,Bright Navy,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44406_44399,White,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44406_44401,White,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44406_44402,White,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44406_44403,White,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44406_44404,White,,,,,,,,,,,,,
product_variation,2330,47.06,,,,,,,RU960F_44406_44405,White,,,,,,,,,,,,,
product,2331,48.44,Men's Long Sleeve Ultimate Stretch,"75% katoen / 25% elastomultiester ( Lycra® T400). Deze nieuwe vezel zorgt voor comfort, elasticiteit, duurzame vorm en afvoer van transpiratie. Half bedekte kraag en korte overslag. Rechte knooplijst. Rugplooitjes. Vierkante manchetten met ruimte voor manchetknopen. Getailleerde snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387719&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387719&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387718&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71750&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71751&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71752&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2331,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2331,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
