type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_variation_option_Size,product_media_gallery_image_url_10,product_media_gallery_image_url_11
product_option,2675,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2675,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2675,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58845_58842,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58845_58841,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58845_58840,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58845_58843,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58845_58844,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58845_58839,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58846_58842,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58846_58841,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58846_58840,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58846_58843,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58846_58844,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2675,22.3,,,,,,,,,,YHVJ420_58846_58839,Hi Vis Yellow,,,,,,,,,,,,,
product,2676,36.92,Signalisatie Sweatshirt,"100% polyester. Anti-Pill fleece. Taps toelopende hals achteraan voor extra comfort, losvallend om de schouders en ronde hals. Geribde hals, manchetten en zoom. Afgewerkt met dubbele stiknaden. EN ISO20471:2013 Klasse 3 : Hi-Vis Yellow et Hi-Vis Orange. Hi-Vis Orange ook conform aan GO/RT 3279.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72626&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72626&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72622&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72623&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72619&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72620&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72624&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72625&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,2676,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2676,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62402_52953,Black,,,,,,,,,,,S,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62402_52952,Black,,,,,,,,,,,M,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62402_52951,Black,,,,,,,,,,,L,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62402_52954,Black,,,,,,,,,,,XL,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62402_52955,Black,,,,,,,,,,,XXL,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62402_52950,Black,,,,,,,,,,,3XL,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52956_52953,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52956_52952,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52956_52951,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52956_52954,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52956_52955,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52956_52950,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62403_52953,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62403_52952,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62403_52951,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62403_52954,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62403_52955,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62403_52950,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52957_52953,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52957_52952,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52957_52951,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52957_52954,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52957_52955,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_52957_52950,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62404_52953,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62404_52952,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62404_52951,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62404_52954,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62404_52955,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62404_52950,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62405_52953,Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62405_52952,Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62405_52951,Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62405_52954,Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62405_52955,Navy,,,,,,,,,,,,,
product_variation,2676,36.92,,,,,,,,,,YHVJ510_62405_52950,Navy,,,,,,,,,,,,,
product,2677,21.38,Top Cool - Hi-Vis T-shirt V-hals,"Snel drogend signalisatie-t-shirt Top Cool in 100% polyester. Body en reflecterende stroken in heel licht mesh voor een optimaal ademend karakter. Soepele v-hals en mouwuiteinden in ton-sur-ton ribboord. Klassiek model. Individueel verpakt. Conform aan de norm EN ISO20471:2013 van klasse 2 (enkel Hi-Vis Yellow, Hi-Vis Yellow/Navy en Hi-Vis Orange, Hi-Vis Orange/Navy) en aan de norm inzake signalisatiekledij van de spoorwegen UK GO/RT 3279 Issue 8:2013 (enkel Hi-Vis Orange en H-Vis Orange/Navy).",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72629&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72629&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72630&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72633&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72627&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72631&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2677,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2677,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2677,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2677,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2677,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2677,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2677,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2677,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2677,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2677,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58857_58850,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58857_58849,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58857_58848,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58857_58851,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58857_58852,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58857_58847,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58858_58850,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58858_58849,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58858_58848,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58858_58851,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58858_58852,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58858_58847,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58854_58850,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58854_58849,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58854_58848,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58854_58851,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58854_58852,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58854_58847,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58855_58850,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58855_58849,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58855_58848,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58855_58851,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58855_58852,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2677,21.38,,,,,,,,,,YHVJ910_58855_58847,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product,2678,41.38,Hi-Vis pullover hoodie,"100% niet-pluizend polyester. 2 reflecterende stroken (5 cm breed) rond het lichaam en op de armen. Een reflecterende band op iedere schouder. Nektape. Capuchon (in het verlengde van de kraag) met aanrijgkoordje. Ingezette mouwen. Kangoeroezak aan de voorkant. Uiteinden van mouwen en kledingstuk in ribboord. Dubbel stiksel aan kraag, uiteinden van mouwen en kledingstuk. Norm EN ISO 20471 van klasse 3 : Hi-Vis Yellow, Hi-Vis Orange, Hi-Vis yellow/Navy, Hi-Vis Orange/Navy.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72634&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72634&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72637&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72635&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72636&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2678,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2678,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62406_58862,Black,,,,,,,,,,,S,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62406_58861,Black,,,,,,,,,,,M,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62406_58860,Black,,,,,,,,,,,L,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62406_58863,Black,,,,,,,,,,,XL,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62406_58864,Black,,,,,,,,,,,XXL,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62406_58859,Black,,,,,,,,,,,3XL,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62407_58862,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62407_58861,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62407_58860,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62407_58863,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62407_58864,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62407_58859,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58866_58862,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58866_58861,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58866_58860,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58866_58863,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58866_58864,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58866_58859,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62408_58862,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62408_58861,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62408_58860,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62408_58863,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62408_58864,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62408_58859,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58865_58862,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58865_58861,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58865_58860,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58865_58863,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58865_58864,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_58865_58859,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62409_58862,Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62409_58861,Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62409_58860,Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62409_58863,Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62409_58864,Navy,,,,,,,,,,,,,
product_variation,2678,41.38,,,,,,,,,,YHVK05_62409_58859,Navy,,,,,,,,,,,,,
product,2679,39.54,Signalisatie sweatshirt met 1/4 rits,"100% polyester. Anti-Pill fleece met warme voering van jersey. Gevoerde opstaande kraag. ? rits met bijbehorende kleurenafwerking. Geribde manchetten en tailleband. Twee 5 cm brede reflectiebanden rond lichaam en armen, één over elke schouder. Dubbele stiknaden overal. Conform aan EN ISO20471:2013 Klasse 3. Orange ook conform aan GO/RT 3279.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72639&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72639&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72640&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72638&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,2679,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2679,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2679,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2679,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2679,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2679,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2679,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2679,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52964_52961,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52964_52960,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52964_52959,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52964_52962,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52964_52963,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52964_52958,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52965_52961,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52965_52960,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52965_52959,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52965_52962,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52965_52963,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2679,39.54,,,,,,,,,,YHVK06_52965_52958,Hi Vis Yellow,,,,,,,,,,,,,
product,2680,43.54,Full Zip Hooded Sweatshirt,"100% anti-pilling polyester. Twee 5 cm brede reflectiebanden rond het lichaam en armen, en één over elke schouder. Capuchon met trekkoord. Rits over de volledige lengte vooraan. Ribgebreide manchetten en tailleband. Afwerking met dubbele stiksels.Hi Vis Yellow enHi Vis Orange EN ISO20471 Class 3 conform.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72645&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72645&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150884&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72643&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150051&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150050&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72646&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72647&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72648&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393697&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393696&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2680,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2680,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2680,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2680,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2680,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2680,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2680,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2680,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2680,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2680,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2680,,,,,,,,,,,,,Color,Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62415_62412,Black,,,,,,,,,,,S,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62415_62411,Black,,,,,,,,,,,M,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62415_62410,Black,,,,,,,,,,,L,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62415_62413,Black,,,,,,,,,,,XL,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62415_62414,Black,,,,,,,,,,,XXL,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62416_62412,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62416_62411,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62416_62410,Hi Vis Orange,,,,,,,,,,,,,
