type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72426_72419,Grey,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72426_72420,Grey,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72426_72421,Grey,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72426_72422,Grey,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72426_72423,Grey,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72426_72424,Grey,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72427_72415,Navy,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72427_72416,Navy,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72427_72417,Navy,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72427_72418,Navy,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72427_72419,Navy,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72427_72420,Navy,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72427_72421,Navy,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72427_72422,Navy,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72427_72423,Navy,,,,,
product_variation,274,56.72,,,,,,,,,,,,,,,,DK0A4XSJ_72427_72424,Navy,,,,,
product,275,124.78,Herenbroek EISENHOWER (EH26800),65% polyester / 35% katoen. Canvaskatoen. Verschillende zakken. Knieversteviging. Holsterzakken. Zak voor een meter. Gsm-zak. Lus voor een hamer.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390484&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390484&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390485&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219726&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219728&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,275,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,275,,,,,,,,,,,,,,,,,,,Size,42 NL (28 UK),RADIOBUTTONS,TRUE,
product_option,275,,,,,,,,,,,,,,,,,,,Size,44 NL (30 UK),RADIOBUTTONS,TRUE,
product_option,275,,,,,,,,,,,,,,,,,,,Size,46 NL (32 UK),RADIOBUTTONS,TRUE,
product_option,275,,,,,,,,,,,,,,,,,,,Size,33 UK,RADIOBUTTONS,TRUE,
product_option,275,,,,,,,,,,,,,,,,,,,Size,48 NL (34 UK),RADIOBUTTONS,TRUE,
product_option,275,,,,,,,,,,,,,,,,,,,Size,50 NL (36 UK),RADIOBUTTONS,TRUE,
product_option,275,,,,,,,,,,,,,,,,,,,Size,52 NL (38 UK),RADIOBUTTONS,TRUE,
product_option,275,,,,,,,,,,,,,,,,,,,Size,54 NL (40 UK),RADIOBUTTONS,TRUE,
product_option,275,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72437_72428,Black,,,,,42 NL (28 UK)
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72437_72430,Black,,,,,44 NL (30 UK)
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72437_72431,Black,,,,,46 NL (32 UK)
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72437_72432,Black,,,,,33 UK
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72437_72433,Black,,,,,48 NL (34 UK)
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72437_72434,Black,,,,,50 NL (36 UK)
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72437_72435,Black,,,,,52 NL (38 UK)
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72437_72436,Black,,,,,54 NL (40 UK)
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72438_72428,Navy,,,,,
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72438_72430,Navy,,,,,
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72438_72431,Navy,,,,,
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72438_72432,Navy,,,,,
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72438_72433,Navy,,,,,
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72438_72434,Navy,,,,,
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72438_72435,Navy,,,,,
product_variation,275,124.78,,,,,,,,,,,,,,,,DK0A4XSM_72438_72436,Navy,,,,,
product,276,124.78,Universele herenbroek FLEX (TR2010R),60% katoen / 38% polyester / 2% elasthan.  Verschillende zakken. Holsterzakken. Knieversteviging. Elastische tailleband. Lus voor een hamer. Zak voor een meter. Reflecterende stroken.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390502&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390502&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390501&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219767&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219766&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219763&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219762&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219764&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,276,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,276,,,,,,,,,,,,,,,,,,,Size,42 NL (28 UK),RADIOBUTTONS,TRUE,
product_option,276,,,,,,,,,,,,,,,,,,,Size,44 NL (30 UK),RADIOBUTTONS,TRUE,
product_option,276,,,,,,,,,,,,,,,,,,,Size,46 NL (32 UK),RADIOBUTTONS,TRUE,
product_option,276,,,,,,,,,,,,,,,,,,,Size,33 UK,RADIOBUTTONS,TRUE,
product_option,276,,,,,,,,,,,,,,,,,,,Size,48 NL (34 UK),RADIOBUTTONS,TRUE,
product_option,276,,,,,,,,,,,,,,,,,,,Size,50 NL (36 UK),RADIOBUTTONS,TRUE,
product_option,276,,,,,,,,,,,,,,,,,,,Size,52 NL (38 UK),RADIOBUTTONS,TRUE,
product_option,276,,,,,,,,,,,,,,,,,,,Size,54 NL (40 UK),RADIOBUTTONS,TRUE,
product_option,276,,,,,,,,,,,,,,,,,,,Color,Grey / Black,RADIOBUTTONS,TRUE,
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72514_72506,Black,,,,,42 NL (28 UK)
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72514_72507,Black,,,,,44 NL (30 UK)
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72514_72508,Black,,,,,46 NL (32 UK)
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72514_72509,Black,,,,,33 UK
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72514_72510,Black,,,,,48 NL (34 UK)
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72514_72511,Black,,,,,50 NL (36 UK)
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72514_72512,Black,,,,,52 NL (38 UK)
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72514_72513,Black,,,,,54 NL (40 UK)
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72515_72506,Grey / Black,,,,,
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72515_72507,Grey / Black,,,,,
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72515_72508,Grey / Black,,,,,
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72515_72509,Grey / Black,,,,,
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72515_72510,Grey / Black,,,,,
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72515_72511,Grey / Black,,,,,
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72515_72512,Grey / Black,,,,,
product_variation,276,124.78,,,,,,,,,,,,,,,,DK0A4XSW_72515_72513,Grey / Black,,,,,
product,277,88.22,Bodywarmer UTILITY voor heren (BW7020),100% polyester. Oxford-polyester en PU-coating. Waterdichtheid van 3000 mm. Ademend tot 3000 g/m²/24 u. Meerdere zakken. Contrasterende voering met de traditionele Dickies-ruitjes.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221835&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221835&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221806&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221833&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221834&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221832&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,277,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,277,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,277,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,277,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,277,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,277,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,277,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,277,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72562_72556,Black,,,,,S
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72562_72557,Black,,,,,M
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72562_72558,Black,,,,,L
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72562_72559,Black,,,,,XL
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72562_72560,Black,,,,,XXL
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72562_72561,Black,,,,,3XL
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72563_72556,Navy,,,,,
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72563_72557,Navy,,,,,
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72563_72558,Navy,,,,,
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72563_72559,Navy,,,,,
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72563_72560,Navy,,,,,
product_variation,277,88.22,,,,,,,,,,,,,,,,DK0A4XT6_72563_72561,Navy,,,,,
product,278,85.7,Herenfleece GENERATION (EH2000),100% polyester. Geribde fleece. Met Sherpa gevoerde kraag. Ritszakken. Versterkte panelen. Elastische mouwboorden.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244706&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244706&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244707&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221824&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244705&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=244703&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,278,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,278,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,278,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,278,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,278,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,278,,,,,,,,,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,
product_variation,278,85.7,,,,,,,,,,,,,,,,DK0A4XT9_72568_72564,Black,,,,,M
product_variation,278,85.7,,,,,,,,,,,,,,,,DK0A4XT9_72568_72565,Black,,,,,L
product_variation,278,85.7,,,,,,,,,,,,,,,,DK0A4XT9_72568_72566,Black,,,,,XL
product_variation,278,85.7,,,,,,,,,,,,,,,,DK0A4XT9_72568_72567,Black,,,,,XXL
product_variation,278,85.7,,,,,,,,,,,,,,,,DK0A4XT9_72569_72564,Grey,,,,,
product_variation,278,85.7,,,,,,,,,,,,,,,,DK0A4XT9_72569_72565,Grey,,,,,
product_variation,278,85.7,,,,,,,,,,,,,,,,DK0A4XT9_72569_72566,Grey,,,,,
product_variation,278,85.7,,,,,,,,,,,,,,,,DK0A4XT9_72569_72567,Grey,,,,,
product,279,105.86,Herenjasje UTILITY (JW7026),100% polyester. Oxford-polyester en PU-coating. Stof waterdicht tot 3000 mm en ademend tot 3000 g/m²/24 u. Jasje met een lichte vulling voor meer bewegingsvrijheid. Bescherming tegen de regen. Elastische mouwboorden. Borstzak. Afneembare capuchon. Binnenzak. Stormoverslag.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390529&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390529&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221845&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390530&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221841&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221843&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221842&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,279,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,279,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,279,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,279,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,279,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,279,,,,,,,,,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,
product_variation,279,105.86,,,,,,,,,,,,,,,,DK0A4XTC_72584_72580,Black,,,,,M
product_variation,279,105.86,,,,,,,,,,,,,,,,DK0A4XTC_72584_72581,Black,,,,,L
product_variation,279,105.86,,,,,,,,,,,,,,,,DK0A4XTC_72584_72582,Black,,,,,XL
product_variation,279,105.86,,,,,,,,,,,,,,,,DK0A4XTC_72584_72583,Black,,,,,XXL
product_variation,279,105.86,,,,,,,,,,,,,,,,DK0A4XTC_72585_72580,Grey,,,,,
product_variation,279,105.86,,,,,,,,,,,,,,,,DK0A4XTC_72585_72581,Grey,,,,,
product_variation,279,105.86,,,,,,,,,,,,,,,,DK0A4XTC_72585_72582,Grey,,,,,
product_variation,279,105.86,,,,,,,,,,,,,,,,DK0A4XTC_72585_72583,Grey,,,,,
product,280,120.98,Waterdicht herenjasje GENERATION (JW7024),"100% nylon. Jasje met een PU-coating. Stof waterdicht tot 10000 mm en ademend tot 5000 g/m²/24 u. Volledige rits. Laag uitgesneden zoom. Zoom met transparante, reflecterende strook. Bescherming tegen de regen. Capuchon. Stormoverslag.  Borstzak. Elastische mouwboorden.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=221839&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221839&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221868&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221866&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221837&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221871&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221870&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=221865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,280,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,280,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,280,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,280,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,280,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,280,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,280,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,280,,,,,,,,,,,,,,,,,,,Color,Grey / Black,RADIOBUTTONS,TRUE,
product_option,280,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72592_72586,Black,,,,,S
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72592_72587,Black,,,,,M
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72592_72588,Black,,,,,L
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72592_72589,Black,,,,,XL
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72592_72590,Black,,,,,XXL
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72592_72591,Black,,,,,3XL
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72593_72586,Grey / Black,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72593_72587,Grey / Black,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72593_72588,Grey / Black,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72593_72589,Grey / Black,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72593_72590,Grey / Black,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72593_72591,Grey / Black,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72594_72586,Navy,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72594_72587,Navy,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72594_72588,Navy,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72594_72589,Navy,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72594_72590,Navy,,,,,
product_variation,280,120.98,,,,,,,,,,,,,,,,DK0A4XTG_72594_72591,Navy,,,,,
product,281,138.62,Waterdicht damesjasje PERFORMANCE (SJF001),"100% polyester. Gevoerd, gewatteerd en ademend jasje. Volledige rits. Schuurvaste patches aan de ellebogen. Bewegende panelen aan de ellebogen. Regelbare manchetten. Reflecterende details. Diep uitgesneden zoom aan de achterkant. Bescherming tegen regen en wind. Zak op de mouw. Binnenzak. Stormoverslag. Capuchon. Regelbare manchetten. Gemakkelijke toegang voor personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=252077&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252077&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252076&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252075&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252074&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252073&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252081&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252080&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252079&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252078&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,281,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,281,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,281,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,281,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,281,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,281,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_variation,281,138.62,,,,,,,,,,,,,,,,DK0A4XTH_72600_72595,Black,,,,,S
product_variation,281,138.62,,,,,,,,,,,,,,,,DK0A4XTH_72600_72596,Black,,,,,M
product_variation,281,138.62,,,,,,,,,,,,,,,,DK0A4XTH_72600_72597,Black,,,,,L
product_variation,281,138.62,,,,,,,,,,,,,,,,DK0A4XTH_72600_72598,Black,,,,,XL
product_variation,281,138.62,,,,,,,,,,,,,,,,DK0A4XTH_72600_72599,Black,,,,,XXL
product,282,112.18,Bodywarmer GEN HYBRID,"100% polyester.  Stevige, veelzijdige, warme en comfortabele bodywarmer. Reflecterende afwerking. Rekbare en gewatteerde inzetsels met deflectors. Beveiligde ritszakken op de heupen. Dit model biedt comfort en bewegingsvrijheid.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=399214&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=399214&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=399213&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,282,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,282,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,282,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,282,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,282,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_variation,282,112.18,,,,,,,,,,,,,,,,DK0A4XTD_82741_82737,Black,,,,,M
product_variation,282,112.18,,,,,,,,,,,,,,,,DK0A4XTD_82741_82738,Black,,,,,L
product_variation,282,112.18,,,,,,,,,,,,,,,,DK0A4XTD_82741_82739,Black,,,,,XL
product_variation,282,112.18,,,,,,,,,,,,,,,,DK0A4XTD_82741_82740,Black,,,,,XXL
product,283,14.62,#E190 Ladies' T-shirt long sleeve,"Effen kleuren 100%. katoen. Sport Grey: 85% katoen / 15% viscose. Voorgekrompen ringgesponnen katoen.  Fijne afwerking in ribboord voor een moderne look. Zijnaden. Comfortabele lichaamslengte. Moderne klassieke snit. Gesatineerd etiket. Oeko-Tex 100-certificaat. #langemouwen #ringgesponnen Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=154000&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=154000&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153999&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,283,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
