type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4
product,2418,15.64,Duo-pack Classic Sport (67-018-0),"95% katoen / 5% elasthan. Elastische toon op toon tailleband. Afwerking met dubbele stiksels. Geprint logo voor extra comfort. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391158&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Ondergoed,Slip,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391158&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391157&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2418,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2418,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2418,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2418,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2418,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2418,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2418,,,,,,,,,,,,,,Color,Light grey marl,RADIOBUTTONS,TRUE,
product_option,2418,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2418,15.64,,,,,,,,,,SC67018_40556_40543,Black,S,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40556_40545,Black,M,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40556_40546,Black,L,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40556_40547,Black,XL,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40556_40555,Black,XXL,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40557_40543,Light grey marl,,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40557_40545,Light grey marl,,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40557_40546,Light grey marl,,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40557_40547,Light grey marl,,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40557_40555,Light grey marl,,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40544_40543,White,,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40544_40545,White,,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40544_40546,White,,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40544_40547,White,,,,,,
product_variation,2418,15.64,,,,,,,,,,SC67018_40544_40555,White,,,,,,
product,2419,21.16,Duo Pack Classic Boxer (67-026-0),"95% katoen / 5% elasthan. Voorkant dubbel met opening. Elastische toon op toon tailleband. Afwerking met dubbele stiksels. Geprint logo voor extra comfort. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391160&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Ondergoed,Boxer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391160&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391159&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2419,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2419,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2419,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2419,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2419,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2419,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2419,,,,,,,,,,,,,,Color,Light grey marl,RADIOBUTTONS,TRUE,
product_option,2419,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2419,21.16,,,,,,,,,,SC67026_40549_40548,Black,S,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40549_40550,Black,M,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40549_40551,Black,L,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40549_40552,Black,XL,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40549_40558,Black,XXL,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40553_40548,Light grey marl,,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40553_40550,Light grey marl,,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40553_40551,Light grey marl,,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40553_40552,Light grey marl,,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40553_40558,Light grey marl,,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40554_40548,White,,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40554_40550,White,,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40554_40551,White,,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40554_40552,White,,,,,,
product_variation,2419,21.16,,,,,,,,,,SC67026_40554_40558,White,,,,,,
product,2420,23.52,Men's tartan lounge trousers,Geweven flanel 100% katoen. Broek met Schotse ruiten en zoomafwerking. Elastische tailleband met valse koordjes. Opgezette achterzak. Uitneembaar etiket.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391907&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391907&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387454&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2420,,,,,,,,,,,,,,Color,Red / Navy Check,RADIOBUTTONS,TRUE,
product_option,2420,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2420,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2420,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2420,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2420,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2420,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_variation,2420,23.52,,,,,,,,,,SFM083_58671_58669,Red / Navy Check,XS,,,,,
product_variation,2420,23.52,,,,,,,,,,SFM083_58671_58667,Red / Navy Check,S,,,,,
product_variation,2420,23.52,,,,,,,,,,SFM083_58671_58666,Red / Navy Check,M,,,,,
product_variation,2420,23.52,,,,,,,,,,SFM083_58671_58665,Red / Navy Check,L,,,,,
product_variation,2420,23.52,,,,,,,,,,SFM083_58671_58668,Red / Navy Check,XL,,,,,
product_variation,2420,23.52,,,,,,,,,,SFM083_58671_58670,Red / Navy Check,XXL,,,,,
product,2421,13.32,Men's Feel Good Stretch Crew Neck T-Shirt,96% katoen / 4% elasthan. Enzym wash voor een zacht aanvoelen. Zijnaden. Moderne lange pasvorm. Ronde hals in rib met nektape.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391909&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391909&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391908&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2421,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2421,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2421,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2421,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2421,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2421,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2421,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2421,13.32,,,,,,,,,,SFM121C_48282_48281,Black,S,,,,,
product_variation,2421,13.32,,,,,,,,,,SFM121C_48282_48283,Black,M,,,,,
product_variation,2421,13.32,,,,,,,,,,SFM121C_48282_48284,Black,L,,,,,
product_variation,2421,13.32,,,,,,,,,,SFM121C_48282_48285,Black,XL,,,,,
product_variation,2421,13.32,,,,,,,,,,SFM121C_48282_48286,Black,XXL,,,,,
product_variation,2421,11.8,,,,,,,,,,SFM121_48276_48275,White,,,,,,
product_variation,2421,11.8,,,,,,,,,,SFM121_48276_48277,White,,,,,,
product_variation,2421,11.8,,,,,,,,,,SFM121_48276_48278,White,,,,,,
product_variation,2421,11.8,,,,,,,,,,SFM121_48276_48279,White,,,,,,
product_variation,2421,11.8,,,,,,,,,,SFM121_48276_48280,White,,,,,,
product,2422,13.78,Men's Stretch Feel Good V-neck T-shirt,96% katoen / 4% elasthan. Enzym wash voor een zacht aanvoelen. Zijnaden. Moderne lange pasvorm. V-hals in rib met nektape.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391866&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391866&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391867&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2422,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2422,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2422,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2422,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2422,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2422,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2422,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2422,13.78,,,,,,,,,,SFM122C_48294_48293,Black,S,,,,,
product_variation,2422,13.78,,,,,,,,,,SFM122C_48294_48295,Black,M,,,,,
product_variation,2422,13.78,,,,,,,,,,SFM122C_48294_48296,Black,L,,,,,
product_variation,2422,13.78,,,,,,,,,,SFM122C_48294_48297,Black,XL,,,,,
product_variation,2422,13.78,,,,,,,,,,SFM122C_48294_48298,Black,XXL,,,,,
product_variation,2422,13.32,,,,,,,,,,SFM122_48288_48287,White,,,,,,
product_variation,2422,13.32,,,,,,,,,,SFM122_48288_48289,White,,,,,,
product_variation,2422,13.32,,,,,,,,,,SFM122_48288_48290,White,,,,,,
product_variation,2422,13.32,,,,,,,,,,SFM122_48288_48291,White,,,,,,
product_variation,2422,13.32,,,,,,,,,,SFM122_48288_48292,White,,,,,,
product,2423,22.18,Men's Feel Good Stretch Roll Neck Top,96% katoen / 4% elasthan. Single jersey. Rolkraag in dezelfde stof. Enzym gewassen voor een uniek zacht aanvoelen. Moderne aansluitende pasvorm.  Lange mouwen. Dubbeldraads gestikt aan de mouwen en zoom. Uitneembaar etiket.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2423,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2423,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2423,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2423,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2423,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2423,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_variation,2423,22.18,,,,,,,,,,SFM125_52763_52760,Black,S,,,,,
product_variation,2423,22.18,,,,,,,,,,SFM125_52763_52759,Black,M,,,,,
product_variation,2423,22.18,,,,,,,,,,SFM125_52763_52758,Black,L,,,,,
product_variation,2423,22.18,,,,,,,,,,SFM125_52763_52761,Black,XL,,,,,
product_variation,2423,22.18,,,,,,,,,,SFM125_52763_52762,Black,XXL,,,,,
product,2424,18.5,Unisex Striped T-shirt,100% katoen (Heather Grey: 85% katoen/ 15% viscose). Single jersey. Kraag in rib met elasthan. Nektape. Afwerking met dubbele stiksels aan de mouwen en onderaan. Uitneembaar etiket.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391864&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391864&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2424,,,,,,,,,,,,,,Color,White / Oxford Navy,RADIOBUTTONS,TRUE,
product_option,2424,,,,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,
product_option,2424,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2424,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2424,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2424,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2424,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2424,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_variation,2424,18.5,,,,,,,,,,SFM202_52772_52770,White / Oxford Navy,XXS,,,,,
product_variation,2424,18.5,,,,,,,,,,SFM202_52772_52768,White / Oxford Navy,XS,,,,,
product_variation,2424,18.5,,,,,,,,,,SFM202_52772_52766,White / Oxford Navy,S,,,,,
product_variation,2424,18.5,,,,,,,,,,SFM202_52772_52765,White / Oxford Navy,M,,,,,
product_variation,2424,18.5,,,,,,,,,,SFM202_52772_52764,White / Oxford Navy,L,,,,,
product_variation,2424,18.5,,,,,,,,,,SFM202_52772_52767,White / Oxford Navy,XL,,,,,
product_variation,2424,18.5,,,,,,,,,,SFM202_52772_52769,White / Oxford Navy,XXL,,,,,
product,2425,22.18,Long sleeved striped t-shirt,"100% katoen tricot. Unisex stijl, normale pasvorm. Geribde hals in stretchstof. Tricot nekband. Dubbelgestikt. Verwijderbaar label.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391863&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391863&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2425,,,,,,,,,,,,,,Color,White / Oxford Navy,RADIOBUTTONS,TRUE,
product_option,2425,,,,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,
product_option,2425,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2425,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2425,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2425,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2425,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2425,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_variation,2425,22.18,,,,,,,,,,SFM204XXS_62158_62157,White / Oxford Navy,XXS,,,,,
product_variation,2425,22.18,,,,,,,,,,SFM204_62160_62155,White / Oxford Navy,XS,,,,,
product_variation,2425,22.18,,,,,,,,,,SFM204_62160_62153,White / Oxford Navy,S,,,,,
product_variation,2425,22.18,,,,,,,,,,SFM204_62160_62152,White / Oxford Navy,M,,,,,
product_variation,2425,22.18,,,,,,,,,,SFM204_62160_62151,White / Oxford Navy,L,,,,,
product_variation,2425,22.18,,,,,,,,,,SFM204_62160_62154,White / Oxford Navy,XL,,,,,
product_variation,2425,22.18,,,,,,,,,,SFM204X_62159_62156,White / Oxford Navy,XXL,,,,,
product,2426,56.1,Unisex all in one,"80% katoen / 20% polyester (Heather Grey: 71% katoen, 23% polyester en 6% viscose). Geborsteld fleece aan de binnenkant. Platte naden aan de mouwopeningen. Polsen en enkels in ribboord. Nektape in de kraag. 2-delige capuchon met jerseyvoering. Kangoeroezak met platte naden. Wordt langs voor aangetrokken dankzij een ritssluiting. Fitted pasvorm. Afscheurbaar etiket.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391862&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391862&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2426,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2426,,,,,,,,,,,,,,Size,XXS/XS,RADIOBUTTONS,TRUE,
product_option,2426,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,
product_option,2426,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,
product_option,2426,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,
product_option,2426,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_variation,2426,56.1,,,,,,,,,,SFM470_58679_58678,Black,XXS/XS,,,,,
product_variation,2426,56.1,,,,,,,,,,SFM470_58679_58677,Black,S/M,,,,,
product_variation,2426,56.1,,,,,,,,,,SFM470_58679_58676,Black,L/XL,,,,,
product_variation,2426,56.1,,,,,,,,,,SFM470_58683_58678,Heather Grey,,,,,,
product_variation,2426,56.1,,,,,,,,,,SFM470_58683_58677,Heather Grey,,,,,,
product_variation,2426,56.1,,,,,,,,,,SFM470_58683_58676,Heather Grey,,,,,,
product_variation,2426,56.1,,,,,,,,,,SFM470_58686_58678,Navy,,,,,,
product_variation,2426,56.1,,,,,,,,,,SFM470_58686_58677,Navy,,,,,,
product_variation,2426,56.1,,,,,,,,,,SFM470_58686_58676,Navy,,,,,,
product,2427,35.36,Men's Brushed back Check Casual Shirt with Button-down Collar,"65% polyester / 35% viscose geborstelde keper. Superzacht shirt met aansluitende pasvorm. Smalle kraag met knoop, gebogen zoom. Dubbeldraadse stikseldetails. Achterstuk. Manchet met 1 knoop. Knopen met matte parelmoerglans. Uitneembaar label.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391903&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391903&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2427,,,,,,,,,,,,,,Color,Burgundy Check,RADIOBUTTONS,TRUE,
product_option,2427,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2427,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2427,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2427,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2427,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2427,,,,,,,,,,,,,,Color,Navy Check,RADIOBUTTONS,TRUE,
product_variation,2427,35.36,,,,,,,,,,SFM560_52778_52775,Burgundy Check,S,,,,,
product_variation,2427,35.36,,,,,,,,,,SFM560_52778_52774,Burgundy Check,M,,,,,
product_variation,2427,35.36,,,,,,,,,,SFM560_52778_52773,Burgundy Check,L,,,,,
product_variation,2427,35.36,,,,,,,,,,SFM560_52778_52776,Burgundy Check,XL,,,,,
product_variation,2427,35.36,,,,,,,,,,SFM560_52778_52777,Burgundy Check,XXL,,,,,
product_variation,2427,35.36,,,,,,,,,,SFM560_52779_52775,Navy Check,,,,,,
product_variation,2427,35.36,,,,,,,,,,SFM560_52779_52774,Navy Check,,,,,,
product_variation,2427,35.36,,,,,,,,,,SFM560_52779_52773,Navy Check,,,,,,
product_variation,2427,35.36,,,,,,,,,,SFM560_52779_52776,Navy Check,,,,,,
product_variation,2427,35.36,,,,,,,,,,SFM560_52779_52777,Navy Check,,,,,,
product,2428,16.26,Women's 3/4 Length Leggings,96% katoen / 4% elasthan. Single Jersey. Driekwart legging met elastische tailleband. Zomen met dubbele stiksels.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391861&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391861&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2428,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2428,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2428,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2428,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2428,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2428,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_variation,2428,16.26,,,,,,,,,,SK068_44986_44990,Black,XS,,,,,
product_variation,2428,16.26,,,,,,,,,,SK068_44986_44985,Black,S,,,,,
product_variation,2428,16.26,,,,,,,,,,SK068_44986_44987,Black,M,,,,,
product_variation,2428,16.26,,,,,,,,,,SK068_44986_44988,Black,L,,,,,
product_variation,2428,16.26,,,,,,,,,,SK068_44986_44989,Black,XL,,,,,
product,2429,13.32,Women's Retro Short,100% katoen (Heather Grey: 85% katoen / 15% viscose). Single Jersey. Short met retro look door details in contrastkleur. Elastische tailleband.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391860&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391860&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2429,,,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Color,Bright Pink / White,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Color,Burgundy / White,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Color,Heather Grey / Black,RADIOBUTTONS,TRUE,
product_option,2429,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,
product_variation,2429,13.32,,,,,,,,,,SK069_58688_44968,Black / Black,XS,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_58688_44963,Black / Black,S,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_58688_44965,Black / Black,M,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_58688_44966,Black / Black,L,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_58688_44967,Black / Black,XL,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_58688_58687,Black / Black,XXL,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44964_44968,Black / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44964_44963,Black / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44964_44965,Black / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44964_44966,Black / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44964_44967,Black / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44964_58687,Black / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62167_44968,Bright Pink / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62167_44963,Bright Pink / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62167_44965,Bright Pink / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62167_44966,Bright Pink / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62167_44967,Bright Pink / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62167_58687,Bright Pink / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62168_44968,Burgundy / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62168_44963,Burgundy / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62168_44965,Burgundy / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62168_44966,Burgundy / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62168_44967,Burgundy / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_62168_58687,Burgundy / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44969_44968,Heather Grey / Black,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44969_44963,Heather Grey / Black,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44969_44965,Heather Grey / Black,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44969_44966,Heather Grey / Black,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44969_44967,Heather Grey / Black,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44969_58687,Heather Grey / Black,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44970_44968,Red / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44970_44963,Red / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44970_44965,Red / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44970_44966,Red / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44970_44967,Red / White,,,,,,
product_variation,2429,13.32,,,,,,,,,,SK069_44970_58687,Red / White,,,,,,
