type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_variation_option_Size
product_option,39,,,,,,,,,,,,,,,Color,Kelly Green / White,RADIOBUTTONS,TRUE,,
product_option,39,,,,,,,,,,,,,,,Color,Sky Blue / White,RADIOBUTTONS,TRUE,,
product_variation,39,9.86,,,,,,,,,,,,B479_51311_51310,Black / Classic Red,,,,,,One Size
product_variation,39,9.86,,,,,,,,,,,,B479_51312_51310,Black / Gold,,,,,,
product_variation,39,9.86,,,,,,,,,,,,B479_51313_51310,Black / Heather Grey,,,,,,
product_variation,39,9.86,,,,,,,,,,,,B479_51314_51310,Black / White,,,,,,
product_variation,39,9.86,,,,,,,,,,,,B479_51315_51310,Bright Royal / White,,,,,,
product_variation,39,9.86,,,,,,,,,,,,B479_51317_51310,Classic Red / White,,,,,,
product_variation,39,9.86,,,,,,,,,,,,B479_51323_51310,French Navy / Sky Blue,,,,,,
product_variation,39,9.86,,,,,,,,,,,,B479_51324_51310,French Navy / White,,,,,,
product_variation,39,9.86,,,,,,,,,,,,B479_51326_51310,Kelly Green / White,,,,,,
product_variation,39,9.86,,,,,,,,,,,,B479_51328_51310,Sky Blue / White,,,,,,
product,40,5.26,Touchscreen Smart Gloves,95% acryl/ 4% polyester/ 1% elasthan. Handschoenen om touchscreen apparaten zoals smartphones te bedienen door middel van gemetaliseerde draden in 2 vingers en de duim.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219819&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Handschoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219819&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62591&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62592&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,40,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,40,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,
product_option,40,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,
product_variation,40,5.26,,,,,,,,,,,,B490_41276_41275,Black,,,,,,S/M
product_variation,40,5.26,,,,,,,,,,,,B490_41276_41277,Black,,,,,,L/XL
product,41,17.82,Bump Cap,100% nylon met PU coating. EN812 gecertificeerd. Uitneembare binnenkant van polycarbonaat. Zweetband van 100% Coolmax®. Reflecterende rand. Afneembare bovenkant. Mesh eyelets. Niet geschikt als veiligheidshelm om de gevolgen van vallende voorwerpen te voorkomen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219816&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219816&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219815&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62594&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,41,,,,,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,
product_option,41,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,41,,,,,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,
product_variation,41,17.82,,,,,,,,,,,,B535_25515_25513,Fluorescent Orange,,,,,,One Size
product_variation,41,17.82,,,,,,,,,,,,B535_25514_25513,Fluorescent Yellow,,,,,,
product,42,5.96,Laag profiel pet in geborsteld katoen,"100% geborsteld drillkatoen, 6 panelen, voorgevormde klep, verstelbare sluiting met metalen gesp en lus, verluchtingsgaatjes.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=219798&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219798&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,42,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,42,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,42,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,
product_option,42,,,,,,,,,,,,,,,Color,Forest Green / Taupe,RADIOBUTTONS,TRUE,,
product_option,42,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,42,,,,,,,,,,,,,,,Color,French Navy / Taupe,RADIOBUTTONS,TRUE,,
product_option,42,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,42,5.96,,,,,,,,,,,,B57_51335_51334,Black,,,,,,One Size
product_variation,42,5.96,,,,,,,,,,,,B57_51338_51334,Forest Green,,,,,,
product_variation,42,5.96,,,,,,,,,,,,B57_51339_51334,Forest Green / Taupe,,,,,,
product_variation,42,5.96,,,,,,,,,,,,B57_51340_51334,French Navy,,,,,,
product_variation,42,5.96,,,,,,,,,,,,B57_51342_51334,French Navy / Taupe,,,,,,
product_variation,42,5.96,,,,,,,,,,,,B57_51343_51334,White,,,,,,
product,43,5.4,Laag profiel pet in drillkatoen,"100% geborsteld drillkatoen, 6 panelen, voorgevormde klep, verstelbare sluiting met metalen gesp en lus, verluchtingsgaatjes.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=219797&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219797&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,43,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,43,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,43,,,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,
product_option,43,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,
product_option,43,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,43,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,
product_option,43,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,43,5.4,,,,,,,,,,,,B58_51345_51344,Black,,,,,,One Size
product_variation,43,5.4,,,,,,,,,,,,B58_51346_51344,Bottle Green,,,,,,
product_variation,43,5.4,,,,,,,,,,,,B58_51348_51344,Classic Red,,,,,,
product_variation,43,5.4,,,,,,,,,,,,B58_51349_51344,French Navy,,,,,,
product_variation,43,5.4,,,,,,,,,,,,B58_51350_51344,Light Grey,,,,,,
product_variation,43,5.4,,,,,,,,,,,,B58_51352_51344,White,,,,,,
product,44,5.5,5 Panel Contrast Snapback Cap,100% Twill katoen. 5 panelen. Platte klep met authentieke sticker. Contrast kleur voor klep en ventilatiegaatjes. Retro stijl snapback maatregelaar. TearAway-label.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219812&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219812&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62615&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62618&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62630&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62625&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,44,,,,,,,,,,,,,,,Color,Black / Classic Red,RADIOBUTTONS,TRUE,,
product_option,44,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,44,,,,,,,,,,,,,,,Color,Black / Fuchsia,RADIOBUTTONS,TRUE,,
product_option,44,,,,,,,,,,,,,,,Color,Black / Grey,RADIOBUTTONS,TRUE,,
product_option,44,,,,,,,,,,,,,,,Color,Black / Lime Green,RADIOBUTTONS,TRUE,,
product_option,44,,,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,
product_option,44,,,,,,,,,,,,,,,Color,Black / Surf Blue,RADIOBUTTONS,TRUE,,
product_option,44,,,,,,,,,,,,,,,Color,Black / Yellow,RADIOBUTTONS,TRUE,,
product_variation,44,5.5,,,,,,,,,,,,B610C_55859_55858,Black / Classic Red,,,,,,One Size
product_variation,44,5.5,,,,,,,,,,,,B610C_55860_55858,Black / Fuchsia,,,,,,
product_variation,44,5.5,,,,,,,,,,,,B610C_55861_55858,Black / Grey,,,,,,
product_variation,44,5.5,,,,,,,,,,,,B610C_55862_55858,Black / Lime Green,,,,,,
product_variation,44,5.5,,,,,,,,,,,,B610C_55863_55858,Black / Orange,,,,,,
product_variation,44,5.5,,,,,,,,,,,,B610C_55864_55858,Black / Surf Blue,,,,,,
product_variation,44,5.5,,,,,,,,,,,,B610C_55865_55858,Black / Yellow,,,,,,
product,45,12.62,Heritage baker boy Cap,61% polyester / 16% viscose / 13% acryl / 10% andere vezels. TearAway-label. Stof met visgraatmotief. Volledig gevoerd. Vastgestikte klep.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219811&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Beret,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219811&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,45,,,,,,,,,,,,,,,Color,Charcoal Herringbone,RADIOBUTTONS,TRUE,,
product_option,45,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,
product_option,45,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,
product_option,45,,,,,,,,,,,,,,,Color,Navy Herringbone,RADIOBUTTONS,TRUE,,
product_variation,45,12.62,,,,,,,,,,,,B628_61103_61102,Charcoal Herringbone,,,,,,S/M
product_variation,45,12.62,,,,,,,,,,,,B628_61103_61101,Charcoal Herringbone,,,,,,L/XL
product_variation,45,12.62,,,,,,,,,,,,B628_61104_61102,Navy Herringbone,,,,,,
product_variation,45,12.62,,,,,,,,,,,,B628_61104_61101,Navy Herringbone,,,,,,
product,46,5.64,Snapback truckerpet,"Voorpand en klep van 100% katoen, 100% Polyester mesh panelen achterkant, 5-pands ontwerp, Gekromde klep, Gekromde klep",https://media.europeancatalog.com/ws.php?act=download&mamfileid=62639&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62639&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62640&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62635&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,46,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Black / Fuchsia,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Black / Light Grey,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Bottle Green / Bottle Green,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Bright Royal / Bright Royal,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Bright Royal / White,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Burgundy / Light Grey,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Chocolate / Caramel,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Classic Red / Classic Red,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Classic Red / White,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,French Navy / French Navy,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,French Navy / White,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Graphite Grey / Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Olive Green / Black,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,Pure Green / White,RADIOBUTTONS,TRUE,,
product_option,46,,,,,,,,,,,,,,,Color,White / White,RADIOBUTTONS,TRUE,,
product_variation,46,5.64,,,,,,,,,,,,B640_38009_25417,Black,,,,,,One Size
product_variation,46,5.64,,,,,,,,,,,,B640_51353_25417,Black / Fuchsia,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_51354_25417,Black / Light Grey,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_25419_25417,Black / White,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_51355_25417,Bottle Green / Bottle Green,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_51356_25417,Bright Royal / Bright Royal,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_25422_25417,Bright Royal / White,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_51357_25417,Burgundy / Light Grey,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_37263_25417,Chocolate / Caramel,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_51358_25417,Classic Red / Classic Red,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_25420_25417,Classic Red / White,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_51359_25417,French Navy / French Navy,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_37264_25417,French Navy / White,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_55866_25417,Graphite Grey / Graphite Grey,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_55867_25417,Olive Green / Black,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_25421_25417,Pure Green / White,,,,,,
product_variation,46,5.64,,,,,,,,,,,,B640_51360_25417,White / White,,,,,,
product,47,5.4,Vintage Snapback Trucker,Voorkant in 100% polyester. Achterkant in 100% polyester mesh. Klep en voorkant gevoerd. Retro. Verstelbare druksluiting van plastic.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219810&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219810&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,47,,,,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,
product_option,47,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,47,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,
product_option,47,,,,,,,,,,,,,,,Color,Bright Royal / White,RADIOBUTTONS,TRUE,,
product_option,47,,,,,,,,,,,,,,,Color,Classic Red / White,RADIOBUTTONS,TRUE,,
product_option,47,,,,,,,,,,,,,,,Color,French Navy / White,RADIOBUTTONS,TRUE,,
product_option,47,,,,,,,,,,,,,,,Color,Fuchsia / White,RADIOBUTTONS,TRUE,,
product_option,47,,,,,,,,,,,,,,,Color,Lime Green / White,RADIOBUTTONS,TRUE,,
product_option,47,,,,,,,,,,,,,,,Color,Orange / White,RADIOBUTTONS,TRUE,,
product_option,47,,,,,,,,,,,,,,,Color,Purple / White,RADIOBUTTONS,TRUE,,
product_option,47,,,,,,,,,,,,,,,Color,Sky Blue / White,RADIOBUTTONS,TRUE,,
product_variation,47,5.4,,,,,,,,,,,,B645_51361_41265,Black / Black,,,,,,One Size
product_variation,47,5.4,,,,,,,,,,,,B645_51362_41265,Black / White,,,,,,
product_variation,47,5.4,,,,,,,,,,,,B645_51363_41265,Bright Royal / White,,,,,,
product_variation,47,5.4,,,,,,,,,,,,B645_51364_41265,Classic Red / White,,,,,,
product_variation,47,5.4,,,,,,,,,,,,B645_51365_41265,French Navy / White,,,,,,
product_variation,47,5.4,,,,,,,,,,,,B645_41266_41265,Fuchsia / White,,,,,,
product_variation,47,5.4,,,,,,,,,,,,B645_41267_41265,Lime Green / White,,,,,,
product_variation,47,5.4,,,,,,,,,,,,B645_41268_41265,Orange / White,,,,,,
product_variation,47,5.4,,,,,,,,,,,,B645_51366_41265,Purple / White,,,,,,
product_variation,47,5.4,,,,,,,,,,,,B645_41269_41265,Sky Blue / White,,,,,,
product,48,5.96,Pet Pro-Style in geborsteld katoen,"100% geborsteld drillkatoen, 6 panelen, voorgevormde klep, verluchtingsgaatjes, verstelbare sluiting met gesp.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=219796&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219796&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,48,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,48,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,48,,,,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,
product_option,48,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,
product_option,48,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,
product_option,48,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,48,,,,,,,,,,,,,,,Color,French Navy / Stone,RADIOBUTTONS,TRUE,,
product_option,48,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,48,,,,,,,,,,,,,,,Color,Stone,RADIOBUTTONS,TRUE,,
product_option,48,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,48,5.96,,,,,,,,,,,,B65_51368_51367,Black,,,,,,One Size
product_variation,48,5.96,,,,,,,,,,,,B65_51369_51367,Bright Royal,,,,,,
product_variation,48,5.96,,,,,,,,,,,,B65_51370_51367,Classic Red,,,,,,
product_variation,48,5.96,,,,,,,,,,,,B65_51371_51367,Forest Green,,,,,,
product_variation,48,5.96,,,,,,,,,,,,B65_51372_51367,French Navy,,,,,,
product_variation,48,5.96,,,,,,,,,,,,B65_51373_51367,French Navy / Stone,,,,,,
product_variation,48,5.96,,,,,,,,,,,,B65_51374_51367,Graphite Grey,,,,,,
product_variation,48,5.96,,,,,,,,,,,,B65_51375_51367,Stone,,,,,,
product_variation,48,5.96,,,,,,,,,,,,B65_51377_51367,White,,,,,,
product,49,8.02,Jersey Athleisure Baseball Cap,100% katoen jersey. 6 panelen. Voorgevormde klep. Zweetband en banden van twillkatoen. Gestructuurde voorpanden. Gestikte ventilatiegaatjes. Riempje van dezelfde stof met verstelbare gesp. TearAway-label.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219807&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219807&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62660&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62657&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,49,,,,,,,,,,,,,,,Color,Heather Graphite,RADIOBUTTONS,TRUE,,
product_option,49,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,49,,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,
product_variation,49,8.02,,,,,,,,,,,,B677_55869_55868,Heather Graphite,,,,,,One Size
product_variation,49,8.02,,,,,,,,,,,,B677_55870_55868,Heather Grey,,,,,,
product,50,8.02,Snapback met camouflageprint,100% twill katoen. 5panelen. Platte klep. Gestikte ventilatiegaatjes. Camouflagedetails. Retro stijl snapback maatregelaar. TearAway-label.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219806&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219806&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62667&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62663&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62664&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,50,,,,,,,,,,,,,,,Color,Black / Jungle Camo,RADIOBUTTONS,TRUE,,
product_option,50,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,50,,,,,,,,,,,,,,,Color,Black / Midnight Camo,RADIOBUTTONS,TRUE,,
product_option,50,,,,,,,,,,,,,,,Color,Jungle Camo / Black,RADIOBUTTONS,TRUE,,
product_variation,50,8.02,,,,,,,,,,,,B691_55872_55871,Black / Jungle Camo,,,,,,One Size
product_variation,50,8.02,,,,,,,,,,,,B691_55873_55871,Black / Midnight Camo,,,,,,
product_variation,50,8.02,,,,,,,,,,,,B691_55874_55871,Jungle Camo / Black,,,,,,
