type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10
product_variation,191,18.64,,,,,,,,,,CGPMD30_44221_44220,Denim / Heather Grey,,,,,XXL,,,,,,,
product_variation,191,18.64,,,,,,,,,,CGPMD30_44222_44215,Denim / Navy,,,,,,,,,,,,
product_variation,191,18.64,,,,,,,,,,CGPMD30_44222_44217,Denim / Navy,,,,,,,,,,,,
product_variation,191,18.64,,,,,,,,,,CGPMD30_44222_44218,Denim / Navy,,,,,,,,,,,,
product_variation,191,18.64,,,,,,,,,,CGPMD30_44222_44219,Denim / Navy,,,,,,,,,,,,
product_variation,191,18.64,,,,,,,,,,CGPMD30_44222_44220,Denim / Navy,,,,,,,,,,,,
product,192,22.22,Safran Sport,"100% voorgekrompen ringgesponnen gekamd katoen. Fijne piqué. Kraag en mouwuiteinden in rib 1x1met rand in contrastkleur Verstevigde knooplijst met 3 toon op toon knopen. Nektape, onderkant mouwuiteinden en knooplijst in contrastkleur. Zijnaden. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=276245&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276245&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276244&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,192,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,
product_option,192,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,192,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,192,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,192,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,192,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,192,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,,,,
product_option,192,,,,,,,,,,,,,Color,White / Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1198_49873,Navy / White,,,,,S,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1198_1193,Navy / White,,,,,M,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1198_1194,Navy / White,,,,,L,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1198_1195,Navy / White,,,,,XL,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1198_1196,Navy / White,,,,,XXL,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1199_49873,Red / White,,,,,,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1199_1193,Red / White,,,,,,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1199_1194,Red / White,,,,,,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1199_1195,Red / White,,,,,,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1199_1196,Red / White,,,,,,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1197_49873,White / Royal Blue,,,,,,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1197_1193,White / Royal Blue,,,,,,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1197_1194,White / Royal Blue,,,,,,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1197_1195,White / Royal Blue,,,,,,,,,,,,
product_variation,192,22.22,,,,,,,,,,CGPU413_1197_1196,White / Royal Blue,,,,,,,,,,,,
product,193,31.3,Skill Pro Polo Shirt,"100% voorgekrompen ringgesponnen gekamd katoen piqué. Nekband. Halve maan schouderstuk en ophanglus. 1x1 rib gebreide kraag & manchetten. Flatlock stiksel aan schouders & armsgaten om wrijving te vermijden voor extra comfort. Handig verborgen borstzak. Dubbel versterkt stikwerk voor duurzaamheid. Langere achterkant. Versterkte zijsplitten (visgraat & trens) voor comfort en bewegingsvrijheid & duurzaamheid. Viervoudige versterkt stiksel aan schouders & armgaten. Herpositionering van schoudernaden om wrijving te vermijden voor extra draagcomfort. Wasbaar op 60°C, geschikt voor de droger. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=276249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,193,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,193,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,193,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,193,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,193,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,193,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,193,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,193,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,193,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,193,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25223_25215,Black,,,,,S,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25223_25216,Black,,,,,M,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25223_25217,Black,,,,,L,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25223_25218,Black,,,,,XL,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25223_25219,Black,,,,,XXL,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25223_25220,Black,,,,,3XL,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25223_25221,Black,,,,,4XL,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25227_25215,Dark Grey,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25227_25216,Dark Grey,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25227_25217,Dark Grey,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25227_25218,Dark Grey,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25227_25219,Dark Grey,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25227_25220,Dark Grey,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25227_25221,Dark Grey,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25224_25215,Navy,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25224_25216,Navy,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25224_25217,Navy,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25224_25218,Navy,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25224_25219,Navy,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25224_25220,Navy,,,,,,,,,,,,
product_variation,193,31.3,,,,,,,,,,CGPUC10_25224_25221,Navy,,,,,,,,,,,,
product,194,27.2,Energy Pro Polo Shirt,"65% polyester / 35% voorgekrompen ringgesponnen gekamd katoen. Piqué. Nekband. Halve maan schouderstuk en ophanglus. Handig verborgen borstzak. Mouwzoom met dubbele topstiksels. Stikwerk aan schouders & armgaten om wrijving te vermijden voor extra draagcomfort. Langere achterkant. Versterkte zijsplitten (visgraat & trens). Dubbele versterkt stiksel voor extra sterkte. 1x1 rib gebreide kraag & manchetten. Eenvoudig onderhoud, wasbaar op 60°C, geschikt voor wasdroger. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=64043&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=64043&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,194,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,194,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,194,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,194,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,194,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,194,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,194,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,194,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,194,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,194,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25210_25194,Black,,,,,S,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25210_25195,Black,,,,,M,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25210_25196,Black,,,,,L,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25210_25197,Black,,,,,XL,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25210_25198,Black,,,,,XXL,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25210_25199,Black,,,,,3XL,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25210_25208,Black,,,,,4XL,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25214_25194,Dark Grey,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25214_25195,Dark Grey,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25214_25196,Dark Grey,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25214_25197,Dark Grey,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25214_25198,Dark Grey,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25214_25199,Dark Grey,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25214_25208,Dark Grey,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25211_25194,Navy,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25211_25195,Navy,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25211_25196,Navy,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25211_25197,Navy,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25211_25198,Navy,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25211_25199,Navy,,,,,,,,,,,,
product_variation,194,27.2,,,,,,,,,,CGPUC11_25211_25208,Navy,,,,,,,,,,,,
product,195,31.76,Coolpower Pro Polo Shirt,"100% polyester. Piqué. Nekband. Halve maan schouderstuk en ophanglus. Kraag in dezelfde stof. Opgenaaide borstzak. Dubbel versterkt stiksel voor duurzaamheid. Zijsplitten voor bewegingvrijheid. Herpositionering versterkt naden om wrijving te vermijden voor extra comfort. Open hem boord voor meer bewegingsvrijheid. Dubbel versterkt stiksel voor duurzaamheid. Makkelijk onderhoud, wasbaar op 60°C. Geschikt voor de wasdroger. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=209753&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=209753&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,195,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,195,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,195,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,195,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,195,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,195,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,195,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,195,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,195,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25084_25077,Black,,,,,S,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25084_25078,Black,,,,,M,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25084_25079,Black,,,,,L,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25084_25080,Black,,,,,XL,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25084_25081,Black,,,,,XXL,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25084_25082,Black,,,,,3XL,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25088_25077,Dark Grey,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25088_25078,Dark Grey,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25088_25079,Dark Grey,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25088_25080,Dark Grey,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25088_25081,Dark Grey,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25088_25082,Dark Grey,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25085_25077,Navy,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25085_25078,Navy,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25085_25079,Navy,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25085_25080,Navy,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25085_25081,Navy,,,,,,,,,,,,
product_variation,195,31.76,,,,,,,,,,CGPUC12_25085_25082,Navy,,,,,,,,,,,,
product,196,11.56,Id.001 Polo Shirt,"100% voorgekrompen ringgesponnen katoen (Heather Grey: 90% voorgekrompen ringgesponnen katoen / 10% viscose). Platte gebreide kraag in 1x1 rib. Mouwen niet in rib. Nektape. Verstevigde knooplijst met 2 toon op toon knopen. Zijnaden. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=276254&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276254&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276253&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Anthracite,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Atoll,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Chili Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Light Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Pixel Coral,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Real Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Sand,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_option,196,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43971_26161,Anthracite,,,,,S,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43971_26162,Anthracite,,,,,M,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43971_26163,Anthracite,,,,,L,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43971_26164,Anthracite,,,,,XL,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43971_26165,Anthracite,,,,,XXL,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_43967_26155,Anthracite,,,,,3XL,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_43967_47665,Anthracite,,,,,4XL,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47676_26161,Atoll,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47676_26162,Atoll,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47676_26163,Atoll,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47676_26164,Atoll,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47676_26165,Atoll,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_47666_26155,Atoll,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_47666_47665,Atoll,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26166_26161,Black,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26166_26162,Black,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26166_26163,Black,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26166_26164,Black,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26166_26165,Black,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_26157_26155,Black,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_26157_47665,Black,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26168_26161,Bottle Green,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26168_26162,Bottle Green,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26168_26163,Bottle Green,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26168_26164,Bottle Green,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26168_26165,Bottle Green,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_26160_26155,Bottle Green,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_26160_47665,Bottle Green,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47677_26161,Brown,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47677_26162,Brown,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47677_26163,Brown,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47677_26164,Brown,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47677_26165,Brown,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_47667_26155,Brown,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_47667_47665,Brown,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47678_26161,Chili Gold,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47678_26162,Chili Gold,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47678_26163,Chili Gold,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47678_26164,Chili Gold,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47678_26165,Chili Gold,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_47668_26155,Chili Gold,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_47668_47665,Chili Gold,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47679_26161,Fuchsia,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47679_26162,Fuchsia,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47679_26163,Fuchsia,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47679_26164,Fuchsia,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47679_26165,Fuchsia,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_47669_26155,Fuchsia,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_47669_47665,Fuchsia,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47680_26161,Heather Grey,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47680_26162,Heather Grey,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47680_26163,Heather Grey,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47680_26164,Heather Grey,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47680_26165,Heather Grey,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_47670_26155,Heather Grey,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_47670_47665,Heather Grey,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47681_26161,Kelly Green,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47681_26162,Kelly Green,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47681_26163,Kelly Green,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47681_26164,Kelly Green,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_47681_26165,Kelly Green,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43972_26161,Light Blue,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43972_26162,Light Blue,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43972_26163,Light Blue,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43972_26164,Light Blue,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43972_26165,Light Blue,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_43968_26155,Light Blue,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_43968_47665,Light Blue,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26167_26161,Navy,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26167_26162,Navy,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26167_26163,Navy,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26167_26164,Navy,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_26167_26165,Navy,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_26158_26155,Navy,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_26158_47665,Navy,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43973_26161,Orange,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43973_26162,Orange,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43973_26163,Orange,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43973_26164,Orange,,,,,,,,,,,,
product_variation,196,11.56,,,,,,,,,,CGPUI10C_43973_26165,Orange,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_43969_26155,Orange,,,,,,,,,,,,
product_variation,196,13.92,,,,,,,,,,CGPUI10CX_43969_47665,Orange,,,,,,,,,,,,
