type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_19,product_variation_option_Size
product_variation,1859,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA489_60874_54429,Wine / sporty grey,,,,,,
product_variation,1859,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA489_60874_54430,Wine / sporty grey,,,,,,
product,1860,17.56,Dames-sportpolo,"100% piquépolyester Cool Plus®.  Getailleerde snit en moderne look. Kraag en mouwuiteinden in contrasterende ribboord. Knoopsluiting met 4 knopen (contrasterend of effen, afhankelijk van het model). Zijsplitten. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=193276&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193276&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198677&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196132&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198599&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251452&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251447&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251453&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251451&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251457&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251450&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193277&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198595&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251455&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251456&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251446&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251448&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251454&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374971&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374975&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / sporty grey,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / Yellow,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Grey Heather,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime / Sporty Navy,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue / Sporty Navy,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,sporty grey / Black,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy / Red,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy / White,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue / sporty grey,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue / White / Red,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Red / Sporty Royal Blue,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White / sporty grey,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Sporty Navy,RADIOBUTTONS,TRUE,,
product_option,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Wine / sporty grey,RADIOBUTTONS,TRUE,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55809_54437,Black,,,,,,XS
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55809_54438,Black,,,,,,S
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55809_54439,Black,,,,,,M
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55809_54440,Black,,,,,,L
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55809_54441,Black,,,,,,XL
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55809_54442,Black,,,,,,XXL
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69743_54437,Black / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69743_54438,Black / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69743_54439,Black / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69743_54440,Black / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69743_54441,Black / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69743_54442,Black / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54443_54437,Black / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54443_54438,Black / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54443_54439,Black / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54443_54440,Black / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54443_54441,Black / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54443_54442,Black / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69744_54437,Black / Yellow,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69744_54438,Black / Yellow,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69744_54439,Black / Yellow,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69744_54440,Black / Yellow,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69744_54441,Black / Yellow,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69744_54442,Black / Yellow,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55810_54437,Grey Heather,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55810_54438,Grey Heather,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55810_54439,Grey Heather,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55810_54440,Grey Heather,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55810_54441,Grey Heather,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55810_54442,Grey Heather,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54444_54437,Lime / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54444_54438,Lime / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54444_54439,Lime / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54444_54440,Lime / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54444_54441,Lime / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54444_54442,Lime / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54446_54437,Red / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54446_54438,Red / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54446_54439,Red / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54446_54440,Red / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54446_54441,Red / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54446_54442,Red / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54447_54437,Sky Blue / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54447_54438,Sky Blue / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54447_54439,Sky Blue / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54447_54440,Sky Blue / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54447_54441,Sky Blue / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54447_54442,Sky Blue / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55812_54437,sporty grey / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55812_54438,sporty grey / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55812_54439,sporty grey / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55812_54440,sporty grey / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55812_54441,sporty grey / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55812_54442,sporty grey / Black,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55811_54437,Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55811_54438,Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55811_54439,Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55811_54440,Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55811_54441,Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55811_54442,Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69745_54437,Sporty Navy / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69745_54438,Sporty Navy / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69745_54439,Sporty Navy / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69745_54440,Sporty Navy / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69745_54441,Sporty Navy / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_69745_54442,Sporty Navy / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54445_54437,Sporty Navy / White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54445_54438,Sporty Navy / White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54445_54439,Sporty Navy / White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54445_54440,Sporty Navy / White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54445_54441,Sporty Navy / White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54445_54442,Sporty Navy / White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55813_54437,Sporty Royal Blue / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55813_54438,Sporty Royal Blue / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55813_54439,Sporty Royal Blue / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55813_54440,Sporty Royal Blue / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55813_54441,Sporty Royal Blue / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55813_54442,Sporty Royal Blue / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55814_54437,Sporty Royal Blue / White / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55814_54438,Sporty Royal Blue / White / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55814_54439,Sporty Royal Blue / White / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55814_54440,Sporty Royal Blue / White / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55814_54441,Sporty Royal Blue / White / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55814_54442,Sporty Royal Blue / White / Red,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55817_54437,White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55817_54438,White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55817_54439,White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55817_54440,White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55817_54441,White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55817_54442,White,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55815_54437,White / Red / Sporty Royal Blue,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55815_54438,White / Red / Sporty Royal Blue,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55815_54439,White / Red / Sporty Royal Blue,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55815_54440,White / Red / Sporty Royal Blue,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55815_54441,White / Red / Sporty Royal Blue,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55815_54442,White / Red / Sporty Royal Blue,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55816_54437,White / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55816_54438,White / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55816_54439,White / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55816_54440,White / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55816_54441,White / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_55816_54442,White / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54448_54437,White / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54448_54438,White / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54448_54439,White / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54448_54440,White / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54448_54441,White / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_54448_54442,White / Sporty Navy,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_60875_54437,Wine / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_60875_54438,Wine / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_60875_54439,Wine / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_60875_54440,Wine / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_60875_54441,Wine / sporty grey,,,,,,
product_variation,1860,17.56,,,,,,,,,,,,,,,,,,,,,,,,,PA490_60875_54442,Wine / sporty grey,,,,,,
product,1861,16.24,Polo korte mouwen volwassenen,100% polyester. Interlock. Contrasterend inzetstuk borst. Kraag in ribboord met nektape aan de binnenkant. Toon op toon  lijst met 3 knopen. Zijsplitten. Dubbel stiksel aan mouwuiteinden en onderkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=141397&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=141397&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=141396&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249552&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249560&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249559&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249551&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249561&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246632&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249558&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246635&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249550&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249549&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374970&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy / White,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red / White,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue / White,RADIOBUTTONS,TRUE,,
product_option,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Black,RADIOBUTTONS,TRUE,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60883_60876,Black / White,,,,,,S
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60883_60877,Black / White,,,,,,M
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60883_60878,Black / White,,,,,,L
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60883_60879,Black / White,,,,,,XL
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60883_60880,Black / White,,,,,,XXL
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60883_60881,Black / White,,,,,,3XL
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60883_60882,Black / White,,,,,,4XL
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60884_60876,Sporty Navy / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60884_60877,Sporty Navy / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60884_60878,Sporty Navy / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60884_60879,Sporty Navy / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60884_60880,Sporty Navy / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60884_60881,Sporty Navy / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60884_60882,Sporty Navy / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60885_60876,Sporty Red / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60885_60877,Sporty Red / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60885_60878,Sporty Red / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60885_60879,Sporty Red / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60885_60880,Sporty Red / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60885_60881,Sporty Red / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60885_60882,Sporty Red / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60886_60876,Sporty Royal Blue / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60886_60877,Sporty Royal Blue / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60886_60878,Sporty Royal Blue / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60886_60879,Sporty Royal Blue / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60886_60880,Sporty Royal Blue / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60886_60881,Sporty Royal Blue / White,,,,,,
