type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_variation_option_Size
product_variation,421,42.92,,,,,,,,,,,,,,,,,,H718X_57629_57623,Grey Marl,,,,,,,,,,,,,,,,,
product_variation,421,44.22,,,,,,,,,,,,,,,,,,H718XX_57628_57617,Grey Marl,,,,,,,,,,,,,,,,,
product_variation,421,41.26,,,,,,,,,,,,,,,,,,H718_57633_57624,Navy,,,,,,,,,,,,,,,,,
product_variation,421,41.26,,,,,,,,,,,,,,,,,,H718_57633_57622,Navy,,,,,,,,,,,,,,,,,
product_variation,421,41.26,,,,,,,,,,,,,,,,,,H718_57633_57620,Navy,,,,,,,,,,,,,,,,,
product_variation,421,41.26,,,,,,,,,,,,,,,,,,H718_57633_57619,Navy,,,,,,,,,,,,,,,,,
product_variation,421,41.26,,,,,,,,,,,,,,,,,,H718_57633_57618,Navy,,,,,,,,,,,,,,,,,
product_variation,421,41.26,,,,,,,,,,,,,,,,,,H718_57633_57621,Navy,,,,,,,,,,,,,,,,,
product_variation,421,42.92,,,,,,,,,,,,,,,,,,H718X_57631_57623,Navy,,,,,,,,,,,,,,,,,
product_variation,421,44.22,,,,,,,,,,,,,,,,,,H718XX_57632_57617,Navy,,,,,,,,,,,,,,,,,
product,422,38.32,Men's Lightweight V Cardigan,50% katoen / 50% acryl. Cardigan met v-hals. 6 toon op toon knopen. Rib aan de kraag.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394191&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Henbury,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394191&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,422,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,422,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,422,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,422,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,422,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,422,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,422,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,422,38.32,,,,,,,,,,,,,,,,,,H722_41131_41130,Black,,,,,,,,,,,,,,,,,S
product_variation,422,38.32,,,,,,,,,,,,,,,,,,H722_41131_41132,Black,,,,,,,,,,,,,,,,,M
product_variation,422,38.32,,,,,,,,,,,,,,,,,,H722_41131_41133,Black,,,,,,,,,,,,,,,,,L
product_variation,422,38.32,,,,,,,,,,,,,,,,,,H722_41131_41134,Black,,,,,,,,,,,,,,,,,XL
product_variation,422,39.96,,,,,,,,,,,,,,,,,,H722X_41138_41137,Black,,,,,,,,,,,,,,,,,XXL
product_variation,422,38.32,,,,,,,,,,,,,,,,,,H722_41136_41130,Navy,,,,,,,,,,,,,,,,,
product_variation,422,38.32,,,,,,,,,,,,,,,,,,H722_41136_41132,Navy,,,,,,,,,,,,,,,,,
product_variation,422,38.32,,,,,,,,,,,,,,,,,,H722_41136_41133,Navy,,,,,,,,,,,,,,,,,
product_variation,422,38.32,,,,,,,,,,,,,,,,,,H722_41136_41134,Navy,,,,,,,,,,,,,,,,,
product_variation,422,39.96,,,,,,,,,,,,,,,,,,H722X_41140_41137,Navy,,,,,,,,,,,,,,,,,
product,423,38.32,Ladies' Lightweight V Cardigan,50% katoen / 50% acryl. Modieuze v-neck in fijne rib met 7 knopen. Detail aan de mouwuiteinden. Twee voorzakken. Parelmoeren knoopjes.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394190&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Henbury,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394190&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,423,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,423,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,423,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,423,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,423,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,423,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,423,38.32,,,,,,,,,,,,,,,,,,H723_31576_31572,Black,,,,,,,,,,,,,,,,,S
product_variation,423,38.32,,,,,,,,,,,,,,,,,,H723_31576_31573,Black,,,,,,,,,,,,,,,,,M
product_variation,423,38.32,,,,,,,,,,,,,,,,,,H723_31576_31574,Black,,,,,,,,,,,,,,,,,L
product_variation,423,38.32,,,,,,,,,,,,,,,,,,H723_31576_31575,Black,,,,,,,,,,,,,,,,,XL
product_variation,423,38.32,,,,,,,,,,,,,,,,,,H723_31577_31572,Navy,,,,,,,,,,,,,,,,,
product_variation,423,38.32,,,,,,,,,,,,,,,,,,H723_31577_31573,Navy,,,,,,,,,,,,,,,,,
product_variation,423,38.32,,,,,,,,,,,,,,,,,,H723_31577_31574,Navy,,,,,,,,,,,,,,,,,
product_variation,423,38.32,,,,,,,,,,,,,,,,,,H723_31577_31575,Navy,,,,,,,,,,,,,,,,,
product,424,37,Roll-Neck Jumper,"50% katoen / 50% acryl. Rolkraagtrui uit fijn breisel met lange mouwen voor mannen. Semimodieuze mouw met 1x1 geribde rolkraag, zoom en manchetten. Uitneembaar label.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387470&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Henbury,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387470&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,424,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,424,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,424,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,424,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,424,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,424,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,424,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,424,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,424,37,,,,,,,,,,,,,,,,,,H727_52223_52221,Black,,,,,,,,,,,,,,,,,XS
product_variation,424,37,,,,,,,,,,,,,,,,,,H727_52223_52219,Black,,,,,,,,,,,,,,,,,S
product_variation,424,37,,,,,,,,,,,,,,,,,,H727_52223_52218,Black,,,,,,,,,,,,,,,,,M
product_variation,424,37,,,,,,,,,,,,,,,,,,H727_52223_52217,Black,,,,,,,,,,,,,,,,,L
product_variation,424,37,,,,,,,,,,,,,,,,,,H727_52223_52220,Black,,,,,,,,,,,,,,,,,XL
product_variation,424,38.32,,,,,,,,,,,,,,,,,,H727X_52224_52222,Black,,,,,,,,,,,,,,,,,XXL
product_variation,424,39.96,,,,,,,,,,,,,,,,,,H727XX_52225_52216,Black,,,,,,,,,,,,,,,,,3XL
product,425,7.1,Ultra soft microfibre hair towel,80% polyester / 20% polyamide. Zachte en sneldrogende stof. Handig systeem om het haar samen te houden dankzij een bevestigingsknoop. Stiksels en knoop in een contrastkleur. Afmetingen:<br/>30 x 70 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200383&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200383&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200382&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200381&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200375&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200378&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200379&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200385&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200384&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,425,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,425,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,425,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,425,,,,,,,,,,,,,,,,,,,,,Color,Off White / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,425,7.1,,,,,,,,,,,,,,,,,,K105_54654_54653,Dark Grey / Orange,,,,,,,,,,,,,,,,,One Size
product_variation,425,7.1,,,,,,,,,,,,,,,,,,K105_54655_54653,Fuchsia / Navy,,,,,,,,,,,,,,,,,
product_variation,425,7.1,,,,,,,,,,,,,,,,,,K105_54656_54653,Off White / Dark Grey,,,,,,,,,,,,,,,,,
product,426,2.06,Washandje,"100% katoen. Met effen boord van 3 cm breed voor eenvoudige personalisatie. Ophanglus. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=65113&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=65113&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,426,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,426,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,426,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,426,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,426,2.06,,,,,,,,,,,,,,,,,,K107C_53189_53186,Dark Grey,,,,,,,,,,,,,,,,,One Size
product_variation,426,2.06,,,,,,,,,,,,,,,,,,K107C_53190_53186,Navy,,,,,,,,,,,,,,,,,
product_variation,426,2.06,,,,,,,,,,,,,,,,,,K107_53193_53187,White,,,,,,,,,,,,,,,,,
product,427,9.86,Sporthanddoek,"100% katoen. Met effen boord van 6cm voor de personalisatie en ophanglusje. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=401788&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401788&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,427,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,427,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,427,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,427,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,427,9.86,,,,,,,,,,,,,,,,,,K108_40130_40129,Black,,,,,,,,,,,,,,,,,One Size
product_variation,427,9.86,,,,,,,,,,,,,,,,,,K108_40131_40129,Navy,,,,,,,,,,,,,,,,,
product_variation,427,9.86,,,,,,,,,,,,,,,,,,K108_40132_40129,White,,,,,,,,,,,,,,,,,
product,428,23.56,Strandlaken,"100% katoen.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=422318&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422318&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422319&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206281&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206280&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=65117&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Azur Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Bordeaux,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Burnt Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Mastic,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,True Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,428,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_8095_8103,Azur Blue,,,,,,,,,,,,,,,,,One Size
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_19858_8103,Black,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_19857_8103,Bordeaux,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_8101_8103,Burnt Orange,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_12585_8103,Chocolate,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_8102_8103,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_8096_8103,Forest Green,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_38959_8103,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_19855_8103,Light Grey,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_38898_8103,Lime,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_8097_8103,Mastic,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_8098_8103,Navy,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_19854_8103,Pale Pink,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_8099_8103,Red,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_38957_8103,Royal Blue,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_38900_8103,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,428,23.56,,,,,,,,,,,,,,,,,,K111C_38901_8103,True Yellow,,,,,,,,,,,,,,,,,
product_variation,428,18.46,,,,,,,,,,,,,,,,,,K111_8086_8085,White,,,,,,,,,,,,,,,,,
product,429,8.2,Handdoek,"100% katoen.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=206282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206281&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206280&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Azur Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Bordeaux,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Burnt Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Mastic,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,True Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,429,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_8018_8026,Azur Blue,,,,,,,,,,,,,,,,,One Size
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_19863_8026,Black,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_19862_8026,Bordeaux,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_8024_8026,Burnt Orange,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_12586_8026,Chocolate,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_8025_8026,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_8019_8026,Forest Green,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_38953_8026,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_19860_8026,Light Grey,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_38902_8026,Lime,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_8020_8026,Mastic,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_8021_8026,Navy,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_19859_8026,Pale Pink,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_8022_8026,Red,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_38951_8026,Royal Blue,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_38904_8026,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,429,8.2,,,,,,,,,,,,,,,,,,K112C_38905_8026,True Yellow,,,,,,,,,,,,,,,,,
product_variation,429,6.9,,,,,,,,,,,,,,,,,,K112_7983_7986,White,,,,,,,,,,,,,,,,,
product,430,16.16,Badhanddoek,"100% katoen.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=206282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206281&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206280&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Azur Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Bordeaux,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Burnt Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Mastic,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
