type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_variation_option_Size,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12
product_variation,2128,56.36,,,,,,,,R18OR_38112_38111,Fluorescent Orange,,,,,,,,,,,,,L,,,
product_variation,2128,56.36,,,,,,,,R18OR_38112_38115,Fluorescent Orange,,,,,,,,,,,,,XL,,,
product_variation,2128,56.36,,,,,,,,R18OR_38112_38116,Fluorescent Orange,,,,,,,,,,,,,XXL,,,
product_variation,2128,56.36,,,,,,,,R18_5236_23206,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2128,56.36,,,,,,,,R18_5236_5232,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2128,56.36,,,,,,,,R18_5236_5233,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2128,56.36,,,,,,,,R18_5236_5234,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2128,56.36,,,,,,,,R18_5236_5235,Fluorescent Yellow,,,,,,,,,,,,,,,,
product,2129,57.38,Holkam Ladies' Padded Jacket,100% polyester ripstop met inductie AC StormDri. Gewatteerde voering in 100% polyester 150g/m². 2 zakken met rits. Elastische mouwuiteinden verstelbaar met klittenband. Aanrijgkoord aan de onderkant. Handgevuld. Stormoverslag. Licht en warm. Ritssluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70967&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70967&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70966&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2129,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2129,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2129,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2129,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2129,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2129,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2129,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2129,57.38,,,,,,,,R181F_31619_31621,Black,,,,,,,,,,,,,XS,,,
product_variation,2129,57.38,,,,,,,,R181F_31619_31613,Black,,,,,,,,,,,,,S,,,
product_variation,2129,57.38,,,,,,,,R181F_31619_31614,Black,,,,,,,,,,,,,M,,,
product_variation,2129,57.38,,,,,,,,R181F_31619_31615,Black,,,,,,,,,,,,,L,,,
product_variation,2129,57.38,,,,,,,,R181F_31619_31616,Black,,,,,,,,,,,,,XL,,,
product_variation,2129,57.38,,,,,,,,R181F_31620_31621,Navy,,,,,,,,,,,,,,,,
product_variation,2129,57.38,,,,,,,,R181F_31620_31613,Navy,,,,,,,,,,,,,,,,
product_variation,2129,57.38,,,,,,,,R181F_31620_31614,Navy,,,,,,,,,,,,,,,,
product_variation,2129,57.38,,,,,,,,R181F_31620_31615,Navy,,,,,,,,,,,,,,,,
product_variation,2129,57.38,,,,,,,,R181F_31620_31616,Navy,,,,,,,,,,,,,,,,
product,2130,61.98,Holkam Down Feel Jacket,100% polyester ripstop met inductie AC StormDri. Gewatteerde voering in 100% polyester 150g/m². 2 zakken met rits. Elastische mouwuiteinden verstelbaar met klittenband. Aanrijgkoord aan de onderkant. Handgevuld. Stormoverslag. Licht en warm. Ritssluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70969&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70969&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70968&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2130,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2130,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2130,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2130,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2130,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2130,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2130,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2130,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2130,61.98,,,,,,,,R181M_31611_31605,Black,,,,,,,,,,,,,S,,,
product_variation,2130,61.98,,,,,,,,R181M_31611_31606,Black,,,,,,,,,,,,,M,,,
product_variation,2130,61.98,,,,,,,,R181M_31611_31607,Black,,,,,,,,,,,,,L,,,
product_variation,2130,61.98,,,,,,,,R181M_31611_31608,Black,,,,,,,,,,,,,XL,,,
product_variation,2130,61.98,,,,,,,,R181M_31611_31609,Black,,,,,,,,,,,,,XXL,,,
product_variation,2130,61.98,,,,,,,,R181M_31611_31610,Black,,,,,,,,,,,,,3XL,,,
product_variation,2130,61.98,,,,,,,,R181M_31612_31605,Navy,,,,,,,,,,,,,,,,
product_variation,2130,61.98,,,,,,,,R181M_31612_31606,Navy,,,,,,,,,,,,,,,,
product_variation,2130,61.98,,,,,,,,R181M_31612_31607,Navy,,,,,,,,,,,,,,,,
product_variation,2130,61.98,,,,,,,,R181M_31612_31608,Navy,,,,,,,,,,,,,,,,
product_variation,2130,61.98,,,,,,,,R181M_31612_31609,Navy,,,,,,,,,,,,,,,,
product_variation,2130,61.98,,,,,,,,R181M_31612_31610,Navy,,,,,,,,,,,,,,,,
product,2131,33.36,Hdi Quest Lightweight Stowable Jacket,"100% nylon. Winddicht, waterdicht tot 3.000mm en ademend 1000g/m²/24h. Licht. Volledige ritssluiting in contrastkleur. Getapete naden. Zijzakken (1 met ritssluiting). Elastische mouwuiteinden. Geïntegreerde elastische capuchon. Verstelbaar aanrijgkoord. Geprint label. Opvouwbaar in een meegeleverd opbergtasje.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70971&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70971&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70972&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70975&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70976&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70977&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70973&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2131,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Color,Fennel / Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Color,Lime / Royal,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Color,Navy / Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2131,,,,,,,,,,,Color,Royal / Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50615_50621,Black / Orange,,,,,,,,,,,,,XS,,,
product_variation,2131,33.36,,,,,,,,R189X_50615_50614,Black / Orange,,,,,,,,,,,,,S,,,
product_variation,2131,33.36,,,,,,,,R189X_50615_50616,Black / Orange,,,,,,,,,,,,,M,,,
product_variation,2131,33.36,,,,,,,,R189X_50615_50617,Black / Orange,,,,,,,,,,,,,L,,,
product_variation,2131,33.36,,,,,,,,R189X_50615_50618,Black / Orange,,,,,,,,,,,,,XL,,,
product_variation,2131,33.36,,,,,,,,R189X_50615_50619,Black / Orange,,,,,,,,,,,,,XXL,,,
product_variation,2131,33.36,,,,,,,,R189X_50615_50620,Black / Orange,,,,,,,,,,,,,3XL,,,
product_variation,2131,33.36,,,,,,,,R189X_50622_50621,Fennel / Pink,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50622_50614,Fennel / Pink,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50622_50616,Fennel / Pink,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50622_50617,Fennel / Pink,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50622_50618,Fennel / Pink,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50622_50619,Fennel / Pink,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50622_50620,Fennel / Pink,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50623_50621,Lime / Royal,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50623_50614,Lime / Royal,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50623_50616,Lime / Royal,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50623_50617,Lime / Royal,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50623_50618,Lime / Royal,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50623_50619,Lime / Royal,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50623_50620,Lime / Royal,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50624_50621,Navy / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50624_50614,Navy / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50624_50616,Navy / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50624_50617,Navy / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50624_50618,Navy / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50624_50619,Navy / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50624_50620,Navy / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50626_50621,Royal / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50626_50614,Royal / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50626_50616,Royal / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50626_50617,Royal / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50626_50618,Royal / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50626_50619,Royal / Lime,,,,,,,,,,,,,,,,
product_variation,2131,33.36,,,,,,,,R189X_50626_50620,Royal / Lime,,,,,,,,,,,,,,,,
product,2132,64.28,Womens Snow Bird Hooded Jacket,Buitenkant: 100% Nylon 20D. Voering: 100% Nylon 20D. Gewatteerd met 100% polyester 220g/m². Geïntegreerde capuchon. Beschermt tegen lichte regen en is winddicht. Ritsluiting. Voorzakken met rits. Getailleerde snit. Zachte elastisch mouwuiteinden. Gewatteerd. Handgevuld. Voelt zacht en licht aan. Erg warm maar toch licht. Eenvoudig op te bergen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70992&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70992&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70993&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70986&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70987&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70990&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70991&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152108&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392297&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392298&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,2132,,,,,,,,,,,Color,Black / Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2132,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2132,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2132,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2132,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2132,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2132,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2132,,,,,,,,,,,Color,Grey / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2132,,,,,,,,,,,Color,Navy / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2132,,,,,,,,,,,Color,Ocean Blue / Lime Punch,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2132,,,,,,,,,,,Color,Royal Blue / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48226_48225,Black / Lime,,,,,,,,,,,,,XS,,,
product_variation,2132,64.28,,,,,,,,R194F_48226_48227,Black / Lime,,,,,,,,,,,,,S,,,
product_variation,2132,64.28,,,,,,,,R194F_48226_48228,Black / Lime,,,,,,,,,,,,,M,,,
product_variation,2132,64.28,,,,,,,,R194F_48226_48229,Black / Lime,,,,,,,,,,,,,L,,,
product_variation,2132,64.28,,,,,,,,R194F_48226_48230,Black / Lime,,,,,,,,,,,,,XL,,,
product_variation,2132,64.28,,,,,,,,R194F_48226_58005,Black / Lime,,,,,,,,,,,,,XXL,,,
product_variation,2132,64.28,,,,,,,,R194F_48231_48225,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48231_48227,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48231_48228,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48231_48229,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48231_48230,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48231_58005,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48232_48225,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48232_48227,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48232_48228,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48232_48229,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48232_48230,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48232_58005,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_49989_48225,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_49989_48227,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_49989_48228,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_49989_48229,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_49989_48230,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_49989_58005,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48233_48225,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48233_48227,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48233_48228,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48233_48229,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48233_48230,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2132,64.28,,,,,,,,R194F_48233_58005,Royal Blue / Navy,,,,,,,,,,,,,,,,
product,2133,64.28,Mens Snow Bird Hooded Jacket,Buitenkant: 100% Nylon 20D. Voering: 100% Nylon 20D. Gewatteerd met 100% polyester 220g/m². Geïntegreerde capuchon. Beschermt tegen lichte regen en is winddicht. Ritsluiting. Voorzakken met rits. Zachte elastisch mouwuiteinden. Gewatteerd. Handgevuld. Voelt zacht en licht aan. Erg warm maar toch licht. Eenvoudig op te bergen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152095&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152095&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152094&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70996&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71001&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71005&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152093&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152098&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392294&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392295&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392293&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392292&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392296&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,2133,,,,,,,,,,,Color,Black / Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2133,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2133,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2133,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2133,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2133,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2133,,,,,,,,,,,Color,Grey / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2133,,,,,,,,,,,Color,Navy / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2133,,,,,,,,,,,Color,Ocean Blue / Lime Punch,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2133,,,,,,,,,,,Color,Royal Blue / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48235_48234,Black / Lime,,,,,,,,,,,,,S,,,
product_variation,2133,64.28,,,,,,,,R194M_48235_48236,Black / Lime,,,,,,,,,,,,,M,,,
product_variation,2133,64.28,,,,,,,,R194M_48235_48237,Black / Lime,,,,,,,,,,,,,L,,,
product_variation,2133,64.28,,,,,,,,R194M_48235_48238,Black / Lime,,,,,,,,,,,,,XL,,,
product_variation,2133,64.28,,,,,,,,R194M_48235_48239,Black / Lime,,,,,,,,,,,,,XXL,,,
product_variation,2133,64.28,,,,,,,,R194M_48240_48234,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48240_48236,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48240_48237,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48240_48238,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48240_48239,Grey / Orange,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48241_48234,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48241_48236,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48241_48237,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48241_48238,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48241_48239,Navy / Yellow,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_49990_48234,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_49990_48236,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_49990_48237,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_49990_48238,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_49990_48239,Ocean Blue / Lime Punch,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48242_48234,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48242_48236,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48242_48237,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48242_48238,Royal Blue / Navy,,,,,,,,,,,,,,,,
product_variation,2133,64.28,,,,,,,,R194M_48242_48239,Royal Blue / Navy,,,,,,,,,,,,,,,,
product,2134,45.88,Urban Cheltenham Jacket,Buitenkant en voering 100% polyester taffeta met acryl coating met een ruitvormig motief. Binnenkant gevoerd met 100% polyester 4 oz. Beschermt tegen lichte regen en is winddicht. Kraag in velour rib. Ritsluiting en stormoverslag met 2 drukknopen. 2 voorzakken met drukknopen. 2 drukknopen aan de achterkant. Borstzak aan binnenkant,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71016&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71016&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,2134,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2134,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2134,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2134,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2134,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2134,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2134,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2134,45.88,,,,,,,,R195X_37910_37913,Black,,,,,,,,,,,,,S,,,
product_variation,2134,45.88,,,,,,,,R195X_37910_37912,Black,,,,,,,,,,,,,M,,,
product_variation,2134,45.88,,,,,,,,R195X_37910_37909,Black,,,,,,,,,,,,,L,,,
product_variation,2134,45.88,,,,,,,,R195X_37910_37914,Black,,,,,,,,,,,,,XL,,,
product_variation,2134,45.88,,,,,,,,R195X_37910_37915,Black,,,,,,,,,,,,,XXL,,,
product_variation,2134,45.88,,,,,,,,R195X_37911_37913,Navy,,,,,,,,,,,,,,,,
product_variation,2134,45.88,,,,,,,,R195X_37911_37912,Navy,,,,,,,,,,,,,,,,
product_variation,2134,45.88,,,,,,,,R195X_37911_37909,Navy,,,,,,,,,,,,,,,,
product_variation,2134,45.88,,,,,,,,R195X_37911_37914,Navy,,,,,,,,,,,,,,,,
product_variation,2134,45.88,,,,,,,,R195X_37911_37915,Navy,,,,,,,,,,,,,,,,
