type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_variation_option_Size,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26
product_variation,1837,13.54,,,,,,,,,,,,,,,,,,,,,PA462_45666_45670,White,,,,,,,,,,,XL,,,,,,
product_variation,1837,13.54,,,,,,,,,,,,,,,,,,,,,PA462_45666_45671,White,,,,,,,,,,,XXL,,,,,,
product_variation,1837,13.54,,,,,,,,,,,,,,,,,,,,,PA462_45666_45672,White,,,,,,,,,,,3XL,,,,,,
product_variation,1837,13.54,,,,,,,,,,,,,,,,,,,,,PA462_45666_45673,White,,,,,,,,,,,4XL,,,,,,
product,1838,20.16,Unisex Omkeerbaar Sportshirt,100% polyester. Omkeerbaar. 2 op elkaar genaaide lagen stof van 150g/m2. Ronde hals met enkelvoudig stiksel. De onderkant is open voor eenvoudige bewerking. Zijnaden met dubbele stiksels.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193257&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Sportshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193257&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193256&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193252&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193348&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193351&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193349&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193255&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193254&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193251&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193253&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193350&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375003&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375004&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1838,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54334_45674,Black / White,,,,,,,,,,,XS,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54334_45676,Black / White,,,,,,,,,,,S,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54334_45677,Black / White,,,,,,,,,,,M,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54334_45678,Black / White,,,,,,,,,,,L,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54334_45679,Black / White,,,,,,,,,,,XL,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54334_45680,Black / White,,,,,,,,,,,XXL,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54334_45681,Black / White,,,,,,,,,,,3XL,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54334_45682,Black / White,,,,,,,,,,,4XL,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_55584_45674,Sporty Navy / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_55584_45676,Sporty Navy / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_55584_45677,Sporty Navy / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_55584_45678,Sporty Navy / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_55584_45679,Sporty Navy / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_55584_45680,Sporty Navy / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_55584_45681,Sporty Navy / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_55584_45682,Sporty Navy / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54335_45674,Sporty Red / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54335_45676,Sporty Red / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54335_45677,Sporty Red / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54335_45678,Sporty Red / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54335_45679,Sporty Red / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54335_45680,Sporty Red / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54335_45681,Sporty Red / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_54335_45682,Sporty Red / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_45683_45674,Sporty Royal Blue / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_45683_45676,Sporty Royal Blue / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_45683_45677,Sporty Royal Blue / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_45683_45678,Sporty Royal Blue / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_45683_45679,Sporty Royal Blue / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_45683_45680,Sporty Royal Blue / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_45683_45681,Sporty Royal Blue / White,,,,,,,,,,,,,,,,,
product_variation,1838,20.16,,,,,,,,,,,,,,,,,,,,,PA464_45683_45682,Sporty Royal Blue / White,,,,,,,,,,,,,,,,,
product,1839,17.8,Herensportshirt,"50% polyester Top Cool® / 50 % polyester. Lichte stof. Ademend achterpand dankzij honinggraatstructuur voor extra comfort. Modieuze reflecterende inzetstukken aan de voor- en achterkant. Korte mouwen met gecontrasteerde biesjes aan de voor- en achterkant. Gecontrasteerde nektape. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=193249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193248&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193250&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=211428&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=211426&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=211433&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193222&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193223&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193247&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193231&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=211430&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=211429&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193221&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193232&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198108&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=211427&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375001&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375002&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,1839,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1839,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1839,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1839,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1839,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1839,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1839,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1839,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1839,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1839,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45226_45225,Black / Silver,,,,,,,,,,,XS,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45226_45227,Black / Silver,,,,,,,,,,,S,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45226_45228,Black / Silver,,,,,,,,,,,M,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45226_45229,Black / Silver,,,,,,,,,,,L,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45226_45230,Black / Silver,,,,,,,,,,,XL,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45226_45231,Black / Silver,,,,,,,,,,,XXL,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45226_45232,Black / Silver,,,,,,,,,,,3XL,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45226_45233,Black / Silver,,,,,,,,,,,4XL,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45234_45225,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45234_45227,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45234_45228,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45234_45229,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45234_45230,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45234_45231,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45234_45232,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1839,17.8,,,,,,,,,,,,,,,,,,,,,PA465_45234_45233,White / Silver,,,,,,,,,,,,,,,,,
product,1840,14.96,Damessportshirt,"50% polyester TopCool® / 50 % polyester. Getailleerde snit. Lichte stof. Ademend achterpand dankzij honinggraatstructuur voor extra comfort. Modieuze reflecterende inzetstukken aan de voor- en achterkant. Korte mouwen met gecontrasteerde biesjes aan de voor- en achterkant. Gecontrasteerde nektape. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=193346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193229&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193230&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193223&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193222&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193228&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193226&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193225&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193224&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193221&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375000&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374999&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1840,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1840,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1840,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1840,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1840,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1840,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1840,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1840,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45236_45235,Black / Silver,,,,,,,,,,,XS,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45236_45237,Black / Silver,,,,,,,,,,,S,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45236_45238,Black / Silver,,,,,,,,,,,M,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45236_45239,Black / Silver,,,,,,,,,,,L,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45236_45240,Black / Silver,,,,,,,,,,,XL,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45236_45241,Black / Silver,,,,,,,,,,,XXL,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45242_45235,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45242_45237,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45242_45238,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45242_45239,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45242_45240,White / Silver,,,,,,,,,,,,,,,,,
product_variation,1840,14.96,,,,,,,,,,,,,,,,,,,,,PA466_45242_45241,White / Silver,,,,,,,,,,,,,,,,,
product,1841,4.78,Tweekleurig sport-t-shirt unisex,"100% polyester.Gecontrasteerde raglan mouwen en overstiksels op gecontrasteerde vlakken aan de mouwuiteinden. Afwerking met dubbele stiksels. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=193301&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193301&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198330&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193300&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193302&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198324&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198333&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193298&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193299&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198326&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198328&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374997&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374998&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / Aqua Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Color,Fine Grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Turquoise / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Color,Orange / Fine Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Fine Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1841,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,1841,4.78,,,,,,,,,,,,,,,,,,,,,PA467PROMO_64934_64926,Black / Aqua Blue,,,,,,,,,,,XS,,,,,,
product_variation,1841,4.78,,,,,,,,,,,,,,,,,,,,,PA467PROMO_64934_64927,Black / Aqua Blue,,,,,,,,,,,S,,,,,,
product_variation,1841,4.78,,,,,,,,,,,,,,,,,,,,,PA467PROMO_64934_64928,Black / Aqua Blue,,,,,,,,,,,M,,,,,,
product_variation,1841,4.78,,,,,,,,,,,,,,,,,,,,,PA467PROMO_64934_64929,Black / Aqua Blue,,,,,,,,,,,L,,,,,,
product_variation,1841,4.78,,,,,,,,,,,,,,,,,,,,,PA467PROMO_64934_64930,Black / Aqua Blue,,,,,,,,,,,XL,,,,,,
product_variation,1841,4.78,,,,,,,,,,,,,,,,,,,,,PA467PROMO_64934_64931,Black / Aqua Blue,,,,,,,,,,,XXL,,,,,,
product_variation,1841,4.78,,,,,,,,,,,,,,,,,,,,,PA467PROMO_64934_64932,Black / Aqua Blue,,,,,,,,,,,3XL,,,,,,
product_variation,1841,4.78,,,,,,,,,,,,,,,,,,,,,PA467PROMO_64934_64933,Black / Aqua Blue,,,,,,,,,,,4XL,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45252_45243,Fine Grey / Black,,,,,,,,,,,,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45252_45245,Fine Grey / Black,,,,,,,,,,,,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45252_45246,Fine Grey / Black,,,,,,,,,,,,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45252_45247,Fine Grey / Black,,,,,,,,,,,,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45252_45248,Fine Grey / Black,,,,,,,,,,,,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45252_45249,Fine Grey / Black,,,,,,,,,,,,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45252_45250,Fine Grey / Black,,,,,,,,,,,,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45252_45251,Fine Grey / Black,,,,,,,,,,,,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45253_45243,Light Turquoise / Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45253_45245,Light Turquoise / Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1841,14.64,,,,,,,,,,,,,,,,,,,,,PA467_45253_45246,Light Turquoise / Dark Grey,,,,,,,,,,,,,,,,,
