type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_media_gallery_image_url_31
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Color,Sage,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77177_77170,26.76,Black,XS,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77177_77171,26.76,Black,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77177_77172,26.76,Black,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77177_77173,26.76,Black,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77177_77174,26.76,Black,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77177_77175,26.76,Black,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77177_77176,26.76,Black,3XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77178_77170,26.76,Deep Navy,XS,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77178_77171,26.76,Deep Navy,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77178_77172,26.76,Deep Navy,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77178_77173,26.76,Deep Navy,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77178_77174,26.76,Deep Navy,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77178_77175,26.76,Deep Navy,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77178_77176,26.76,Deep Navy,3XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77179_77170,26.76,Red,XS,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77179_77171,26.76,Red,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77179_77172,26.76,Red,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77179_77173,26.76,Red,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77179_77174,26.76,Red,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77179_77175,26.76,Red,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77179_77176,26.76,Red,3XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77180_77170,26.76,Sage,XS,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77180_77171,26.76,Sage,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77180_77172,26.76,Sage,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77180_77173,26.76,Sage,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77180_77174,26.76,Sage,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77180_77175,26.76,Sage,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,ubXvaYoi0wZwJkj9,,,,,,,,,,,,,,,,,,,PK761_77180_77176,26.76,Sage,3XL,,,,,,,,,,,,,,,,,,,,,,,
product,Aml1hIl4oEC7u94x,Lederen herenriem,"100% leder. Rundnerfleder, anilineafwerking. Bolle riem gemaakt in Italië. Breedte: 3,5 cm. Keuze uit 4 maten. Metalen gesp. Zit in een zwart katoenen tasje, voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=279299&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban Premium,Kledingaccessoires,Riem,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279299&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279297&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356057&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356056&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356055&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 1,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 2,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 3,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 4,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Color,Burnt Brown,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 1,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 2,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 3,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 4,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Color,Deep Brown,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 1,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 2,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 3,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 4,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76021_76017,62.76,Black,Taille 1,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76021_76018,62.76,Black,Taille 2,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76021_76019,62.76,Black,Taille 3,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76021_76020,62.76,Black,Taille 4,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76022_76017,62.76,Burnt Brown,Taille 1,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76022_76018,62.76,Burnt Brown,Taille 2,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76022_76019,62.76,Burnt Brown,Taille 3,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76022_76020,62.76,Burnt Brown,Taille 4,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76023_76017,62.76,Deep Brown,Taille 1,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76023_76018,62.76,Deep Brown,Taille 2,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76023_76019,62.76,Deep Brown,Taille 3,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Aml1hIl4oEC7u94x,,,,,,,,,,,,,,,,,,,PK820_76023_76020,62.76,Deep Brown,Taille 4,,,,,,,,,,,,,,,,,,,,,,,
product,BUadSkWxZjbaiAPY,Vintage lederen herenriem,"100% leder. Rundnerfleder, anilineafwerking. Platte riem gemaakt in Italië. Keuze uit 4 maten. Metalen gesp. Zit in een zwart katoenen tasje, voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=302732&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban Premium,Kledingaccessoires,Riem,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302732&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302733&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302734&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302735&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302743&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302731&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422510&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422509&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422514&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 1,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 2,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 3,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 4,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Cognac,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 1,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 2,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 3,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 4,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,PK821_76028_76024,63.54,Black,Taille 1,,,,,,,,,,,,,,,,,,,,,,,
product_variation,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,PK821_76028_76025,63.54,Black,Taille 2,,,,,,,,,,,,,,,,,,,,,,,
product_variation,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,PK821_76028_76026,63.54,Black,Taille 3,,,,,,,,,,,,,,,,,,,,,,,
product_variation,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,PK821_76028_76027,63.54,Black,Taille 4,,,,,,,,,,,,,,,,,,,,,,,
product_variation,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,PK821_76029_76024,63.54,Dark Cognac,Taille 1,,,,,,,,,,,,,,,,,,,,,,,
product_variation,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,PK821_76029_76025,63.54,Dark Cognac,Taille 2,,,,,,,,,,,,,,,,,,,,,,,
product_variation,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,PK821_76029_76026,63.54,Dark Cognac,Taille 3,,,,,,,,,,,,,,,,,,,,,,,
product_variation,BUadSkWxZjbaiAPY,,,,,,,,,,,,,,,,,,,PK821_76029_76027,63.54,Dark Cognac,Taille 4,,,,,,,,,,,,,,,,,,,,,,,
product,aLBkNn4T51E4Yoss,Herenriem in suède,"100% leder. Bovenkant: kalfsnerfleder, suèdineafwerking. Onderkant: rundnerfleder, anilineafwerking. Platte riem gemaakt in Italië. Breedte: 3,25 cm. Keuze uit 4 maten. Metalen gesp. Zit in een zwart katoenen tasje, voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=356054&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban Premium,Kledingaccessoires,Riem,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356054&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356053&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356052&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,,,,,Color,Cognac,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 1,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 2,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 3,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 4,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 1,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 2,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 3,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,,,,,Size,Taille 4,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,PK822_76034_76030,57.86,Cognac,Taille 1,,,,,,,,,,,,,,,,,,,,,,,
product_variation,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,PK822_76034_76031,57.86,Cognac,Taille 2,,,,,,,,,,,,,,,,,,,,,,,
product_variation,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,PK822_76034_76032,57.86,Cognac,Taille 3,,,,,,,,,,,,,,,,,,,,,,,
product_variation,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,PK822_76034_76033,57.86,Cognac,Taille 4,,,,,,,,,,,,,,,,,,,,,,,
product_variation,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,PK822_76035_76030,57.86,Deep Navy,Taille 1,,,,,,,,,,,,,,,,,,,,,,,
product_variation,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,PK822_76035_76031,57.86,Deep Navy,Taille 2,,,,,,,,,,,,,,,,,,,,,,,
product_variation,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,PK822_76035_76032,57.86,Deep Navy,Taille 3,,,,,,,,,,,,,,,,,,,,,,,
product_variation,aLBkNn4T51E4Yoss,,,,,,,,,,,,,,,,,,,PK822_76035_76033,57.86,Deep Navy,Taille 4,,,,,,,,,,,,,,,,,,,,,,,
product,ysNwDOoTu9vJVX6x,Oxford-herenhemd lange mouwen,"100% gekamd katoen. Oxford stof. Passende snit. Button-down overhemd kraag. Knoop met wit pareleffect op alle kleuren. Knoopsluiting middenvoor. Gevoerd rugjuk met plooien. Lange mouwen met verstelbare manchetten met afgeronde hoeken en geknoopt lipje. Geen merklabel, alleen een Tear Away label voor eenvoudige personalisatie. Gemaakt in Portugal.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=397812&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban Premium,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397812&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397813&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379886&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379883&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379884&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367713&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367712&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=402031&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=402030&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,ysNwDOoTu9vJVX6x,,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ysNwDOoTu9vJVX6x,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ysNwDOoTu9vJVX6x,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ysNwDOoTu9vJVX6x,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ysNwDOoTu9vJVX6x,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ysNwDOoTu9vJVX6x,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ysNwDOoTu9vJVX6x,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ysNwDOoTu9vJVX6x,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,ysNwDOoTu9vJVX6x,,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Lavender,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
