type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_media_gallery_image_url_31,product_media_gallery_image_url_32,product_media_gallery_image_url_33,product_media_gallery_image_url_34,product_media_gallery_image_url_35,product_media_gallery_image_url_36,product_media_gallery_image_url_37,product_media_gallery_image_url_38,product_media_gallery_image_url_39,product_media_gallery_image_url_40,product_media_gallery_image_url_41,product_media_gallery_image_url_42,product_media_gallery_image_url_43,product_media_gallery_image_url_44,product_media_gallery_image_url_45,product_media_gallery_image_url_46,product_media_gallery_image_url_47
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,Petrol,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,Plum,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,Sand,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,Sapphire Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,Sunflower,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,Surf Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,True Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_19788_19787,2.74,Black,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52812_19787,2.74,Bottle Green,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_20754_19787,2.74,Bright Red,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_20755_19787,2.74,Bright Royal,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_24936_19787,2.74,Burgundy,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52813_19787,2.74,Caramel,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_30967_19787,2.74,Chocolate,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_20757_19787,2.74,Classic Pink,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52814_19787,2.74,Classic Red,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52815_19787,2.74,Coral,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52816_19787,2.74,Cornflower Blue,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52817_19787,2.74,Cranberry,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52818_19787,2.74,Emerald,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_20758_19787,2.74,French Navy,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_24937_19787,2.74,Fuchsia,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_38275_19787,2.74,Graphite Grey,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_38276_19787,2.74,Kelly Green,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52819_19787,2.74,Kiwi,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52820_19787,2.74,Lavender,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52821_19787,2.74,Lemon,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52822_19787,2.74,Light Grey,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_20759_19787,2.74,Lime Green,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52823_19787,2.74,Mint Green,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52824_19787,2.74,Mustard,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101_11377_11376,2.18,Natural,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52825_19787,2.74,Olive Green,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_20760_19787,2.74,Orange,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52828_19787,2.74,Orange rust,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52826_19787,2.74,Petrol,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52827_19787,2.74,Plum,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_24939_19787,2.74,Purple,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52829_19787,2.74,Sand,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52830_19787,2.74,Sapphire Blue,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52831_19787,2.74,Sky Blue,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_24940_19787,2.74,Sunflower,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_20761_19787,2.74,Surf Blue,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52832_19787,2.74,True Pink,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_20753_19787,2.74,White,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,lPc7JwUVaDpGeKDl,,,,,,,,,,,,,,,,,W101C_52833_19787,2.74,Yellow,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,jgMK17yYBQgAhOee,Cotton Party Bag for Life,100% katoen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391979&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Westford Mill,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391979&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72502&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72504&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72506&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72503&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72505&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,jgMK17yYBQgAhOee,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,jgMK17yYBQgAhOee,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,jgMK17yYBQgAhOee,,,,,,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,jgMK17yYBQgAhOee,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,jgMK17yYBQgAhOee,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,jgMK17yYBQgAhOee,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,jgMK17yYBQgAhOee,,,,,,,,,,,,,,,,,W103C_58781_58780,1.5,Black,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,jgMK17yYBQgAhOee,,,,,,,,,,,,,,,,,W103_58784_58779,1.36,Natural,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,jgMK17yYBQgAhOee,,,,,,,,,,,,,,,,,W103C_58786_58780,1.5,White,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,aPMLGwaoxcBO4sTf,Canvas Classic Shopper,100% canvas katoen. Kan in de hand of over de schouder gedragen worden. Lengte hengsels: 58cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391980&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Westford Mill,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391980&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72514&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72515&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,aPMLGwaoxcBO4sTf,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,aPMLGwaoxcBO4sTf,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,aPMLGwaoxcBO4sTf,,,,,,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,aPMLGwaoxcBO4sTf,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,aPMLGwaoxcBO4sTf,,,,,,,,,,,,,,,,,W108C_70701_70700,6.88,Black,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,aPMLGwaoxcBO4sTf,,,,,,,,,,,,,,,,,W108_22463_22462,6.18,Natural,One Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,nsgSc2oTrZyJZRuz,Katoenen gymtas,"100% Katoen, Sluiting met trekkoord, Het natuurlijke" alternatief voor polyester gymtassen",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391981&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Westford Mill,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391981&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72540&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72547&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72520&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72535&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72543&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72541&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72542&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Bright Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Classic Pink / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Emerald,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Lavender / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Lime Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Mustard,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,nsgSc2oTrZyJZRuz,,,,,,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
