type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_media_gallery_image_url_7
product_option,xg4s00Tm7t6bxhqF,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_variation,xg4s00Tm7t6bxhqF,,,,,,,,,,,,BE8800C_31230_31227,13.86,Black,S,,,,,,
product_variation,xg4s00Tm7t6bxhqF,,,,,,,,,,,,BE8800C_31230_31228,13.86,Black,M,,,,,,
product_variation,xg4s00Tm7t6bxhqF,,,,,,,,,,,,BE8800C_31230_31229,13.86,Black,L,,,,,,
product_variation,xg4s00Tm7t6bxhqF,,,,,,,,,,,,BE8800C_31231_31227,13.86,Dark Grey Heather,S,,,,,,
product_variation,xg4s00Tm7t6bxhqF,,,,,,,,,,,,BE8800C_31231_31228,13.86,Dark Grey Heather,M,,,,,,
product_variation,xg4s00Tm7t6bxhqF,,,,,,,,,,,,BE8800C_31231_31229,13.86,Dark Grey Heather,L,,,,,,
product_variation,xg4s00Tm7t6bxhqF,,,,,,,,,,,,BE8800_31226_31223,13.86,White,S,,,,,,
product_variation,xg4s00Tm7t6bxhqF,,,,,,,,,,,,BE8800_31226_31224,13.86,White,M,,,,,,
product_variation,xg4s00Tm7t6bxhqF,,,,,,,,,,,,BE8800_31226_31225,13.86,White,L,,,,,,
product,R4AdSgHzZIfG5wCn,Ladies' flowy rolled-cuff T-shirt,65% polyester / 35% viscose. Rolzoommouwen. Ruwe afwerking. Laag uitgesneden zoom. Soepel vallend model.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401060&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Bella + Canvas,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401060&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401061&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Color,Dark Grey Heather,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Color,Heather Deep Teal,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Color,Heather Olive,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Color,Mauve,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,R4AdSgHzZIfG5wCn,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55937_55935,13.86,Black,S,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55937_55934,13.86,Black,M,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55937_55933,13.86,Black,L,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55937_55936,13.86,Black,XL,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55938_55935,13.86,Dark Grey Heather,S,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55938_55934,13.86,Dark Grey Heather,M,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55938_55933,13.86,Dark Grey Heather,L,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55938_55936,13.86,Dark Grey Heather,XL,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55939_55935,13.86,Heather Deep Teal,S,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55939_55934,13.86,Heather Deep Teal,M,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55939_55933,13.86,Heather Deep Teal,L,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55939_55936,13.86,Heather Deep Teal,XL,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55940_55935,13.86,Heather Olive,S,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55940_55934,13.86,Heather Olive,M,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55940_55933,13.86,Heather Olive,L,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55940_55936,13.86,Heather Olive,XL,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55942_55935,13.86,Mauve,S,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55942_55934,13.86,Mauve,M,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55942_55933,13.86,Mauve,L,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55942_55936,13.86,Mauve,XL,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55944_55935,13.86,White,S,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55944_55934,13.86,White,M,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55944_55933,13.86,White,L,,,,,,
product_variation,R4AdSgHzZIfG5wCn,,,,,,,,,,,,BE8804_55944_55936,13.86,White,XL,,,,,,
product,LFP4C8cEGnDsk0M5,Ladies' flowy high neck tank top,65% polyester / 35% viscose. Hoekige snit. Opstaande kraag. Naadafwerking achteraan. Soepel vallend model.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401062&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Bella + Canvas,Kleding,Top,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401062&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401063&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Color,Heather Stone,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Color,Mauve,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Color,Peach,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,LFP4C8cEGnDsk0M5,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55949_55947,13.86,Black,S,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55949_55946,13.86,Black,M,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55949_55945,13.86,Black,L,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55949_55948,13.86,Black,XL,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55951_55947,13.86,Heather Stone,S,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55951_55946,13.86,Heather Stone,M,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55951_55945,13.86,Heather Stone,L,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55951_55948,13.86,Heather Stone,XL,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55952_55947,13.86,Mauve,S,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55952_55946,13.86,Mauve,M,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55952_55945,13.86,Mauve,L,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55952_55948,13.86,Mauve,XL,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55953_55947,13.86,Peach,S,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55953_55946,13.86,Peach,M,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55953_55945,13.86,Peach,L,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55953_55948,13.86,Peach,XL,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55954_55947,13.86,White,S,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55954_55946,13.86,White,M,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55954_55945,13.86,White,L,,,,,,
product_variation,LFP4C8cEGnDsk0M5,,,,,,,,,,,,BE8809_55954_55948,13.86,White,XL,,,,,,
product,4vLOq8f50HxYbeWb,Women's Flowy Cropped Tee,65% polyester / 35% viscose. T-shirt ronde hals. Trendy korte snit. Klassieke mouwen. Zijnaden.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401066&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Bella + Canvas,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401066&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401067&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Color,Dark Grey Heather,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Color,Heather Dust,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Color,Mauve,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,4vLOq8f50HxYbeWb,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61143_61141,11.6,Black,S,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61143_61140,11.6,Black,M,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61143_61139,11.6,Black,L,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61143_61142,11.6,Black,XL,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61144_61141,11.6,Dark Grey Heather,S,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61144_61140,11.6,Dark Grey Heather,M,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61144_61139,11.6,Dark Grey Heather,L,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61144_61142,11.6,Dark Grey Heather,XL,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61145_61141,11.6,Heather Dust,S,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61145_61140,11.6,Heather Dust,M,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61145_61139,11.6,Heather Dust,L,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61145_61142,11.6,Heather Dust,XL,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61146_61141,11.6,Mauve,S,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61146_61140,11.6,Mauve,M,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61146_61139,11.6,Mauve,L,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61146_61142,11.6,Mauve,XL,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61147_61141,11.6,White,S,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61147_61140,11.6,White,M,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61147_61139,11.6,White,L,,,,,,
product_variation,4vLOq8f50HxYbeWb,,,,,,,,,,,,BE8882_61147_61142,11.6,White,XL,,,,,,
product,NKaj7YwonnTbJVO1,Premium Gymsac,210D Polyester (210D Nylon voor de kleur Silver). Waterafstotende stof. Versterkte hoeken met metalen eyelets.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152589&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152589&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152588&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152587&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152634&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152596&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152629&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Fluorescent Pink,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Gold,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Green Olive,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Lime Green,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Ocean Blue,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Pink,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Sapphire Blue,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,Surf Blue,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NKaj7YwonnTbJVO1,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
