type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_media_gallery_image_url_31,product_media_gallery_image_url_32,product_media_gallery_image_url_33,product_media_gallery_image_url_34,product_media_gallery_image_url_35,product_media_gallery_image_url_36,product_media_gallery_image_url_37,product_media_gallery_image_url_38,product_media_gallery_image_url_39,product_media_gallery_image_url_40,product_media_gallery_image_url_41
product_option,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62387_62384,19.24,Hi Vis Orange,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62387_62383,19.24,Hi Vis Orange,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62387_62382,19.24,Hi Vis Orange,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62387_62385,19.24,Hi Vis Orange,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62387_62386,19.24,Hi Vis Orange,XXL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62387_62381,19.24,Hi Vis Orange,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62388_62384,19.24,Hi Vis Yellow,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62388_62383,19.24,Hi Vis Yellow,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62388_62382,19.24,Hi Vis Yellow,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62388_62385,19.24,Hi Vis Yellow,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62388_62386,19.24,Hi Vis Yellow,XXL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,TzQh7g2dQgsNZPWI,,,,,,,,,,,,,YHVJ210_62388_62381,19.24,Hi Vis Yellow,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,yUGg0FuNVveSEtbD,Signalisatie promotiehesjes met reflecterende rand,100% polyester. Reflecterende rand voor extra zichtbaarheid. 10 cm elastiek en 10 cm klittenbandsluiting op elke zijde zodat het in de breedte verstelbaar is op de borst en voor meer draagcomfort. Groot oppervlak voor decoratie aan de voor- en achterzijde.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72610&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Yoko,Kleding,Overgooier,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72610&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72608&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72609&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393703&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393704&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393702&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Fluo Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Paramedic Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Raspberry,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Sapphire,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,Child,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,yUGg0FuNVveSEtbD,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52923_52920,5.38,Black,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52923_52922,5.38,Black,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52923_52921,5.38,Black,L/XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52923_62389,5.38,Black,XXL/3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52924_52920,5.38,Fluo Pink,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52924_52922,5.38,Fluo Pink,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52924_52921,5.38,Fluo Pink,L/XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52924_62389,5.38,Fluo Pink,XXL/3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52925_52920,5.38,Grey,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52925_52922,5.38,Grey,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52925_52921,5.38,Grey,L/XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52925_62389,5.38,Grey,XXL/3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52928_52920,5.38,Lime,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52928_52922,5.38,Lime,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52928_52921,5.38,Lime,L/XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52928_62389,5.38,Lime,XXL/3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52929_52920,5.38,Navy,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52929_52922,5.38,Navy,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52929_52921,5.38,Navy,L/XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52929_62389,5.38,Navy,XXL/3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52926_52920,5.38,Orange,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52926_52922,5.38,Orange,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52926_52921,5.38,Orange,L/XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52926_62389,5.38,Orange,XXL/3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52930_52920,5.38,Paramedic Green,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52930_52922,5.38,Paramedic Green,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52930_52921,5.38,Paramedic Green,L/XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52930_62389,5.38,Paramedic Green,XXL/3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52931_52920,5.38,Purple,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52931_52922,5.38,Purple,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52931_52921,5.38,Purple,L/XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52931_62389,5.38,Purple,XXL/3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52932_52920,5.38,Raspberry,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52932_52922,5.38,Raspberry,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52932_52921,5.38,Raspberry,L/XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52932_62389,5.38,Raspberry,XXL/3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52933_52920,5.38,Red,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52933_52922,5.38,Red,S/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,yUGg0FuNVveSEtbD,,,,,,,,,,,,,YHVJ259_52933_52921,5.38,Red,L/XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
