type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product_option,7pqcvJJxaaSif7Ie,,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,7pqcvJJxaaSif7Ie,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,7pqcvJJxaaSif7Ie,,,,,,,,,,,,Color,Vanilla White,RADIOBUTTONS,TRUE,,,,,,,
product_option,7pqcvJJxaaSif7Ie,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229_55240_55238,5.16,Black,One Size,,,,,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229_55241_55238,5.16,Crimson Red,One Size,,,,,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229_55242_55238,5.16,Dark Grey,One Size,,,,,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229_55243_55238,5.16,Dusty Blue,One Size,,,,,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229_55244_55238,5.16,Dusty Pink,One Size,,,,,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229_55245_55238,5.16,Fuchsia,One Size,,,,,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229_55246_55238,5.16,Lime Green,One Size,,,,,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229_55247_55238,5.16,Midnight Blue,One Size,,,,,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229N_55248_55239,4.86,Natural,One Size,,,,,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229_55249_55238,5.16,Turquoise,One Size,,,,,,,,,,,
product_variation,7pqcvJJxaaSif7Ie,,,,,,,,KI0229_55250_55238,5.16,Vanilla White,One Size,,,,,,,,,,,
product,alYnD0jTXVpchOcD,Grote tas van jute/katoen met binnenvoering,"Grote reistas van jutecanvas en katoen (juco). Katoenen voering, binnenzak met rits, plooi en hengsels van 65 cm in dezelfde stof en kleur. Sluit met magnetische drukknopen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210404&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210404&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67601&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,alYnD0jTXVpchOcD,,,,,,,,,,,,Color,Washed Crimson Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,alYnD0jTXVpchOcD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,alYnD0jTXVpchOcD,,,,,,,,,,,,Color,Washed Midnight Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,alYnD0jTXVpchOcD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,alYnD0jTXVpchOcD,,,,,,,,,,,,Color,Washed Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,alYnD0jTXVpchOcD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,alYnD0jTXVpchOcD,,,,,,,,KI0231_55257_55255,18.34,Washed Crimson Red,One Size,,,,,,,,,,,
product_variation,alYnD0jTXVpchOcD,,,,,,,,KI0231_55259_55255,18.34,Washed Midnight Blue,One Size,,,,,,,,,,,
product_variation,alYnD0jTXVpchOcD,,,,,,,,KI0231N_55260_55256,15.34,Washed Natural,One Size,,,,,,,,,,,
product,R6XXgPLA57PBJvOT,Reistas,"Reistas in 900D polyester met contrasterende afwerking langs de ritssluiting. Voering van 210D polyester. Contrasterende hengsels en schouderriem, versterkt met een band. Afneembare schouderband. Pootjes voor stabiliteit onderaan.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210403&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210403&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210400&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210401&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210402&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,
product_option,R6XXgPLA57PBJvOT,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,R6XXgPLA57PBJvOT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,R6XXgPLA57PBJvOT,,,,,,,,KI0233_60184_60183,29.56,Black,One Size,,,,,,,,,,,
product,B87zXGm5KRWljUvN,Shopper met lovertjes,"Shopper van katoencanvas met geborduurde lovertjes op de voorkant. Dubbelzijdige lovertjes, voor een 2-in-1 opdruk: een zichtbare opdruk en één die tevoorschijn komt wanneer men over de lovertjes wrijft. Geschikt voor sublimatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=142146&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=142146&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67604&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67605&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67606&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67607&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,
product_option,B87zXGm5KRWljUvN,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,B87zXGm5KRWljUvN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,B87zXGm5KRWljUvN,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,B87zXGm5KRWljUvN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,B87zXGm5KRWljUvN,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_option,B87zXGm5KRWljUvN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,B87zXGm5KRWljUvN,,,,,,,,KI0234_60187_60186,5.04,Black,One Size,,,,,,,,,,,
product_variation,B87zXGm5KRWljUvN,,,,,,,,KI0234N_60188_60185,4.66,Natural,One Size,,,,,,,,,,,
product_variation,B87zXGm5KRWljUvN,,,,,,,,KI0234_60189_60186,5.04,White,One Size,,,,,,,,,,,
product,ZGb7eT6WeMR42F91,Shopper van jute- & katoencanvas,Grote reistas van katoen met gelamineerde bodem van natuurlijk jutecanvas. Binnenzak met rits. Plooi. Katoenen hengsels van 55 cm. Sluiting met drukknopen. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210396&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210396&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210398&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210397&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210399&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331291&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331290&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Color,Arandano Red / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Color,Black / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Color,Cumin Yellow / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Color,Dusty Light Green / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Color,Light Sand / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Color,Patriot Blue / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Color,Snow Grey / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZGb7eT6WeMR42F91,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,ZGb7eT6WeMR42F91,,,,,,,,KI0235_76917_60191,13,Arandano Red / Natural,One Size,,,,,,,,,,,
product_variation,ZGb7eT6WeMR42F91,,,,,,,,KI0235_76918_60191,13,Black / Natural,One Size,,,,,,,,,,,
product_variation,ZGb7eT6WeMR42F91,,,,,,,,KI0235_60192_60191,13,Cumin Yellow / Natural,One Size,,,,,,,,,,,
product_variation,ZGb7eT6WeMR42F91,,,,,,,,KI0235_60193_60191,13,Dusty Light Green / Natural,One Size,,,,,,,,,,,
product_variation,ZGb7eT6WeMR42F91,,,,,,,,KI0235_76919_60191,13,Light Sand / Natural,One Size,,,,,,,,,,,
product_variation,ZGb7eT6WeMR42F91,,,,,,,,KI0235N_60194_60190,12.26,Natural,One Size,,,,,,,,,,,
product_variation,ZGb7eT6WeMR42F91,,,,,,,,KI0235_60195_60191,13,Patriot Blue / Natural,One Size,,,,,,,,,,,
product_variation,ZGb7eT6WeMR42F91,,,,,,,,KI0235_76920_60191,13,Snow Grey / Natural,One Size,,,,,,,,,,,
product,XCGOsgr2JMWRGzSJ,Gestreepte shopper van juco,Vierkante shopper van jute en katoen (juco) met kleurgeweven strepen. Binnenzak met rits. Katoenen hengsels van 55 cm in dezelfde stof.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210443&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210443&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210446&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210444&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210445&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263305&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263304&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=263303&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,
product_option,XCGOsgr2JMWRGzSJ,,,,,,,,,,,,Color,Iris Blue / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,XCGOsgr2JMWRGzSJ,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,XCGOsgr2JMWRGzSJ,,,,,,,,,,,,Color,Magenta / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,XCGOsgr2JMWRGzSJ,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,XCGOsgr2JMWRGzSJ,,,,,,,,,,,,Color,Steel Grey / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,XCGOsgr2JMWRGzSJ,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,XCGOsgr2JMWRGzSJ,,,,,,,,KI0236_60197_60196,8.44,Iris Blue / Natural,One Size,,,,,,,,,,,
product_variation,XCGOsgr2JMWRGzSJ,,,,,,,,KI0236_60198_60196,8.44,Magenta / Natural,One Size,,,,,,,,,,,
product_variation,XCGOsgr2JMWRGzSJ,,,,,,,,KI0236_60199_60196,8.44,Steel Grey / Natural,One Size,,,,,,,,,,,
product,8cbV7XTXlYlPGUeh,Tas van jutecanvas met koordjes,"Tas van jutecanvas met koordjes, doorweven met glansdraad in een contrasterende kleur. Katoenen zak op de voorkant voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210441&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210441&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210440&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210442&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,
product_option,8cbV7XTXlYlPGUeh,,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,8cbV7XTXlYlPGUeh,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,8cbV7XTXlYlPGUeh,,,,,,,,KI0239_60201_60200,5.3,Natural / Gold,One Size,,,,,,,,,,,
product,YvBWCoDkHGGY57Cs,Strandtas,"Grote strandtas in marinestijl van katoenen canvas. Hengsels van katoenen koordjes, binnenzak met rits, sluiting met drukknoop.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67618&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67618&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,YvBWCoDkHGGY57Cs,,,,,,,,,,,,Color,Natural / Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,YvBWCoDkHGGY57Cs,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,YvBWCoDkHGGY57Cs,,,,,,,,,,,,Color,Natural / Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,YvBWCoDkHGGY57Cs,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,YvBWCoDkHGGY57Cs,,,,,,,,KI0242_49175_49174,18.56,Natural / Navy,One Size,,,,,,,,,,,
product_variation,YvBWCoDkHGGY57Cs,,,,,,,,KI0242_55261_49174,18.56,Natural / Red,One Size,,,,,,,,,,,
product,elVGFACHOqf9yFCE,Shopper van katoen,"Shopper van katoen met brede bodem met plooi, en hengsels van 35 cm in dezelfde stof en kleur. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67623&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67623&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,elVGFACHOqf9yFCE,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,elVGFACHOqf9yFCE,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,elVGFACHOqf9yFCE,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,elVGFACHOqf9yFCE,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,elVGFACHOqf9yFCE,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_option,elVGFACHOqf9yFCE,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,elVGFACHOqf9yFCE,,,,,,,,KI0247_54038_54036,4.34,Black,One Size,,,,,,,,,,,
product_variation,elVGFACHOqf9yFCE,,,,,,,,KI0247N_54039_54037,3.26,Natural,One Size,,,,,,,,,,,
product_variation,elVGFACHOqf9yFCE,,,,,,,,KI0247_54040_54036,4.34,White,One Size,,,,,,,,,,,
product,rEH7Yag6HR35J8mr,Zak van jute met contrasterende naad,Niet-gelamineerde shopper met contrasterende naad van jutedraad opzij. Binnenzak van jute. Katoenen hengsel.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210438&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210438&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210439&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,rEH7Yag6HR35J8mr,,,,,,,,,,,,Color,Arandano Red / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,rEH7Yag6HR35J8mr,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,rEH7Yag6HR35J8mr,,,,,,,,,,,,Color,Black / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,rEH7Yag6HR35J8mr,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,rEH7Yag6HR35J8mr,,,,,,,,,,,,Color,Natural / Arandano Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,rEH7Yag6HR35J8mr,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,rEH7Yag6HR35J8mr,,,,,,,,KI0248_60204_60203,10.34,Arandano Red / Natural,One Size,,,,,,,,,,,
product_variation,rEH7Yag6HR35J8mr,,,,,,,,KI0248_60205_60203,10.34,Black / Natural,One Size,,,,,,,,,,,
product_variation,rEH7Yag6HR35J8mr,,,,,,,,KI0248N_60207_60202,9.66,Natural / Arandano Red,One Size,,,,,,,,,,,
product,ddofP30z9M6oaV9d,Shopper van canvaskatoen,"Klassieke shopper van canvaskatoen, hengsels van 35 cm in dezelfde stof en kleur. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67624&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67624&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,ddofP30z9M6oaV9d,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,ddofP30z9M6oaV9d,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,ddofP30z9M6oaV9d,,,,,,,,KI0249_54042_54041,3.4,Natural,One Size,,,,,,,,,,,
product,B5b8LU3srESlmtpu,Shopper van canvaskatoen,"Klassieke shopper van canvaskatoen, lange hengsels van 70 cm in dezelfde stof en kleur. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67626&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67626&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67625&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207676&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,
product_option,B5b8LU3srESlmtpu,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,B5b8LU3srESlmtpu,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,B5b8LU3srESlmtpu,,,,,,,,,,,,Color,Lagoon,RADIOBUTTONS,TRUE,,,,,,,
product_option,B5b8LU3srESlmtpu,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,B5b8LU3srESlmtpu,,,,,,,,,,,,Color,Metal Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,B5b8LU3srESlmtpu,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,B5b8LU3srESlmtpu,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,B5b8LU3srESlmtpu,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,B5b8LU3srESlmtpu,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,B5b8LU3srESlmtpu,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,B5b8LU3srESlmtpu,,,,,,,,KI0250C_55262_55842,5.34,Black,One Size,,,,,,,,,,,
product_variation,B5b8LU3srESlmtpu,,,,,,,,KI0250C_69608_55842,5.34,Lagoon,One Size,,,,,,,,,,,
product_variation,B5b8LU3srESlmtpu,,,,,,,,KI0250C_69609_55842,5.34,Metal Grey,One Size,,,,,,,,,,,
product_variation,B5b8LU3srESlmtpu,,,,,,,,KI0250_54044_54043,3.9,Natural,One Size,,,,,,,,,,,
product_variation,B5b8LU3srESlmtpu,,,,,,,,KI0250C_69610_55842,5.34,Navy,One Size,,,,,,,,,,,
product,ZbAlC6GWItlESHLT,Shopper met plooi,"Shopper van canvaskatoen met brede bodem met plooi, en lange hengsels van 70 cm in ecru katoen. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67627&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67627&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,ZbAlC6GWItlESHLT,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZbAlC6GWItlESHLT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZbAlC6GWItlESHLT,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZbAlC6GWItlESHLT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZbAlC6GWItlESHLT,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_option,ZbAlC6GWItlESHLT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,ZbAlC6GWItlESHLT,,,,,,,,KI0251_54047_54045,8.5,Black,One Size,,,,,,,,,,,
product_variation,ZbAlC6GWItlESHLT,,,,,,,,KI0251N_54048_54046,5.8,Natural,One Size,,,,,,,,,,,
product_variation,ZbAlC6GWItlESHLT,,,,,,,,KI0251_54049_54045,8.5,White,One Size,,,,,,,,,,,
product,jrBTheVxr7r42WXD,Shopper van biologisch katoen,Shopper 100% katoen. Gemaakt van 100% biologisch katoen. Brede bodem met plooi van 12 cm en lange hengsels van 70 cm. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67628&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67628&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,jrBTheVxr7r42WXD,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,jrBTheVxr7r42WXD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,jrBTheVxr7r42WXD,,,,,,,,,,,,Color,Curcuma,RADIOBUTTONS,TRUE,,,,,,,
product_option,jrBTheVxr7r42WXD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,jrBTheVxr7r42WXD,,,,,,,,,,,,Color,Metal Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,jrBTheVxr7r42WXD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,jrBTheVxr7r42WXD,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,jrBTheVxr7r42WXD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,jrBTheVxr7r42WXD,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,jrBTheVxr7r42WXD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,jrBTheVxr7r42WXD,,,,,,,,KI0252_54052_54050,8.76,Black,One Size,,,,,,,,,,,
product_variation,jrBTheVxr7r42WXD,,,,,,,,KI0252_69611_54050,8.76,Curcuma,One Size,,,,,,,,,,,
product_variation,jrBTheVxr7r42WXD,,,,,,,,KI0252_69612_54050,8.76,Metal Grey,One Size,,,,,,,,,,,
product_variation,jrBTheVxr7r42WXD,,,,,,,,KI0252N_54053_54051,6.06,Natural,One Size,,,,,,,,,,,
product_variation,jrBTheVxr7r42WXD,,,,,,,,KI0252_69613_54050,8.76,Navy Blue,One Size,,,,,,,,,,,
