type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14
product_option,Uh9aJyMuCZd435im,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,Uh9aJyMuCZd435im,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,Uh9aJyMuCZd435im,,,,,,,,,,,,KP881_60496_60495,5.76,Black,One Size,,,,,,,,,,,,,
product_variation,Uh9aJyMuCZd435im,,,,,,,,,,,,KP881_60497_60495,5.76,Dark Grey,One Size,,,,,,,,,,,,,
product_variation,Uh9aJyMuCZd435im,,,,,,,,,,,,KP881_60500_60495,5.76,Natural,One Size,,,,,,,,,,,,,
product_variation,Uh9aJyMuCZd435im,,,,,,,,,,,,KP881_60498_60495,5.76,Navy,One Size,,,,,,,,,,,,,
product_variation,Uh9aJyMuCZd435im,,,,,,,,,,,,KP881_60499_60495,5.76,Red,One Size,,,,,,,,,,,,,
product,cEFMuQLpyL633Lg3,Flexfit -pet Van Geborsteld Katoen - 6 Panelen,98% geborsteld zwaar katoen/2% elasthan. 6 panelen. Zonneklep met gemiddeld profiel en verstevigde binnenzijde bij de hoofdband voor vormbehoud. Flexfit®-technologie met elastische band voor een betere bevestiging en comfort.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262655&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262655&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262654&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262652&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262653&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68786&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68787&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68788&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68789&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Color,Deep Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,cEFMuQLpyL633Lg3,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49592_49591,19.1,Black,S/M,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49592_49593,19.1,Black,L/XL,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49594_49591,19.1,Deep Grey,S/M,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49594_49593,19.1,Deep Grey,L/XL,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49595_49591,19.1,Navy,S/M,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49595_49593,19.1,Navy,L/XL,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49596_49591,19.1,Red,S/M,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49596_49593,19.1,Red,L/XL,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49597_49591,19.1,Royal Blue,S/M,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49597_49593,19.1,Royal Blue,L/XL,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49598_49591,19.1,White,S/M,,,,,,,,,,,,,
product_variation,cEFMuQLpyL633Lg3,,,,,,,,,,,,KP907_49598_49593,19.1,White,L/XL,,,,,,,,,,,,,
product,BPCoZWnBJ7N0BOQh,Flexfit -pet - 5 Panelen,87% acryl / 11% wol / 2% elasthan. 5 panelen. Platte zonneklep en verstevigde binnenzijde bij de hoofdband voor vormbehoud. Flexfit®-technologie met elastische band voor een betere bevestiging en comfort.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262651&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262651&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262649&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262650&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68792&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68791&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68793&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Color,Deep Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,KP908_49600_49599,20.94,Black,S/M,,,,,,,,,,,,,
product_variation,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,KP908_49600_49601,20.94,Black,L/XL,,,,,,,,,,,,,
product_variation,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,KP908_49602_49599,20.94,Deep Grey,S/M,,,,,,,,,,,,,
product_variation,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,KP908_49602_49601,20.94,Deep Grey,L/XL,,,,,,,,,,,,,
product_variation,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,KP908_49603_49599,20.94,Navy,S/M,,,,,,,,,,,,,
product_variation,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,KP908_49603_49601,20.94,Navy,L/XL,,,,,,,,,,,,,
product_variation,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,KP908_49605_49599,20.94,White,S/M,,,,,,,,,,,,,
product_variation,BPCoZWnBJ7N0BOQh,,,,,,,,,,,,KP908_49605_49601,20.94,White,L/XL,,,,,,,,,,,,,
product,O985U5y7QNP9yhQD,Flexfit  pet met platte zonneklep - 6 panelen,"80% acryl / 20% wol. 6 panelen. Klassiek model van de beste kwaliteit. Platte zonneklep, hoog profiel, verstevigde voorpanelen. Onderkant van de zonneklep in contrasterend groen. Verstelbare druksluiting van plastic.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383769&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383769&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390625&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390627&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390626&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68804&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68800&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68802&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68801&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Color,Dark Grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Color,Heather Grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Color,Heather Grey / Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Color,Red / Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Color,White / Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,O985U5y7QNP9yhQD,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,O985U5y7QNP9yhQD,,,,,,,,,,,,KP910_54192_54191,16.24,Black,One Size,,,,,,,,,,,,,
product_variation,O985U5y7QNP9yhQD,,,,,,,,,,,,KP910_54193_54191,16.24,Dark Grey / Black,One Size,,,,,,,,,,,,,
product_variation,O985U5y7QNP9yhQD,,,,,,,,,,,,KP910_54194_54191,16.24,Heather Grey / Black,One Size,,,,,,,,,,,,,
product_variation,O985U5y7QNP9yhQD,,,,,,,,,,,,KP910_54195_54191,16.24,Heather Grey / Royal Blue,One Size,,,,,,,,,,,,,
product_variation,O985U5y7QNP9yhQD,,,,,,,,,,,,KP910_54196_54191,16.24,Navy,One Size,,,,,,,,,,,,,
product_variation,O985U5y7QNP9yhQD,,,,,,,,,,,,KP910_54197_54191,16.24,Red / Red,One Size,,,,,,,,,,,,,
product_variation,O985U5y7QNP9yhQD,,,,,,,,,,,,KP910_54199_54191,16.24,White,One Size,,,,,,,,,,,,,
product_variation,O985U5y7QNP9yhQD,,,,,,,,,,,,KP910_54198_54191,16.24,White / Black,One Size,,,,,,,,,,,,,
product,bgDb0NGRpNN6vw6r,Klassieke Flexfit  Truckerpet - 5 panelen,"60% katoen / 40% polyester. 5 panelen. Klassiek truckermodel met schuim van hoge kwaliteit. Sponsachtige coating op het voorpaneel (6 mm dik), ideaal voor bedrukken of borduren. Verstelbare druksluiting van plastic.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=262647&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262647&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262645&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262646&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68808&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68806&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=214183&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,
product_option,bgDb0NGRpNN6vw6r,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,bgDb0NGRpNN6vw6r,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,bgDb0NGRpNN6vw6r,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,bgDb0NGRpNN6vw6r,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,bgDb0NGRpNN6vw6r,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,bgDb0NGRpNN6vw6r,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,bgDb0NGRpNN6vw6r,,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,bgDb0NGRpNN6vw6r,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,bgDb0NGRpNN6vw6r,,,,,,,,,,,,KP911_54201_54200,11.46,Black,One Size,,,,,,,,,,,,,
product_variation,bgDb0NGRpNN6vw6r,,,,,,,,,,,,KP911_54202_54200,11.46,Black / White,One Size,,,,,,,,,,,,,
product_variation,bgDb0NGRpNN6vw6r,,,,,,,,,,,,KP911_54203_54200,11.46,Navy / White,One Size,,,,,,,,,,,,,
product_variation,bgDb0NGRpNN6vw6r,,,,,,,,,,,,KP911_54204_54200,11.46,Red / White,One Size,,,,,,,,,,,,,
product,IS0G4KLDCjD6LE6g,Flexfit  Truckerpet retromodel - 6 panelen,60% katoen / 40% polyester. 6 panelen. Truckermodel van hoge kwaliteit met zonneklep met half profiel en verstevigde voorpanelen in dezelfde kleur. Verstelbare druksluiting van plastic.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383768&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383768&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390624&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390623&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390622&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68813&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68811&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68810&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Color,Forest Green / Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Color,Red / Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Color,Rustic Orange / Beige,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,IS0G4KLDCjD6LE6g,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,IS0G4KLDCjD6LE6g,,,,,,,,,,,,KP912_54208_54205,13,Black,One Size,,,,,,,,,,,,,
product_variation,IS0G4KLDCjD6LE6g,,,,,,,,,,,,KP912_54209_54205,13,Black / White,One Size,,,,,,,,,,,,,
product_variation,IS0G4KLDCjD6LE6g,,,,,,,,,,,,KP912_54206_54205,13,Forest Green / Light Grey,One Size,,,,,,,,,,,,,
product_variation,IS0G4KLDCjD6LE6g,,,,,,,,,,,,KP912_54210_54205,13,Navy,One Size,,,,,,,,,,,,,
product_variation,IS0G4KLDCjD6LE6g,,,,,,,,,,,,KP912_54211_54205,13,Navy / White,One Size,,,,,,,,,,,,,
product_variation,IS0G4KLDCjD6LE6g,,,,,,,,,,,,KP912_54212_54205,13,Red / Red,One Size,,,,,,,,,,,,,
product_variation,IS0G4KLDCjD6LE6g,,,,,,,,,,,,KP912_54207_54205,13,Rustic Orange / Beige,One Size,,,,,,,,,,,,,
product_variation,IS0G4KLDCjD6LE6g,,,,,,,,,,,,KP912_54213_54205,13,White,One Size,,,,,,,,,,,,,
product,iN97sLtzjw44czF9,Gebreide muts,"100% acryl. Gekaart acryl. Past perfect bij de sjaal KP435, in dezelfde kleur en hetzelfde materiaal. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=262545&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262545&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262544&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=214042&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=214051&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,
product_option,iN97sLtzjw44czF9,,,,,,,,,,,,,,,,Color,Alloy Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,iN97sLtzjw44czF9,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,iN97sLtzjw44czF9,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,iN97sLtzjw44czF9,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,iN97sLtzjw44czF9,,,,,,,,,,,,,,,,Color,Dress Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,iN97sLtzjw44czF9,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,iN97sLtzjw44czF9,,,,,,,,,,,,KP549_63120_63119,4.66,Alloy Grey Heather,One Size,,,,,,,,,,,,,
product_variation,iN97sLtzjw44czF9,,,,,,,,,,,,KP549_63122_63119,4.66,Black,One Size,,,,,,,,,,,,,
product_variation,iN97sLtzjw44czF9,,,,,,,,,,,,KP549_63121_63119,4.66,Dress Blue,One Size,,,,,,,,,,,,,
product,Czw497bMhj7zk6pa,Gebreide muts,100% acryl. Met kabelmotieven.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262998&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262998&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262999&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=214146&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,Czw497bMhj7zk6pa,,,,,,,,,,,,,,,,Color,Alloy Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,Czw497bMhj7zk6pa,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,Czw497bMhj7zk6pa,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,Czw497bMhj7zk6pa,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,Czw497bMhj7zk6pa,,,,,,,,,,,,,,,,Color,Red / White / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,Czw497bMhj7zk6pa,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,Czw497bMhj7zk6pa,,,,,,,,,,,,KP550_63124_63123,6.96,Alloy Grey Heather,One Size,,,,,,,,,,,,,
product_variation,Czw497bMhj7zk6pa,,,,,,,,,,,,KP550_63125_63123,6.96,Black,One Size,,,,,,,,,,,,,
product_variation,Czw497bMhj7zk6pa,,,,,,,,,,,,KP550_63126_63123,6.96,Red / White / Navy,One Size,,,,,,,,,,,,,
