type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14
product_variation,DHsBTtJxdW8LsvGt,,,,,,,,,,,,,,,,,KP206_45976_45974,10.9,Red / Grey,One Size,,,,,,,,
product_variation,DHsBTtJxdW8LsvGt,,,,,,,,,,,,,,,,,KP206_45977_45974,10.9,White / Grey,One Size,,,,,,,,
product,o4e4KJm0lPjjkZ88,Sportpet Met 6  Panelen,100% polyester piqué. Luchtgaatjes. Rand van de klep in contrastkleur. Afgezet met een band van badstof aan de binnenkant voor een optimaal comfort. Verstelbare sluiting van klittenband.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383829&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383829&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390722&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213867&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68506&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Color,Black / Grey,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Color,Grey / Orange,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / Black,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Color,White / Aqua Blue,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Color,White / Red,RADIOBUTTONS,TRUE,,,,
product_option,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,KP207_45979_45978,5.36,Black / Grey,One Size,,,,,,,,
product_variation,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,KP207_45980_45978,5.36,Grey / Orange,One Size,,,,,,,,
product_variation,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,KP207_45982_45978,5.36,Navy / White,One Size,,,,,,,,
product_variation,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,KP207_45983_45978,5.36,Royal Blue / Black,One Size,,,,,,,,
product_variation,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,KP207_45984_45978,5.36,White / Aqua Blue,One Size,,,,,,,,
product_variation,o4e4KJm0lPjjkZ88,,,,,,,,,,,,,,,,,KP207_45985_45978,5.36,White / Red,One Size,,,,,,,,
product,9DDAQRfWQ4H3T9i1,Outdoor Hoed,100% polyester met inductie. Elliptische vorm. Brede soepele randen die gevouwen en vastgezet kunnen worden met drukknopen. Verluchtingsgaatjes. Koordje met stopper. Verkrijgbaar in 2 maten.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383803&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Hoed en accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383803&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390690&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390689&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390688&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=260805&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,9DDAQRfWQ4H3T9i1,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,9DDAQRfWQ4H3T9i1,,,,,,,,,,,,,,,,,,,,,Size,56/58 cm,RADIOBUTTONS,TRUE,,,,
product_option,9DDAQRfWQ4H3T9i1,,,,,,,,,,,,,,,,,,,,,Size,60/62 cm,RADIOBUTTONS,TRUE,,,,
product_variation,9DDAQRfWQ4H3T9i1,,,,,,,,,,,,,,,,,KP304_48635_46991,20.7,Black,56/58 cm,,,,,,,,
product_variation,9DDAQRfWQ4H3T9i1,,,,,,,,,,,,,,,,,KP304_48635_46993,20.7,Black,60/62 cm,,,,,,,,
product,0cI0kZwd1LKpVn2M,Hardloophandschoenen,93% Polyester / 7% elasthan. Ultralichte handschoenen voor tijdens het hardlopen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68545&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Handschoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68545&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,0cI0kZwd1LKpVn2M,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,0cI0kZwd1LKpVn2M,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,0cI0kZwd1LKpVn2M,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,0cI0kZwd1LKpVn2M,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,0cI0kZwd1LKpVn2M,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_variation,0cI0kZwd1LKpVn2M,,,,,,,,,,,,,,,,,KP409_49453_49452,7.44,Black,S,,,,,,,,
product_variation,0cI0kZwd1LKpVn2M,,,,,,,,,,,,,,,,,KP409_49453_49454,7.44,Black,M,,,,,,,,
product_variation,0cI0kZwd1LKpVn2M,,,,,,,,,,,,,,,,,KP409_49453_49455,7.44,Black,L,,,,,,,,
product_variation,0cI0kZwd1LKpVn2M,,,,,,,,,,,,,,,,,KP409_49453_49456,7.44,Black,XL,,,,,,,,
product,WcM9Kz7cnmvOLmce,Stola Met Franjes,100% katoen. Stola met franjes.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383802&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Kledingaccessoires,Sjaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383802&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390686&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390685&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68557&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390687&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey / Light Grey,RADIOBUTTONS,TRUE,,,,
product_option,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,,,,,Color,Marsala / Malva,RADIOBUTTONS,TRUE,,,,
product_option,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,,,,,Color,Natural / Beige,RADIOBUTTONS,TRUE,,,,
product_option,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,,,,,Color,Navy / Warm Navy,RADIOBUTTONS,TRUE,,,,
product_option,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,KP415_49471_49470,4.66,Dark Grey / Light Grey,One Size,,,,,,,,
product_variation,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,KP415_49472_49470,4.66,Marsala / Malva,One Size,,,,,,,,
product_variation,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,KP415_49473_49470,4.66,Natural / Beige,One Size,,,,,,,,
product_variation,WcM9Kz7cnmvOLmce,,,,,,,,,,,,,,,,,KP415_49474_49470,4.66,Navy / Warm Navy,One Size,,,,,,,,
product,M3exqC1QvGE1jfx6,Katoenen Stola,100% katoen. Stola/sjaal van lichte stof.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383801&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Kledingaccessoires,Sjaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383801&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390684&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390683&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68560&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68562&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,M3exqC1QvGE1jfx6,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,M3exqC1QvGE1jfx6,,,,,,,,,,,,,,,,,,,,,Size,180x80cm,RADIOBUTTONS,TRUE,,,,
product_option,M3exqC1QvGE1jfx6,,,,,,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,
product_option,M3exqC1QvGE1jfx6,,,,,,,,,,,,,,,,,,,,,Size,180x80cm,RADIOBUTTONS,TRUE,,,,
product_variation,M3exqC1QvGE1jfx6,,,,,,,,,,,,,,,,,KP416_49476_49475,4.08,Black,180x80cm,,,,,,,,
product_variation,M3exqC1QvGE1jfx6,,,,,,,,,,,,,,,,,KP416_49477_49475,4.08,Light Grey,180x80cm,,,,,,,,
product,qW8EfA10m8cx7OFQ,Bandanadriehoek met fleecevoering,96% polyester / 4% elasthan. Bandanadriehoek met fleecevoering. Verstelbare klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213863&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Bandana,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213863&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,qW8EfA10m8cx7OFQ,,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,
product_option,qW8EfA10m8cx7OFQ,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,qW8EfA10m8cx7OFQ,,,,,,,,,,,,,,,,,KP419_60408_60407,3.64,Black / White,One Size,,,,,,,,
product,x98hG2yvVITuTtsU,Sporthandschoenen,Sporthandschoenen van 96% polyester / 4% elasthan.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=366903&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Handschoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=366903&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,x98hG2yvVITuTtsU,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,x98hG2yvVITuTtsU,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,
product_option,x98hG2yvVITuTtsU,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,
product_variation,x98hG2yvVITuTtsU,,,,,,,,,,,,,,,,,KP420_60411_60409,7.5,Black,S/M,,,,,,,,
product_variation,x98hG2yvVITuTtsU,,,,,,,,,,,,,,,,,KP420_60411_60410,7.5,Black,L/XL,,,,,,,,
product,6JJ3Jy5iKSITHuFq,Bivakmuts,Bivakmuts van 96% polyester / 4% elasthan. Perfect om te dragen onder een motorhelm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213861&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Balaclava,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213861&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,6JJ3Jy5iKSITHuFq,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,6JJ3Jy5iKSITHuFq,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,6JJ3Jy5iKSITHuFq,,,,,,,,,,,,,,,,,KP421_60413_60412,7.54,Black,One Size,,,,,,,,
product,eGT2FiXMCcOc6DFv,Gebreide hoofdband,"Omkeerbare, gebreide hoofdband van 100% acryl.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=213858&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Hoofdband,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213858&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,
product_option,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia / Light Grey,RADIOBUTTONS,TRUE,,,,
product_option,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,,,,,Color,Navy / Lagoon,RADIOBUTTONS,TRUE,,,,
product_option,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,,,,,Color,Red / Dark Grey,RADIOBUTTONS,TRUE,,,,
product_option,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,KP422_60415_60414,1.9,Black / White,One Size,,,,,,,,
product_variation,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,KP422_60416_60414,1.9,Fuchsia / Light Grey,One Size,,,,,,,,
product_variation,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,KP422_60417_60414,1.9,Navy / Lagoon,One Size,,,,,,,,
product_variation,eGT2FiXMCcOc6DFv,,,,,,,,,,,,,,,,,KP422_60418_60414,1.9,Red / Dark Grey,One Size,,,,,,,,
product,SoKubwJUrN3XBVWa,Plaid van fleece,Plaid van fleece van 100% polyester.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68575&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Huislinnen,Deco,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68575&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Color,Praline Rose,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Color,Steel Grey,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,
product_option,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,KP424_60420_60419,26.64,Beige,One Size,,,,,,,,
product_variation,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,KP424_60421_60419,26.64,Black,One Size,,,,,,,,
product_variation,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,KP424_60422_60419,26.64,Navy,One Size,,,,,,,,
product_variation,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,KP424_82077_60419,26.64,Praline Rose,One Size,,,,,,,,
product_variation,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,KP424_80712_60419,26.64,Steel Grey,One Size,,,,,,,,
product_variation,SoKubwJUrN3XBVWa,,,,,,,,,,,,,,,,,KP424_82152_60419,26.64,Wine,One Size,,,,,,,,
product,6835HF2nXeIfnHKM,Handschoenen voor een aanraakscherm,100% acryl. Handschoenen waarmee een aanraakscherm kan worden bediend. Geleidende wijsvinger en duim aan iedere hand.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=366902&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Handschoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=366902&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,6835HF2nXeIfnHKM,,,,,,,,,,,,,,,,,,,,,Color,Black / Dark Grey,RADIOBUTTONS,TRUE,,,,
product_option,6835HF2nXeIfnHKM,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,
product_option,6835HF2nXeIfnHKM,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,
product_option,6835HF2nXeIfnHKM,,,,,,,,,,,,,,,,,,,,,Color,Navy / Light Grey,RADIOBUTTONS,TRUE,,,,
product_option,6835HF2nXeIfnHKM,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,
product_option,6835HF2nXeIfnHKM,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,
product_variation,6835HF2nXeIfnHKM,,,,,,,,,,,,,,,,,KP425_60424_60423,6.94,Black / Dark Grey,S/M,,,,,,,,
product_variation,6835HF2nXeIfnHKM,,,,,,,,,,,,,,,,,KP425_60424_61016,6.94,Black / Dark Grey,L/XL,,,,,,,,
product_variation,6835HF2nXeIfnHKM,,,,,,,,,,,,,,,,,KP425_60425_60423,6.94,Navy / Light Grey,S/M,,,,,,,,
product_variation,6835HF2nXeIfnHKM,,,,,,,,,,,,,,,,,KP425_60425_61016,6.94,Navy / Light Grey,L/XL,,,,,,,,
product,NtXXUqR5HD64ckWn,Gebreide handschoenen Thinsulate™,100% acryl. Handschoenen met ultra-isolerende Thinsulate™ voering (wit 3M Thinsulate label genaaid op de bovenkant van de rechterpols) : warm en licht.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267776&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Handschoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267776&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,NtXXUqR5HD64ckWn,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,NtXXUqR5HD64ckWn,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,
product_option,NtXXUqR5HD64ckWn,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,
product_variation,NtXXUqR5HD64ckWn,,,,,,,,,,,,,,,,,KP426_60429_60426,9.36,Black,S/M,,,,,,,,
product_variation,NtXXUqR5HD64ckWn,,,,,,,,,,,,,,,,,KP426_60429_60427,9.36,Black,L/XL,,,,,,,,
product,5jSYAgJwdCI6tycL,Handschoenen Thinsulate™ van fleece,Handschoenen van fleece van 100% polyester met Thinsulate™ voering. Versterkte handpalmen voor meer bescherming.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267775&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Headwear & Accessoires,Handschoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267775&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,5jSYAgJwdCI6tycL,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,5jSYAgJwdCI6tycL,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,
product_option,5jSYAgJwdCI6tycL,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,
product_variation,5jSYAgJwdCI6tycL,,,,,,,,,,,,,,,,,KP427_60432_60430,10.1,Black,S/M,,,,,,,,
product_variation,5jSYAgJwdCI6tycL,,,,,,,,,,,,,,,,,KP427_60432_60431,10.1,Black,L/XL,,,,,,,,
product,FZSfbBTwUualv43r,Plaid van sherpa,"Plaid van 100% polyester. Eén zijde van fleece, één zijde van sherpa.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=408886&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,K-up,Huislinnen,Deco,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408886&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68581&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68582&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Color,Cherry Red,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Color,Night Navy,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Color,Praline Rose,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Color,Red / Navy checked,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Color,Steel Grey,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Color,Storm Grey / Navy checked,RADIOBUTTONS,TRUE,,,,
product_option,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,
product_variation,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,KP431_82078_60447,34.94,Beige,One Size,,,,,,,,
product_variation,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,KP431_80713_60447,34.94,Cherry Red,One Size,,,,,,,,
product_variation,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,KP431_60448_60447,34.94,Night Navy,One Size,,,,,,,,
product_variation,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,KP431_82079_60447,34.94,Praline Rose,One Size,,,,,,,,
product_variation,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,KP431_80714_60447,34.94,Red / Navy checked,One Size,,,,,,,,
product_variation,FZSfbBTwUualv43r,,,,,,,,,,,,,,,,,KP431_60449_60447,34.94,Steel Grey,One Size,,,,,,,,
