type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25
product_variation,chTTOEBIgopwgiZC,,,,,,,,,,,,,,,,,,,,,,,,,K969_76894_39633,29.76,Red,XL,,,,,,,,,,,
product_variation,chTTOEBIgopwgiZC,,,,,,,,,,,,,,,,,,,,,,,,,K969_76894_39634,29.76,Red,XXL,,,,,,,,,,,
product_variation,chTTOEBIgopwgiZC,,,,,,,,,,,,,,,,,,,,,,,,,K969_76894_39635,29.76,Red,3XL,,,,,,,,,,,
product_variation,chTTOEBIgopwgiZC,,,,,,,,,,,,,,,,,,,,,,,,,K969_76894_39636,29.76,Red,4XL,,,,,,,,,,,
product,lN3nmkdrttekUJPn,Heren pullover met ritskraag,50% katoen / 50% acryl. Getailleerde snit. 2-laagse kraag in rib. Ritskraag in metaalkleur. Nektape.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251738&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251738&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251735&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251737&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251732&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251736&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251734&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251733&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251731&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372379&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372378&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Grey Melange,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39660_39659,43.34,Black,S,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39660_39661,43.34,Black,M,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39660_39662,43.34,Black,L,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39660_39663,43.34,Black,XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39660_39664,43.34,Black,XXL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39660_39665,43.34,Black,3XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39660_39666,43.34,Black,4XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76895_39659,43.34,Dark Grey,S,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76895_39661,43.34,Dark Grey,M,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76895_39662,43.34,Dark Grey,L,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76895_39663,43.34,Dark Grey,XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76895_39664,43.34,Dark Grey,XXL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76895_39665,43.34,Dark Grey,3XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76895_39666,43.34,Dark Grey,4XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39667_39659,43.34,Grey Melange,S,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39667_39661,43.34,Grey Melange,M,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39667_39662,43.34,Grey Melange,L,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39667_39663,43.34,Grey Melange,XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39667_39664,43.34,Grey Melange,XXL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39667_39665,43.34,Grey Melange,3XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39667_39666,43.34,Grey Melange,4XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39668_39659,43.34,Navy,S,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39668_39661,43.34,Navy,M,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39668_39662,43.34,Navy,L,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39668_39663,43.34,Navy,XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39668_39664,43.34,Navy,XXL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39668_39665,43.34,Navy,3XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_39668_39666,43.34,Navy,4XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76896_39659,43.34,Red,S,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76896_39661,43.34,Red,M,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76896_39662,43.34,Red,L,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76896_39663,43.34,Red,XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76896_39664,43.34,Red,XXL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76896_39665,43.34,Red,3XL,,,,,,,,,,,
product_variation,lN3nmkdrttekUJPn,,,,,,,,,,,,,,,,,,,,,,,,,K970_76896_39666,43.34,Red,4XL,,,,,,,,,,,
product,z6yq3lsVMhUbvnJh,Heren cardigan met rits,"100% katoen. Opstaande 2-laagse kraag. Metaalkleurige ritssluiting. Nektape. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=251752&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251752&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251749&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251751&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251755&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251750&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251748&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251747&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251754&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251753&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372376&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372377&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39686_39685,53.64,Black,S,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39686_39687,53.64,Black,M,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39686_39688,53.64,Black,L,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39686_39689,53.64,Black,XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39686_39690,53.64,Black,XXL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39686_39691,53.64,Black,3XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39686_39692,53.64,Black,4XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76897_39685,53.64,Dark Grey,S,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76897_39687,53.64,Dark Grey,M,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76897_39688,53.64,Dark Grey,L,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76897_39689,53.64,Dark Grey,XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76897_39690,53.64,Dark Grey,XXL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76897_39691,53.64,Dark Grey,3XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76897_39692,53.64,Dark Grey,4XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39693_39685,53.64,Navy,S,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39693_39687,53.64,Navy,M,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39693_39688,53.64,Navy,L,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39693_39689,53.64,Navy,XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39693_39690,53.64,Navy,XXL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39693_39691,53.64,Navy,3XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_39693_39692,53.64,Navy,4XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76898_39685,53.64,Red,S,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76898_39687,53.64,Red,M,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76898_39688,53.64,Red,L,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76898_39689,53.64,Red,XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76898_39690,53.64,Red,XXL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76898_39691,53.64,Red,3XL,,,,,,,,,,,
product_variation,z6yq3lsVMhUbvnJh,,,,,,,,,,,,,,,,,,,,,,,,,K971_76898_39692,53.64,Red,4XL,,,,,,,,,,,
product,RY2p5IzY9mNtfEAu,Premium pullover V-hals,"87% katoen / 11% polyamide / 2% elasthan. V-hals en contrasterende gebreide strook binnenin. 1x1 ribboord aan halsopening, mouwuiteinden en onderkant. Elegante en comfortabele snit. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=379036&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379036&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=380979&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379035&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379033&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=380980&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=380982&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=366932&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372373&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372372&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379034&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=380981&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,
product_option,RY2p5IzY9mNtfEAu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black Heather,RADIOBUTTONS,TRUE,,,,,,,
