type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Color,Convoy Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Color,Light Oxford,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,rIdYu3PMpkmFNl1r,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58208_52716,25.42,Azure blue,S,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58208_52715,25.42,Azure blue,M,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58208_52714,25.42,Azure blue,L,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58208_52717,25.42,Azure blue,XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58208_52718,25.42,Azure blue,XXL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58208_52713,25.42,Azure blue,3XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52719_52716,25.42,Black,S,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52719_52715,25.42,Black,M,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52719_52714,25.42,Black,L,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52719_52717,25.42,Black,XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52719_52718,25.42,Black,XXL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52719_52713,25.42,Black,3XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58209_52716,25.42,Bright Royal,S,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58209_52715,25.42,Bright Royal,M,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58209_52714,25.42,Bright Royal,L,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58209_52717,25.42,Bright Royal,XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58209_52718,25.42,Bright Royal,XXL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58209_52713,25.42,Bright Royal,3XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58210_52716,25.42,Classic Red,S,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58210_52715,25.42,Classic Red,M,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58210_52714,25.42,Classic Red,L,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58210_52717,25.42,Classic Red,XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58210_52718,25.42,Classic Red,XXL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58210_52713,25.42,Classic Red,3XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_61957_52716,25.42,Convoy Grey,S,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_61957_52715,25.42,Convoy Grey,M,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_61957_52714,25.42,Convoy Grey,L,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_61957_52717,25.42,Convoy Grey,XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_61957_52718,25.42,Convoy Grey,XXL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_61957_52713,25.42,Convoy Grey,3XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52720_52716,25.42,French Navy,S,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52720_52715,25.42,French Navy,M,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52720_52714,25.42,French Navy,L,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52720_52717,25.42,French Navy,XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52720_52718,25.42,French Navy,XXL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52720_52713,25.42,French Navy,3XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58211_52716,25.42,Fuchsia,S,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58211_52715,25.42,Fuchsia,M,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58211_52714,25.42,Fuchsia,L,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58211_52717,25.42,Fuchsia,XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58211_52718,25.42,Fuchsia,XXL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58211_52713,25.42,Fuchsia,3XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58212_52716,25.42,Light Oxford,S,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58212_52715,25.42,Light Oxford,M,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58212_52714,25.42,Light Oxford,L,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58212_52717,25.42,Light Oxford,XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58212_52718,25.42,Light Oxford,XXL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_58212_52713,25.42,Light Oxford,3XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52721_52716,25.42,White,S,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52721_52715,25.42,White,M,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52721_52714,25.42,White,L,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52721_52717,25.42,White,XL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52721_52718,25.42,White,XXL,,,,,,,,,,,,,
product_variation,rIdYu3PMpkmFNl1r,,,,,,,,,RU566M_52721_52713,25.42,White,3XL,,,,,,,,,,,,,
product,GUoab61s1r8pdGvJ,Ladies' Classic Cotton Polo,"100% ringgesponnen katoen (Light Oxford: 93% ringgesponnen katoen / 7% polyester). Piqué. Nektape. Zijsplitjes. Versterkte schoudernaden. Afwerking met dubbele stiksels. Knooplijst met 2 knopen. Reserveknoop. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387639&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Russell,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387639&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387638&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,GUoab61s1r8pdGvJ,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15068_15067,17.54,Black,XS,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15068_15054,17.54,Black,S,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15068_15055,17.54,Black,M,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15068_15056,17.54,Black,L,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15068_15057,17.54,Black,XL,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15069_15067,17.54,Classic Red,XS,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15069_15054,17.54,Classic Red,S,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15069_15055,17.54,Classic Red,M,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15069_15056,17.54,Classic Red,L,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15069_15057,17.54,Classic Red,XL,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15070_15067,17.54,French Navy,XS,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15070_15054,17.54,French Navy,S,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15070_15055,17.54,French Navy,M,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15070_15056,17.54,French Navy,L,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15070_15057,17.54,French Navy,XL,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_40591_15067,17.54,Fuchsia,XS,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_40591_15054,17.54,Fuchsia,S,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_40591_15055,17.54,Fuchsia,M,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_40591_15056,17.54,Fuchsia,L,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_40591_15057,17.54,Fuchsia,XL,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15071_15067,17.54,Sky Blue,XS,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15071_15054,17.54,Sky Blue,S,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15071_15055,17.54,Sky Blue,M,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15071_15056,17.54,Sky Blue,L,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569FC_15071_15057,17.54,Sky Blue,XL,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569F_15049_14997,17.54,White,XS,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569F_15049_14984,17.54,White,S,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569F_15049_14985,17.54,White,M,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569F_15049_14986,17.54,White,L,,,,,,,,,,,,,
product_variation,GUoab61s1r8pdGvJ,,,,,,,,,RU569F_15049_14987,17.54,White,XL,,,,,,,,,,,,,
product,EOGolQNsl0SwE4pM,Men's Classic Cotton Polo,"100% ringgesponnen katoen (Light Oxford: 93% ringgesponnen katoen / 7% polyester). Piqué. Nektape. Zijsplitjes. Versterkte schoudernaden. Kraag en mouwuiteinden in 1x1 rib. Knooplijst met 2 knopen. Reserveknoop. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387641&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Russell,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387641&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387640&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,EOGolQNsl0SwE4pM,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,,,
